source_id,record,sentence_id
Amis_2587,GLOSBE_REVIEWED_ZHO_50cbff7189b8b863,GLOSBE_ami_zho_TMEM_U000123
Amis_2588,GLOSBE_REVIEWED_ZHO_5307cf0c49ba39dd,GLOSBE_ami_zho_TMEM_U000274
Amis_2589,GLOSBE_REVIEWED_ZHO_aef8da93f0388de1,GLOSBE_ami_zho_TMEM_U000129
Amis_2590,GLOSBE_REVIEWED_ZHO_2566551f0368308a,GLOSBE_ami_zho_TMEM_U000275
Amis_2591,GLOSBE_REVIEWED_ZHO_a2428b06966f0f85,GLOSBE_ami_zho_TMEM_U000130
Amis_2592,GLOSBE_REVIEWED_ZHO_d090662a9e5387ea,GLOSBE_ami_zho_TMEM_U000145
Amis_2593,GLOSBE_REVIEWED_ZHO_20823eca144b86d6,GLOSBE_ami_zho_TMEM_U000158
Amis_2594,GLOSBE_REVIEWED_ZHO_5f6eb2a2cf23125c,GLOSBE_ami_zho_TMEM_U000939
Amis_2595,GLOSBE_REVIEWED_ZHO_e624a1cdf2ac8306,GLOSBE_ami_zho_TMEM_U000408
Amis_2596,GLOSBE_REVIEWED_ZHO_1128060a3e1e8172,GLOSBE_ami_zho_TMEM_U000162
Amis_2597,GLOSBE_REVIEWED_ZHO_bffc214d3eef9d18,GLOSBE_ami_zho_TMEM_U000180
Amis_2598,GLOSBE_REVIEWED_ZHO_dff7e06804c551fb,GLOSBE_ami_zho_TMEM_U000420
Amis_2599,GLOSBE_REVIEWED_ZHO_7f4f7525849821ef,GLOSBE_ami_zho_TMEM_U000202
Amis_2600,GLOSBE_REVIEWED_ZHO_fa65074803b7c3e7,GLOSBE_ami_zho_TMEM_U000619
Amis_2601,GLOSBE_REVIEWED_ZHO_e3919351e6bfcaa2,GLOSBE_ami_zho_TMEM_U000314
Amis_2602,GLOSBE_REVIEWED_ZHO_ae43ed78bf241975,GLOSBE_ami_zho_TMEM_U000433
Amis_2603,GLOSBE_REVIEWED_ZHO_6056c949cc94d906,GLOSBE_ami_zho_TMEM_U000320
Amis_2604,GLOSBE_REVIEWED_ZHO_51deafe4d03732ec,GLOSBE_ami_zho_TMEM_U000568
Amis_2605,GLOSBE_REVIEWED_ZHO_28d5e39e4e81c8d9,GLOSBE_ami_zho_TMEM_U000492
Amis_2606,GLOSBE_REVIEWED_ZHO_ab3025879e8ed732,GLOSBE_ami_zho_TMEM_U000323
Amis_2607,GLOSBE_REVIEWED_ZHO_310ec1cf576939cd,GLOSBE_ami_zho_TMEM_U000493
Amis_2608,GLOSBE_REVIEWED_ZHO_02e61176ff81c882,GLOSBE_ami_zho_TMEM_U000626
Amis_2609,GLOSBE_REVIEWED_ZHO_e87d51662fd43e04,GLOSBE_ami_zho_TMEM_U000325
Amis_2610,GLOSBE_REVIEWED_ZHO_3086cb83ac45e390,GLOSBE_ami_zho_TMEM_U000944
Amis_2611,GLOSBE_REVIEWED_ZHO_23c64e10632fc841,GLOSBE_ami_zho_TMEM_U000575
Amis_2612,GLOSBE_REVIEWED_ZHO_63b8f390195ba430,GLOSBE_ami_zho_TMEM_U000336
Amis_2613,GLOSBE_REVIEWED_ZHO_46592f5a5a177a59,GLOSBE_ami_zho_TMEM_U001469
Amis_2614,GLOSBE_REVIEWED_ZHO_93f1e4d89ccced13,GLOSBE_ami_zho_TMEM_U000629
Amis_2615,GLOSBE_REVIEWED_ZHO_c3b91ceaa7e76172,GLOSBE_ami_zho_TMEM_U001470
Amis_2616,GLOSBE_REVIEWED_ZHO_66f91be79a3ddb19,GLOSBE_ami_zho_TMEM_U001471
Amis_2617,GLOSBE_REVIEWED_ZHO_486942c41d551bc8,GLOSBE_ami_zho_TMEM_U000968
Amis_2618,GLOSBE_REVIEWED_ZHO_cc65460139d8dd06,GLOSBE_ami_zho_TMEM_U001472
Amis_2619,GLOSBE_REVIEWED_ZHO_115fd4c88c2fef7d,GLOSBE_ami_zho_TMEM_U001181
Amis_2620,GLOSBE_REVIEWED_ZHO_dd91562191c34270,GLOSBE_ami_zho_TMEM_U000836
Amis_2621,GLOSBE_REVIEWED_ZHO_f378ba01d69b961f,GLOSBE_ami_zho_TMEM_U001473
Amis_2622,GLOSBE_REVIEWED_ZHO_a996eedcda778b37,GLOSBE_ami_zho_TMEM_U000637
Amis_2623,GLOSBE_REVIEWED_ZHO_e6457608385c6ebc,GLOSBE_ami_zho_TMEM_U001474
Amis_2624,GLOSBE_REVIEWED_ZHO_ef30227f163de2bd,GLOSBE_ami_zho_TMEM_U001475
Amis_2625,GLOSBE_REVIEWED_ZHO_1474247ceb85b045,GLOSBE_ami_zho_TMEM_U001476
Amis_2626,GLOSBE_REVIEWED_ZHO_d1f9ee7f982c6fda,GLOSBE_ami_zho_TMEM_U000800
Amis_2627,GLOSBE_REVIEWED_ZHO_e530a1e9a21dcefc,GLOSBE_ami_zho_TMEM_U001477
Amis_2628,GLOSBE_REVIEWED_ZHO_3fd83d203bfc31eb,GLOSBE_ami_zho_TMEM_U001407
Amis_2629,GLOSBE_REVIEWED_ZHO_44e7f6b986554b0c,GLOSBE_ami_zho_TMEM_U001478
Amis_2630,GLOSBE_REVIEWED_ZHO_1c389e6cd528686b,GLOSBE_ami_zho_TMEM_U001479
Amis_2631,GLOSBE_REVIEWED_ZHO_260eba566276bc0a,GLOSBE_ami_zho_TMEM_U001460
Amis_2632,GLOSBE_REVIEWED_ZHO_50233ce980b7a15c,GLOSBE_ami_zho_TMEM_U001480
Amis_2633,GLOSBE_REVIEWED_ZHO_5c86fff320e30a3d,GLOSBE_ami_zho_TMEM_U001481
Amis_2634,GLOSBE_REVIEWED_ZHO_4d0f87b338a38ada,GLOSBE_ami_zho_TMEM_U001482
Amis_2635,GLOSBE_REVIEWED_ZHO_830d7e8156ddb2aa,GLOSBE_ami_zho_TMEM_U001483
Amis_2636,GLOSBE_REVIEWED_ZHO_0328890e8fcbce38,GLOSBE_ami_zho_TMEM_U001301
Amis_2637,GLOSBE_REVIEWED_ZHO_8f016f4e136365fb,GLOSBE_ami_zho_TMEM_U001484
Amis_2638,GLOSBE_REVIEWED_ZHO_5bd9a9f62d964140,GLOSBE_ami_zho_TMEM_U001485
Amis_2639,GLOSBE_REVIEWED_ZHO_ebcf522026721704,GLOSBE_ami_zho_TMEM_U000778
Amis_2640,GLOSBE_REVIEWED_ZHO_1f9bb3bd16e8384a,GLOSBE_ami_zho_TMEM_U001486
Amis_2641,GLOSBE_REVIEWED_ZHO_2b1860acacd543d5,GLOSBE_ami_zho_TMEM_U000721
Amis_2642,GLOSBE_REVIEWED_ZHO_a938094f3f86c580,GLOSBE_ami_zho_TMEM_U001487
Amis_2643,GLOSBE_REVIEWED_ZHO_823d3512dd6d9c52,GLOSBE_ami_zho_TMEM_U001488
Amis_2644,GLOSBE_REVIEWED_ZHO_5eea478d7ffa53b7,GLOSBE_ami_zho_TMEM_U001489
Amis_2645,GLOSBE_REVIEWED_ZHO_eb338d4c3b5b34b4,GLOSBE_ami_zho_TMEM_U000829
Amis_2646,GLOSBE_REVIEWED_ZHO_7372bf73e0cf0a68,GLOSBE_ami_zho_TMEM_U001490
Amis_2647,GLOSBE_REVIEWED_ZHO_fb2e64c3041da09f,GLOSBE_ami_zho_TMEM_U000995
Amis_2648,GLOSBE_REVIEWED_ZHO_fb8b03bd0032ed81,GLOSBE_ami_zho_TMEM_U001491
Amis_2649,GLOSBE_REVIEWED_ZHO_3146b4f6c2986899,GLOSBE_ami_zho_TMEM_U000831
Amis_2650,GLOSBE_REVIEWED_ZHO_a1aef2ba3cadcd7f,GLOSBE_ami_zho_TMEM_U000375
Amis_2651,GLOSBE_REVIEWED_ZHO_92dafa4db99ebf35,GLOSBE_ami_zho_TMEM_U000881
Amis_2652,GLOSBE_REVIEWED_ZHO_24ec72a27eaf01b8,GLOSBE_ami_zho_TMEM_U001000
Amis_2653,GLOSBE_REVIEWED_ZHO_89c8216051b83578,GLOSBE_ami_zho_TMEM_U001492
Amis_2654,GLOSBE_REVIEWED_ZHO_936fdb82372076d9,GLOSBE_ami_zho_TMEM_U001493
Amis_2655,GLOSBE_REVIEWED_ZHO_d83617def0d2be61,GLOSBE_ami_zho_TMEM_U001494
Amis_2656,GLOSBE_REVIEWED_ZHO_d8b25d78430afb3c,GLOSBE_ami_zho_TMEM_U001495
Amis_2657,GLOSBE_REVIEWED_ZHO_b4e3bd6f9cdab0df,GLOSBE_ami_zho_TMEM_U000737
Amis_2658,GLOSBE_REVIEWED_ZHO_8797ae0e78c0f955,GLOSBE_ami_zho_TMEM_U001496
Amis_2659,GLOSBE_REVIEWED_ZHO_a8c1e0040b21cde5,GLOSBE_ami_zho_TMEM_U001280
Amis_2660,GLOSBE_REVIEWED_ZHO_3cab4c89b7173c85,GLOSBE_ami_zho_TMEM_U001497
Amis_2661,GLOSBE_REVIEWED_ZHO_72a15baa98b27905,GLOSBE_ami_zho_TMEM_U001122
Amis_2662,GLOSBE_REVIEWED_ZHO_a82d1f2567a18b46,GLOSBE_ami_zho_TMEM_U001498
Amis_2663,GLOSBE_REVIEWED_ZHO_ab719477ab5ac9d8,GLOSBE_ami_zho_TMEM_U001499
Amis_2664,GLOSBE_REVIEWED_ZHO_38b6b4e4c784e470,GLOSBE_ami_zho_TMEM_U001021
Amis_2665,GLOSBE_REVIEWED_ZHO_8615ad9c0d801c9e,GLOSBE_ami_zho_TMEM_U001500
Amis_2666,GLOSBE_REVIEWED_ZHO_6946aeb2917c6df5,GLOSBE_ami_zho_TMEM_U001160
Amis_2667,GLOSBE_REVIEWED_ZHO_b26d3070b62dfba3,GLOSBE_ami_zho_TMEM_U000785
Amis_2668,GLOSBE_REVIEWED_ZHO_8e1391ead12c7748,GLOSBE_ami_zho_TMEM_U001025
Amis_2669,GLOSBE_REVIEWED_ZHO_368aab72826e95d9,GLOSBE_ami_zho_TMEM_U001501
Amis_2670,GLOSBE_REVIEWED_ZHO_772d1d36ea32c5d6,GLOSBE_ami_zho_TMEM_U001381
Amis_2671,GLOSBE_REVIEWED_ZHO_b25f7831d0500173,GLOSBE_ami_zho_TMEM_U001502
Amis_2672,GLOSBE_REVIEWED_ZHO_dd4997f328084d19,GLOSBE_ami_zho_TMEM_U001503
Amis_2673,GLOSBE_REVIEWED_ZHO_c983c8f4adf78bae,GLOSBE_ami_zho_TMEM_U001032
Amis_2674,GLOSBE_REVIEWED_ZHO_9908b46fa92b387a,GLOSBE_ami_zho_TMEM_U000852
Amis_2675,GLOSBE_REVIEWED_ZHO_6b5d945e5d5eff88,GLOSBE_ami_zho_TMEM_U000787
Amis_2676,GLOSBE_REVIEWED_ZHO_b200004452e11c3d,GLOSBE_ami_zho_TMEM_U001504
Amis_2677,GLOSBE_REVIEWED_ZHO_86c0c330fe6e8ea8,GLOSBE_ami_zho_TMEM_U001505
Amis_2678,GLOSBE_REVIEWED_ZHO_81412ad095b85258,GLOSBE_ami_zho_TMEM_U001506
Amis_2679,GLOSBE_REVIEWED_ZHO_7477fb8f1fde1252,GLOSBE_ami_zho_TMEM_U001397
Amis_2680,GLOSBE_REVIEWED_ZHO_44fe6a7411b28777,GLOSBE_ami_zho_TMEM_U001039
Amis_2681,GLOSBE_REVIEWED_ZHO_1c44e233f5a66810,GLOSBE_ami_zho_TMEM_U001507
Amis_2682,GLOSBE_REVIEWED_ZHO_46735901528d706f,GLOSBE_ami_zho_TMEM_U001508
Amis_2683,GLOSBE_REVIEWED_ZHO_d51ce63982c7ca1f,GLOSBE_ami_zho_TMEM_U001509
Amis_2684,GLOSBE_REVIEWED_ZHO_72e26e7685594883,GLOSBE_ami_zho_TMEM_U000747
Amis_2685,GLOSBE_REVIEWED_ZHO_a1a9557ce393ac57,GLOSBE_ami_zho_TMEM_U001510
Amis_2686,GLOSBE_REVIEWED_ZHO_faf09b6c83ec3a31,GLOSBE_ami_zho_TMEM_U001046
Amis_2687,GLOSBE_REVIEWED_ZHO_198575fb719f08f6,GLOSBE_ami_zho_TMEM_U001326
Amis_2688,GLOSBE_REVIEWED_ZHO_f74d58c7069f664c,GLOSBE_ami_zho_TMEM_U000912
Amis_2689,GLOSBE_REVIEWED_ZHO_9f6af5359ed1fd16,GLOSBE_ami_zho_TMEM_U001511
Amis_2690,GLOSBE_REVIEWED_ZHO_f821870a72533127,GLOSBE_ami_zho_TMEM_U001512
Amis_2691,GLOSBE_REVIEWED_ZHO_5f6f5894a099a3a5,GLOSBE_ami_zho_TMEM_U001513
Amis_2692,GLOSBE_REVIEWED_ZHO_fbd3fb06a0b6b0b8,GLOSBE_ami_zho_TMEM_U001514
Amis_2693,GLOSBE_REVIEWED_ZHO_55d13ac57ad6cb76,GLOSBE_ami_zho_TMEM_U001515
Amis_2694,GLOSBE_REVIEWED_ZHO_12a6006c0774998f,GLOSBE_ami_zho_TMEM_U001236
Amis_2695,GLOSBE_REVIEWED_ZHO_72ea1eef5e1b2ac3,GLOSBE_ami_zho_TMEM_U000916
Amis_2696,GLOSBE_REVIEWED_ZHO_4d89f38c06c30274,GLOSBE_ami_zho_TMEM_U001463
Amis_2697,GLOSBE_REVIEWED_ZHO_ab1ece3dac5d2534,GLOSBE_ami_zho_TMEM_U001516
Amis_2698,GLOSBE_REVIEWED_ZHO_dce3955d34c4b235,GLOSBE_ami_zho_TMEM_U000793
Amis_2699,GLOSBE_REVIEWED_ZHO_e7cd9a45ad8ba1f2,GLOSBE_ami_zho_TMEM_U001517
Amis_2700,GLOSBE_REVIEWED_ZHO_162d890232cd4f49,GLOSBE_ami_zho_TMEM_U001066
Amis_2701,GLOSBE_REVIEWED_ZHO_387b8082a084f02a,GLOSBE_ami_zho_TMEM_U001143
Amis_2702,GLOSBE_REVIEWED_ZHO_2caf3d65072a497d,GLOSBE_ami_zho_TMEM_U001145
Amis_2703,GLOSBE_REVIEWED_ZHO_e0d67d973746d488,GLOSBE_ami_zho_TMEM_U001167
Amis_2704,GLOSBE_REVIEWED_ZHO_89fcf612df82c53b,GLOSBE_ami_zho_TMEM_U001518
Amis_2705,GLOSBE_REVIEWED_ZHO_944ea88275ced98c,GLOSBE_ami_zho_TMEM_U000923
Amis_2706,GLOSBE_REVIEWED_ZHO_781331207401b848,GLOSBE_ami_zho_TMEM_U001340
Amis_2707,GLOSBE_REVIEWED_ZHO_62526eea7a9c1a6d,GLOSBE_ami_zho_TMEM_U001519
Amis_2708,GLOSBE_REVIEWED_ZHO_4dce9bbe3b279a7c,GLOSBE_ami_zho_TMEM_U001520
Amis_2709,GLOSBE_REVIEWED_ZHO_a7ee0f8a2d50309c,GLOSBE_ami_zho_TMEM_U001521
Amis_2710,GLOSBE_REVIEWED_ZHO_f2a46a6d7bde905e,GLOSBE_ami_zho_TMEM_U001522
Amis_2711,GLOSBE_REVIEWED_ZHO_b7c10e9c9f5f2832,GLOSBE_ami_zho_TMEM_U001523
Amis_2712,GLOSBE_REVIEWED_ZHO_7277312b2833ca41,GLOSBE_ami_zho_TMEM_U001524
Amis_2713,GLOSBE_REVIEWED_ZHO_552a86459e30be5c,GLOSBE_ami_zho_TMEM_U001525
Amis_2714,GLOSBE_REVIEWED_ZHO_1f2379bc2c738e6f,GLOSBE_ami_zho_TMEM_U001526
Amis_2715,GLOSBE_REVIEWED_ZHO_04b081e91c1f1632,GLOSBE_ami_zho_TMEM_U001264
Amis_2716,GLOSBE_REVIEWED_ZHO_d747eb9cf0f05ca4,GLOSBE_ami_zho_TMEM_U001527
Amis_2717,GLOSBE_REVIEWED_ZHO_a79bd9499360944d,GLOSBE_ami_zho_TMEM_U001528
Amis_2718,GLOSBE_REVIEWED_ZHO_e034fe915f951c5f,GLOSBE_ami_zho_TMEM_U001529
Amis_2719,GLOSBE_REVIEWED_ZHO_ef2b577b1f3d0263,GLOSBE_ami_zho_TMEM_U001508
Amis_2720,GLOSBE_REVIEWED_ZHO_73228acf44609229,GLOSBE_ami_zho_TMEM_U001530
Amis_2721,GLOSBE_REVIEWED_ZHO_4fff23b540b1dc63,GLOSBE_ami_zho_TMEM_U001531
Amis_2722,GLOSBE_REVIEWED_ZHO_2b55091442c6a985,GLOSBE_ami_zho_TMEM_U000745
Amis_2723,GLOSBE_REVIEWED_ZHO_50729c5e2d148637,GLOSBE_ami_zho_TMEM_U000054
Amis_2724,GLOSBE_REVIEWED_ZHO_3f216c349da510fa,GLOSBE_ami_zho_TMEM_U000392
Amis_2725,GLOSBE_REVIEWED_ZHO_a2428b06966f0f85,GLOSBE_ami_zho_TMEM_U000130
Amis_2726,GLOSBE_REVIEWED_ZHO_e83fa4cad6be2610,GLOSBE_ami_zho_TMEM_U000290
Amis_2727,GLOSBE_REVIEWED_ZHO_3cf7a9fa244d7b2c,GLOSBE_ami_zho_TMEM_U001532
Amis_2728,GLOSBE_REVIEWED_ZHO_7ab60f13e5e054b6,GLOSBE_ami_zho_TMEM_U000208
Amis_2729,GLOSBE_REVIEWED_ZHO_04b1ce4720ffdb0f,GLOSBE_ami_zho_TMEM_U000316
Amis_2730,GLOSBE_REVIEWED_ZHO_1c378274b8bd0850,GLOSBE_ami_zho_TMEM_U000639
Amis_2731,GLOSBE_REVIEWED_ZHO_3c9ec042e6a1327d,GLOSBE_ami_zho_TMEM_U000676
Amis_2732,GLOSBE_REVIEWED_ZHO_e872dec29e1914a1,GLOSBE_ami_zho_TMEM_U000719
Amis_2733,GLOSBE_REVIEWED_ZHO_726bedd61783cf00,GLOSBE_ami_zho_TMEM_U001533
Amis_2734,GLOSBE_REVIEWED_ZHO_40f7a1c93f9d37cf,GLOSBE_ami_zho_TMEM_U000839
Amis_2735,GLOSBE_REVIEWED_ZHO_f80ab1824a28357d,GLOSBE_ami_zho_TMEM_U001534
Amis_2736,GLOSBE_REVIEWED_ZHO_8e5226792173426e,GLOSBE_ami_zho_TMEM_U001535
Amis_2737,GLOSBE_REVIEWED_ZHO_3c188f667d737a5d,GLOSBE_ami_zho_TMEM_U001536
Amis_2738,GLOSBE_REVIEWED_ZHO_61775b56413078b2,GLOSBE_ami_zho_TMEM_U001537
Amis_2739,GLOSBE_REVIEWED_ZHO_e583fe5efcb74bf3,GLOSBE_ami_zho_TMEM_U001538
Amis_2740,GLOSBE_REVIEWED_ZHO_93b5e53577079e3b,GLOSBE_ami_zho_TMEM_U001539
Amis_2741,GLOSBE_REVIEWED_ZHO_9216aa6ea2468c09,GLOSBE_ami_zho_TMEM_U001540
Amis_2742,GLOSBE_REVIEWED_ZHO_8c8b2f3599be82af,GLOSBE_ami_zho_TMEM_U001541
Amis_2743,GLOSBE_REVIEWED_ZHO_d05afc25ef349ef7,GLOSBE_ami_zho_TMEM_U001542
Amis_2744,GLOSBE_REVIEWED_ZHO_48d7dad0320f7fd6,GLOSBE_ami_zho_TMEM_U000918
Amis_2745,GLOSBE_REVIEWED_ZHO_46eca501ae8e2413,GLOSBE_ami_zho_TMEM_U000858
Amis_2746,GLOSBE_REVIEWED_ZHO_ccef6ac56ce10103,GLOSBE_ami_zho_TMEM_U000386
Amis_2747,GLOSBE_REVIEWED_ZHO_39f5f1bdd6b46da2,GLOSBE_ami_zho_TMEM_U001543
Amis_2748,GLOSBE_REVIEWED_ZHO_c6f312d8d56f58e6,GLOSBE_ami_zho_TMEM_U000423
Amis_2749,GLOSBE_REVIEWED_ZHO_c1ba6e274857f556,GLOSBE_ami_zho_TMEM_U000205
Amis_2750,GLOSBE_REVIEWED_ZHO_e281dc6a4f29588a,GLOSBE_ami_zho_TMEM_U000315
Amis_2751,GLOSBE_REVIEWED_ZHO_fbc1b78c72d14956,GLOSBE_ami_zho_TMEM_U001544
Amis_2752,GLOSBE_REVIEWED_ZHO_7491797535d70986,GLOSBE_ami_zho_TMEM_U000351
Amis_2753,GLOSBE_REVIEWED_ZHO_e3e11940094218a0,GLOSBE_ami_zho_TMEM_U001545
Amis_2754,GLOSBE_REVIEWED_ZHO_7af4641002f7eb54,GLOSBE_ami_zho_TMEM_U001546
Amis_2755,GLOSBE_REVIEWED_ZHO_cf66c1e09ff01fd3,GLOSBE_ami_zho_TMEM_U001547
Amis_2756,GLOSBE_REVIEWED_ZHO_e6598985f1355084,GLOSBE_ami_zho_TMEM_U000992
Amis_2757,GLOSBE_REVIEWED_ZHO_cdd850ca1a26187f,GLOSBE_ami_zho_TMEM_U001548
Amis_2758,GLOSBE_REVIEWED_ZHO_18c6b1aeaa7cad87,GLOSBE_ami_zho_TMEM_U001549
Amis_2759,GLOSBE_REVIEWED_ZHO_09232726a20c2bb9,GLOSBE_ami_zho_TMEM_U001550
Amis_2760,GLOSBE_REVIEWED_ZHO_35cb1778af6c3f2c,GLOSBE_ami_zho_TMEM_U000061
Amis_2761,GLOSBE_REVIEWED_ZHO_6eab811229e1c8d6,GLOSBE_ami_zho_TMEM_U001551
Amis_2762,GLOSBE_STATIC_8014485d93f3db592c1a,GLOSBE_ami_zho_TMEM_U000001
Amis_2763,GLOSBE_REVIEWED_ZHO_0f6035f2bd4e6d97,GLOSBE_ami_zho_TMEM_U000030
Amis_2764,GLOSBE_STATIC_cfcca38b2b7636ed3ee2,GLOSBE_ami_zho_TMEM_U000025
Amis_2765,GLOSBE_REVIEWED_ZHO_1c700130ef019bb9,GLOSBE_ami_zho_TMEM_U000369
Amis_2766,GLOSBE_REVIEWED_ZHO_3ae36a3e2512956a,GLOSBE_ami_zho_TMEM_U001173
Amis_2767,GLOSBE_REVIEWED_ZHO_89e2940197f6e515,GLOSBE_ami_zho_TMEM_U000245
Amis_2768,GLOSBE_REVIEWED_ZHO_b7f12b6945440832,GLOSBE_ami_zho_TMEM_U001552
Amis_2769,GLOSBE_REVIEWED_ZHO_fc126036bca9d637,GLOSBE_ami_zho_TMEM_U001553
Amis_2770,GLOSBE_REVIEWED_ZHO_9454907346ce720d,GLOSBE_ami_zho_TMEM_U000057
Amis_2771,GLOSBE_REVIEWED_ZHO_45eafbccc6d9a2d1,GLOSBE_ami_zho_TMEM_U000596
Amis_2772,GLOSBE_REVIEWED_ZHO_0c5cdb64958040e6,GLOSBE_ami_zho_TMEM_U000695
Amis_2773,GLOSBE_REVIEWED_ZHO_4f778b1c25e78865,GLOSBE_ami_zho_TMEM_U001554
Amis_2774,GLOSBE_REVIEWED_ZHO_78a2daa4abe76c30,GLOSBE_ami_zho_TMEM_U001555
Amis_2775,GLOSBE_REVIEWED_ZHO_ea288e5d94643383,GLOSBE_ami_zho_TMEM_U000514
Amis_2776,GLOSBE_REVIEWED_ZHO_a928eb25f537ea60,GLOSBE_ami_zho_TMEM_U000079
Amis_2777,GLOSBE_REVIEWED_ZHO_f77bff994d0d9890,GLOSBE_ami_zho_TMEM_U000087
Amis_2778,GLOSBE_REVIEWED_ZHO_ca5f3ce450784fd9,GLOSBE_ami_zho_TMEM_U000090
Amis_2779,GLOSBE_REVIEWED_ZHO_effed0b3a4c6d25c,GLOSBE_ami_zho_TMEM_U000266
Amis_2780,GLOSBE_REVIEWED_ZHO_470cd3b97251f0bc,GLOSBE_ami_zho_TMEM_U000268
Amis_2781,GLOSBE_REVIEWED_ZHO_564dd7238963b47b,GLOSBE_ami_zho_TMEM_U000393
Amis_2782,GLOSBE_REVIEWED_ZHO_a9e100f5b5398618,GLOSBE_ami_zho_TMEM_U000116
Amis_2783,GLOSBE_REVIEWED_ZHO_a1612cec1fb0d4b1,GLOSBE_ami_zho_TMEM_U000119
Amis_2784,GLOSBE_REVIEWED_ZHO_a2428b06966f0f85,GLOSBE_ami_zho_TMEM_U000130
Amis_2785,GLOSBE_REVIEWED_ZHO_7b42218d379b278c,GLOSBE_ami_zho_TMEM_U000938
Amis_2786,GLOSBE_REVIEWED_ZHO_bd75c1fc35b6e50f,GLOSBE_ami_zho_TMEM_U001556
Amis_2787,GLOSBE_REVIEWED_ZHO_caf6e411d64e80e8,GLOSBE_ami_zho_TMEM_U000141
Amis_2788,GLOSBE_REVIEWED_ZHO_b7c0f67f3ff7cc1f,GLOSBE_ami_zho_TMEM_U001557
Amis_2789,GLOSBE_REVIEWED_ZHO_d0e839f9bc59ee73,GLOSBE_ami_zho_TMEM_U000147
Amis_2790,GLOSBE_REVIEWED_ZHO_81051b67f20a95f5,GLOSBE_ami_zho_TMEM_U000541
Amis_2791,GLOSBE_REVIEWED_ZHO_ffcc4249d691eccf,GLOSBE_ami_zho_TMEM_U001081
Amis_2792,GLOSBE_REVIEWED_ZHO_aee37768c9af6961,GLOSBE_ami_zho_TMEM_U000156
Amis_2793,GLOSBE_REVIEWED_ZHO_e0caceb40c188c28,GLOSBE_ami_zho_TMEM_U001558
Amis_2794,GLOSBE_REVIEWED_ZHO_b97b2901d92e6186,GLOSBE_ami_zho_TMEM_U001559
Amis_2795,GLOSBE_REVIEWED_ZHO_20823eca144b86d6,GLOSBE_ami_zho_TMEM_U000158
Amis_2796,GLOSBE_REVIEWED_ZHO_45f04ef80ff60f48,GLOSBE_ami_zho_TMEM_U000159
Amis_2797,GLOSBE_REVIEWED_ZHO_e624a1cdf2ac8306,GLOSBE_ami_zho_TMEM_U000408
Amis_2798,GLOSBE_REVIEWED_ZHO_e83fa4cad6be2610,GLOSBE_ami_zho_TMEM_U000290
Amis_2799,GLOSBE_REVIEWED_ZHO_d2020df8b4fad333,GLOSBE_ami_zho_TMEM_U000166
Amis_2800,GLOSBE_REVIEWED_ZHO_f2c3c7ccf3af2c81,GLOSBE_ami_zho_TMEM_U000171
Amis_2801,GLOSBE_REVIEWED_ZHO_72fa63d3bdf5c90b,GLOSBE_ami_zho_TMEM_U000172
Amis_2802,GLOSBE_REVIEWED_ZHO_ffc915b40e14dd04,GLOSBE_ami_zho_TMEM_U000177
Amis_2803,GLOSBE_REVIEWED_ZHO_48383d262c0416a2,GLOSBE_ami_zho_TMEM_U000300
Amis_2804,GLOSBE_REVIEWED_ZHO_79ddc79cd2d48134,GLOSBE_ami_zho_TMEM_U000867
Amis_2805,GLOSBE_REVIEWED_ZHO_3f455995190b3ff6,GLOSBE_ami_zho_TMEM_U000417
Amis_2806,GLOSBE_REVIEWED_ZHO_c3b93075bea81e7d,GLOSBE_ami_zho_TMEM_U000182
Amis_2807,GLOSBE_REVIEWED_ZHO_26e732477f833f25,GLOSBE_ami_zho_TMEM_U000301
Amis_2808,GLOSBE_REVIEWED_ZHO_ff91aea7ca5da5bd,GLOSBE_ami_zho_TMEM_U001560
Amis_2809,GLOSBE_REVIEWED_ZHO_9838a0ebde3ba450,GLOSBE_ami_zho_TMEM_U000304
Amis_2810,GLOSBE_REVIEWED_ZHO_dcaf41dd7091feea,GLOSBE_ami_zho_TMEM_U001561
Amis_2811,GLOSBE_REVIEWED_ZHO_859943a394be09ac,GLOSBE_ami_zho_TMEM_U000201
Amis_2812,GLOSBE_REVIEWED_ZHO_c6f312d8d56f58e6,GLOSBE_ami_zho_TMEM_U000423
Amis_2813,GLOSBE_REVIEWED_ZHO_befa09fb429fde01,GLOSBE_ami_zho_TMEM_U000307
Amis_2814,GLOSBE_REVIEWED_ZHO_2bb612520c169f15,GLOSBE_ami_zho_TMEM_U000309
Amis_2815,GLOSBE_REVIEWED_ZHO_159abff34d3d0e8d,GLOSBE_ami_zho_TMEM_U001562
Amis_2816,GLOSBE_REVIEWED_ZHO_5d6157264b4619c2,GLOSBE_ami_zho_TMEM_U000426
Amis_2817,GLOSBE_REVIEWED_ZHO_7c67ce381c6c9323,GLOSBE_ami_zho_TMEM_U000869
Amis_2818,GLOSBE_REVIEWED_ZHO_c86e30398b341d63,GLOSBE_ami_zho_TMEM_U000620
Amis_2819,GLOSBE_REVIEWED_ZHO_99049b9ac87a4543,GLOSBE_ami_zho_TMEM_U000216
Amis_2820,GLOSBE_REVIEWED_ZHO_b10bbb7814d78c8e,GLOSBE_ami_zho_TMEM_U000222
