language,file_name,Sentence_id,Formosan,En,Ch
Bunun,63,497,['in'],['變成'],"['become', 'sparkle']"
Bunun,63,499,"['i', 'nata.']",['處格=外面'],"['be.at', 'outer.space']"
Bunun,63,499,['i'],"['處格', '外面']",['be.at']
Bunun,63,526,"['m', 'al', 'min', 'ataz']",['主題'],"['AF', 'state', 'become', 'die']"
Bunun,63,526,['mani'],"['主焦', '變成', '死掉']",['seem']
Bunun,63,526,"['ma', 'dahpa.']",['似乎'],"['AF', 'sick']"
Bunun,63,535,"[""'utung=an""]","['猴子', '中距.主格']",['monkey=MED.NOM']
Bunun,63,535,"[""'utung"", 'an']",['猴子'],"['monkey', 'MED.NOM']"
Bunun,63,574,['masnanava=a.'],"['主焦', '&lt;重疊&gt;教=遠距.主格']","['AF', '&lt;RED&gt;teach=DIST.NOM']"
Bunun,63,574,"['masnanava', 'a.']",['主焦'],['AF']
Bunun,63,574,[''],"['&lt;重疊&gt;教', '遠距.主格']","['&lt;RED&gt;teach', 'DIST.NOM']"
Bunun,63,581,['maza'],['甚麼.遠距.主格'],"['what', 'DIST.NOM']"
Bunun,63,612,"['pali', 'habas', 'an?']","['討論', '過去', '處焦']",['DIST.OBL']
Bunun,63,628,"[""'uvaaz"", 'a']","['孩子', '遠距.主格']",['child']
Bunun,63,628,"['ka', 'hu', 'huzas.']","['做', '重疊', '歌']",['=DIST.NOM']
Bunun,63,628,['ka'],['做'],"['', 'DIST.NOM']"
Bunun,63,652,['mahtu=in.'],"['能夠', '改變狀態']",['be.able.to=COS']
Bunun,63,652,"['mahtu', 'in.']",['能夠'],"['be.able.to', 'COS']"
Bunun,63,654,['masial'],"['主焦', '好']","['AF', 'good']"
Bunun,63,660,"['ma', 'zima']",['喜歡'],"['AF', 'like']"
Bunun,63,665,"['an', 'dii']",['可見.中距=朝向'],['VIS.MED=toward']
Bunun,63,665,['an'],"['可見.中距', '朝向']","['VIS.MED', 'toward']"
Bunun,63,665,"['lukis', 'ikit=an']","['樹', '小', '中距.主格']","['tree', 'small=MED.NOM']"
Bunun,63,665,"['ikit', 'an']",['小'],"['small', 'MED.NOM']"
Bunun,63,673,['isu'],"['處格', '2SG.所有格']",['2SG.POSS']
Bunun,63,675,"['an', 'dii']",['可見.中距'],"['VIS.MED', 'toward']"
Bunun,63,679,"[""na=si'ail"", 'un=su?/']","['非實現', '安慰', '受焦=2SG.屬格']","['IRR', 'comfort', 'PF=2SG.GEN']"
Bunun,63,679,"['na', ""si'ail""]",['非實現'],['IRR']
Bunun,63,679,"['un', 'su?/']",['安慰'],['comfort']
Bunun,63,679,[''],"['受焦', '2SG.屬格']","['PF', '2SG.GEN']"
Bunun,63,680,"['cina', 'hudas']",['媽媽.祖父母'],"['mother', 'grand.parent']"
Bunun,63,681,"['mu', 'liva']",['錯'],"['AF', 'wrong']"
Bunun,63,684,['na=nii=in'],"['非實現', '否定', '改變狀態']","['IRR', 'NEG', 'COS']"
Bunun,63,684,"['na', 'nii', 'in']",['非實現'],['IRR']
Bunun,63,685,"['ma', 'pi', 'subnuh=su?/']","['主焦', '使役', '生氣', '2SG.斜格']","['AF', 'CAU', 'angry', '2SG.OBL']"
Bunun,63,685,"['subnuh', 'su?/']",['生氣'],['angry']
Bunun,63,689,"['m', 'ihumis=in']","['主焦', '活', '改變狀態']","['AF', 'live=COS']"
Bunun,63,689,"['ihumis', 'in']",['活'],"['live', 'COS']"
Bunun,63,704,"['na=ku', 'sia']",['非實現=移動.在'],"['IRR=move', 'be.at']"
Bunun,63,718,"[""taltigt'aza=ik""]","['&lt;完成貌&gt;聽', '1SG.主格']","['&lt;PFV&gt;hear', '1SG.NOM']"
Bunun,63,718,"[""taltigt'aza"", 'ik']",['&lt;完成貌&gt;聽'],['&lt;PFV&gt;hear']
Bunun,63,743,"['min', 'dahpa=in.']","['變成', '疾病', '改變狀態']","['become', 'disease=COS']"
Bunun,63,743,"['dahpa', 'in.']",['疾病'],"['disease', 'COS']"
Bunun,63,744,"['islunghu', 'an?/']",['休息=中距.主格'],"['rest', 'LF']"
Bunun,63,744,['islunghu'],"['休息', '中距.主格']",['rest']
Bunun,63,749,"['taus', 'uvaz']",['二'],"['give.birth', 'child']"
Bunun,63,749,['masa'],"['生育', '小孩']",['when']
Bunun,63,749,"['tangus', 'ang']",['當'],"['first', 'still']"
Bunun,63,749,"['is', 'lunghu', 'an?/']",['先=還'],"['rest', 'LF']"
Bunun,63,749,['is'],"['先', '還']",['rest']
Bunun,63,762,"['i', 'da']",['處格'],"['LOC', 'RED']"
Bunun,63,766,"['a', 'dii']",['可見.遠距'],['VIS.DIST']
Bunun,63,769,['ma=davus'],['主焦=甜'],"['AF', 'sweet']"
Bunun,63,769,"['ma', 'davus']","['主焦', '甜']",['AF']
Bunun,63,770,['i=saicia'],"['處格', '3SG.屬格']","['LOC', '3SG.GEN']"
Bunun,63,770,"['i', 'saicia']",['處格'],['LOC']
Bunun,63,770,"['cistak', 'a']",['腫'],"['swell', 'DIST.NOM']"
Bunun,63,770,"['lltingtudah', 'an=ku.']",['主題'],"['&lt;PFV&gt;hit', 'LF=1SG.GEN']"
Bunun,63,770,"['an', 'ku.']",[''],"['LF', '1SG.GEN']"
Bunun,63,772,['taltigtntungu'],"['&lt;完成貌&gt;拜訪', '受焦']","['&lt;PFV&gt;visit', 'PF']"
Bunun,63,773,['taltigtntungu'],"['&lt;完成貌&gt;拜訪', '受焦']",['&lt;PFV&gt;visit']
Bunun,63,781,"['un', 'in', 'ku']","['受焦', '改變狀態', '1SG.屬格']","['PF＝COS', '1SG.GEN']"
Bunun,63,782,"['m', 'aun=in']","['主焦', '吃', '改變狀態']","['AF', 'eat=COS']"
Bunun,63,782,"['aun', 'in']",['吃'],"['eat', 'COS']"
Bunun,63,786,"['iniliskin', 'an.']","['完成貌', '思考', '處焦']","['PFV', 'think', 'LF']"
Bunun,63,795,"[""ma'utung=a""]","['主焦', '猴子=遠距.主格']","['AF', 'monkey=DIST.NOM']"
Bunun,63,795,"[""ma'utung"", 'a']",['主焦'],['AF']
Bunun,63,795,[''],"['猴子', '遠距.主格']","['monkey', 'DIST.NOM']"
Bunun,63,796,"['kaltigtlumah', 'an']","['&lt;完成貌&gt;做', '房子', '處焦']","['&lt;PFV&gt;do', 'house', 'LF']"
Bunun,63,801,"['na=ma', 'taz=in']",['非實現='],"['IRR=AF', 'die=COS']"
Bunun,63,801,"['taz', 'in']",[''],"['die', 'COS']"
Bunun,63,801,['saiia.'],"['主焦', '死=改變狀態']",['3SG.NOM']
Bunun,63,801,[''],"['死', '改變狀態']",['']
Bunun,63,805,['na=mahtu'],"['非實現=主焦', '可以']",['IRR=be.able.to']
Bunun,63,806,['na=mahtu'],"['非實現=主焦', '可以']",['IRR=be.able.to']
Bunun,63,807,['na=mahtu'],"['非實現=主焦', '可以']",['IRR=be.able.to']
Bunun,63,813,"['sadu', 's']",['看=斜格'],"['look', 'OBL']"
Bunun,63,813,['sadu'],"['看', '斜格']",['look']
Bunun,63,814,"['tauna', 'sian=in']",['到了.處焦=改變狀態'],"['arrive', 'this.MED.NOM=COS']"
Bunun,63,814,['tauna'],"['到了.處焦', '改變狀態']",['arrive']
Bunun,63,814,"['sian', 'in']",[''],"['this.MED.NOM', 'COS']"
Bunun,63,815,"['tauna', 'sian=in']",['到了.處焦=改變狀態'],"['arrive', 'this.MED.NOM=COS']"
Bunun,63,815,['tauna'],"['到了.處焦', '改變狀態']",['arrive']
Bunun,63,815,"['sian', 'in']",[''],"['this.MED.NOM', 'COS']"
Bunun,63,835,"['mat', 'iskan']",['抓魚'],"['catch', 'fish']"
Bunun,63,847,"['ku', 'sia']","['移動', '在']",['move']
Bunun,63,847,"['ma', 'pasnava.']","['主焦', '學習']",['PN']
Bunun,63,861,"['m', 'asabah=ik.']","['主焦', '睡覺', '1SG.主格']","['AF', 'sleep', '1SG.NOM']"
Bunun,63,861,"['asabah', 'ik.']",['睡覺'],['sleep']
Bunun,63,870,"['na=baliv', 'un.']","['非實現=買', '受焦']","['IRR', 'buy', 'PF']"
Bunun,63,870,"['na', 'baliv']","['非實現', '買']",['IRR']
Bunun,63,879,"['sltingt', 'pa', 'simul']","['工焦&lt;完成貌&gt;使役', '借']","['IF&lt;PFV&gt;', 'CAU', 'lend']"
Bunun,63,882,"['na', 'kuzakuza']",['非實現'],"['IRR', 'work']"
Bunun,63,884,['mahansiap'],"['主焦', '很會']","['AF', 'able']"
Bunun,63,897,"['Subali', 'cia']",['人名'],['PN']
Bunun,63,920,['maza'],"['什麼', '遠距.主格']","['what', 'DIST.NOM']"
Bunun,01-2,5,"['andipa', 'un']","['pregnant', 'PF']","['可見.中距', '那裡', '受焦']"
Bunun,01-2,5,"['i', 'ngadah']","['be.at', 'inside']",['處格=裡面']
Bunun,01-2,5,['i'],['be.at'],"['處格', '裡面']"
Bunun,01-2,6,"['nii', 'ik']",['NEG=1SG.NOM'],['否定=1SG.主格']
Bunun,01-2,6,['nii'],"['NEG', '1SG.NOM']","['否定', '1SG.主格']"
Bunun,59,6,"['tuhas', 'pingaz=a']",['olderfemale=DIST.NOM'],"['年長', '女子=遠距.主格']"
Bunun,59,6,['tuhas'],"['olderfemale', 'DIST.NOM']",['年長']
Bunun,59,6,"['pingaz', 'a']",[''],"['女子', '遠距.主格']"
Bunun,59,7,"['ma', 's<na>nava']","['AF', '<RED>teach']","['主焦', '<重疊>', '教']"
Bunun,59,7,"['is<na>nava', 'an']","['<RED>', 'teach', 'LF']","['<重疊>教', '處焦']"
Bunun,59,8,"['ma', 's<na>nava']","['Af', '<RED>', 'teach']","['主焦', '<重疊>教']"
Bunun,59,8,"['ma', 's<na>nava']","['AF', '<RED>', 'teach']","['主焦', '<重疊>教']"
Bunun,59,9,"['ma', 's<na>nava=cia']","['AF', '<RED>', 'teach=DIST.OBL']","['主焦', '<重疊>教=遠距.斜格']"
Bunun,59,9,"['s<na>nava', 'cia']",['<RED>'],"['<重疊>教', '遠距.斜格']"
Bunun,59,9,[''],"['teach', 'DIST.OBL']",['']
Bunun,59,11,['maza'],"['what', 'DIST.NOM']","['什麼', '遠距.主格']"
Bunun,59,12,['laduaz=av=ang=dau'],"['forgive=IMP=still=EVI,']","['原諒', '祈使=還=知識詞']"
Bunun,59,12,"['laduaz', 'av', 'ang', 'dau']","['forgive', 'IMP', 'still', 'EVI,']",['原諒']
Bunun,59,12,[''],[''],"['祈使', '還', '知識詞']"
Bunun,59,14,['maza'],"['what', 'DIST.NOM']","['什麼', '遠距.主格']"
Bunun,59,16,['maza'],"['what', 'DIST.NOM']","['什麼', '遠距.主格']"
Bunun,18,2,"['m', 'insuma.']","['AF', 'come']",['主焦.來']
Bunun,03-3,2,['na=mahtu=in'],['IRR=be.able.to=COS'],"['非實現=主焦', '能夠=改變狀態']"
Bunun,03-3,2,"['na', 'mahtu', 'in']","['IRR', 'be.able.to', 'COS']","['非實現', '主焦']"
Bunun,03-3,2,[''],[''],"['能夠', '改變狀態']"
Bunun,03-3,13,"['ma', 'ku<si>sia']","['AF', '<RED>use']",['主焦<重疊>使用']
Bunun,03-3,14,"['ma', 'ku<si>sia']","['AF', '<RED>use']",['主焦<重疊>使用']
Bunun,38,4,['maza'],"['what', 'DIST.NOM']",['甚麼.遠距.主格']
Bunun,55,7,['na=mahtu'],['IRR=be.able.to'],"['非實現=主焦', '可以']"
Bunun,55,8,['na=mahtu'],['IRR=be.able.to'],"['非實現=主焦', '可以']"
Bunun,55,9,['na=mahtu'],['IRR=be.able.to'],"['非實現=主焦', '可以']"
Bunun,55,15,"['sadu', 's']","['look', 'OBL']",['看=斜格']
Bunun,55,15,['sadu'],['look'],"['看', '斜格']"
Bunun,55,18,"['m', ""al'anuhu""]","['AF', 'state', 'sit']","['主焦', '狀態', '坐']"
Bunun,55,21,"['is', 'kakaupa']","['IF', 'RED', 'all']","['工焦', '重疊', '全部']"
Bunun,55,22,"['is', '<ka>kaupa']","['IF', 'RED', 'all']","['工焦', '重疊', '全部']"
Bunun,55,23,"['is', '<ka>kaupa']","['IF', 'RED', 'all']","['工焦', '重疊', '全部']"
Bunun,55,29,"['ma', '']","['AF', 'RED', 'clean']","['主焦', '重疊', '打掃']"
Bunun,55,29,"['sapal', 'an.']",[''],['']
Bunun,55,36,"['tal', 'maintu?']",['handsome'],['帥?']
Bunun,02,4,"[""ma'ansum""]","['AF', 'tasty']","['主焦', '美味']"
Bunun,02,5,"['na=ku', 'diip=ik']","['IRR=go', 'there=1SG.NOM']","['非實現', '去', '那裡=1SG.主格']"
Bunun,02,5,"['na', 'ku']","['IRR', 'go']",['非實現']
Bunun,02,5,"['diip', 'ik']","['there', '1SG.NOM']",['去']
Bunun,02,5,[''],[''],"['那裡', '1SG.主格']"
Bunun,02,7,"['i', 'sain=cin']",['be.at=LOC.PROX=PROX.OBL'],['在=處格.近距=近距.斜格']
Bunun,02,7,['i'],"['be.at', 'LOC.PROX', 'PROX.OBL']","['在', '處格.近距', '近距.斜格']"
Bunun,02,7,"['sain', 'cin']",[''],['']
Bunun,02,8,"['na=ma', 'naskal', 'daingaz.']","['IRR=AF', 'happy', 'old']","['非實現=快樂', '老']"
Bunun,02,9,"['ku', 'sian']","['go', 'LOC.MED']","['去', '處格', '中距']"
Bunun,02,13,['m<in>iliskin'],"['AF<PFV>', 'think']","['主焦<完成貌>', '思考']"
Bunun,02,15,['ka<hu>huzas.'],['do<RED>song'],"['做', '<重疊>歌']"
Bunun,02,16,['lakangkang.'],"['push', 'plow']","['推', '耕田']"
Bunun,02,24,"['pu', 'ngadah', 'u=s']","['CAU.go', 'inside', 'PF=OBL']","['使役.移動', '裡面', '受焦', '斜格']"
Bunun,02,24,"['u', 's']","['PF', 'OBL']",['受焦']
Bunun,02,24,"['tama', 'cia']",['father'],['爸爸']
Bunun,02,29,"['m', 'azima']","['AF', 'like']",['喜歡']
Bunun,02,29,"['m', 'azima']","['AF', 'like']",['喜歡']
Bunun,02,30,"['i', 'sain=cin']","['be.at', 'LOC.PROX=PROX.OBL']",['在=處格.近距=近距.斜格']
Bunun,02,30,['i'],['be.at'],"['在', '處格.近距', '近距.斜格']"
Bunun,02,30,"['sain', 'cin']","['LOC.PROX', 'PROX.OBL']",['']
Bunun,14,2,['mananulu'],"['AF', 'careful']","['主焦', '小心']"
Bunun,03,2,"['i', 'sain=tan']",['LOC.PROX=MED.OBL'],['處格=這.近距.主格=中距']
Bunun,03,2,['i'],"['LOC.PROX', 'MED.OBL']","['處格', '這.近距.主格', '中距']"
Bunun,03,2,"['sain', 'tan']",[''],['']
Bunun,54,4,['ta<i>ntungu'],['<PFV>visit'],"['<完成貌>拜訪', '受焦']"
Bunun,54,12,"['un', 'in', 'ku']","['PF＝COS', '1SG.GEN']","['受焦', '改變狀態', '1SG.屬格']"
Bunun,54,13,"['m', 'aun=in']","['AF', 'eat=COS']","['主焦', '吃', '改變狀態']"
Bunun,54,13,"['aun', 'in']","['eat', 'COS']",['吃']
Bunun,54,17,"['iniliskin', 'an.']","['PFV', 'think', 'LF']","['完成貌', '思考', '處焦']"
Bunun,54,26,"[""ma'utung=a""]","['AF', 'monkey=DIST.NOM']","['主焦', '猴子=遠距.主格']"
Bunun,54,26,"[""ma'utung"", 'a']",['AF'],['主焦']
Bunun,54,26,[''],"['monkey', 'DIST.NOM']","['猴子', '遠距.主格']"
Bunun,54,27,"['ka', 'i', 'lumah', 'an']","['do', 'PFV', 'house', 'LF']","['<完成貌>做', '房子', '處焦']"
Bunun,54,28,"['i', 'sian=ik']","['be.at', 'LOC.MED=1SG.NOM']","['在', '處格', '中距=1SG.主格']"
Bunun,54,28,"['sian', 'ik']","['LOC.MED', '1SG.NOM']",['處格']
Bunun,54,28,[''],[''],"['中距', '1SG.主格']"
Bunun,01-3,4,['la<pu>punal.'],['wash<RED>landslide'],"['沖', '土石流']"
Bunun,01-3,6,"['islunghu', 'an']","['to.rest', 'LF']","['工焦', '休息', '處焦']"
Bunun,01-3,7,"['nii', 'ik']",['NEG=1SG.NOM'],['否定=1SG.主格']
Bunun,01-3,7,['nii'],"['NEG', '1SG.NOM']","['否定', '1SG.主格']"
Bunun,01-3,10,"['nii', 'ik']",['NEG=1SG.NOM'],['否定=1SG.主格']
Bunun,01-3,10,['nii'],"['NEG', '1SG.NOM']","['否定', '1SG.主格']"
Bunun,01-3,13,"['nii', 'ik']",['NEG=1SG.NOM'],['否定=1SG.主格']
Bunun,01-3,13,['nii'],"['NEG', '1SG.NOM']","['否定', '1SG.主格']"
Bunun,62,10,['aupa'],"['IRR=AF', 'REC', 'to.place=COS']","['非實現=主焦', '交互', '放置=改變狀態']"
Bunun,62,10,['aupa'],"['IRR', 'AF']","['非實現', '主焦']"
Bunun,62,10,[''],"['to.place', 'COS']","['放置', '改變狀態']"
Bunun,62,10,"['na=ma', 'pa', 'dangi=in']",['OBL'],['斜格']
Bunun,62,10,"['na', 'ma']",['OBL'],['斜格']
Bunun,62,10,"['dangi', 'in']",[''],['']
Bunun,62,10,['mas'],"['PN', 'DIST.OBL']","['人名', '遠距.斜格']"
Bunun,62,10,"['Ali', 'cia']",[''],['']
Bunun,62,26,"['nii', 'ik']",['NEG=1SG.NOM'],['否定=1SG.主格']
Bunun,62,26,['nii'],"['NEG', '1SG.NOM']","['否定', '1SG.主格']"
Rukai,20200529-FW-yuki-2,11,"['ma', 'sualege']","['STAT.RLS', 'satisfy']",['狀態.實現滿足']
Rukai,20200529-FW-yuki-2,11,['kakudhane=li.'],['performance=1S.BG'],"['表現', '第一人稱單數.附著屬格']"
Rukai,20200529-FW-yuki-2,11,"['kakudhane', 'li.']","['performance', '1S.BG']",['表現']
Rukai,20200528-FW-Ludwig,7,['arakay'],['use'],"['動詞', '使用']"
Rukai,20200528-FW-Ludwig,7,"['mu', 'elebe']","['mu', 'close']","['mu', '實現', '關']"
Rukai,20200528-FW-Ludwig,10,['ku<a>dalay.'],"['<RLS>', 'be.on.fire']","['<實現>', '著火']"
Rukai,20200528-FW-Ludwig,11,"['pa', 'ku<a>dalay']","['CAUS', '<RLS>', 'be.on.fire']","['使役', '<實現>', '著火']"
Rukai,20200528-FW-Ludwig,16,"['tara', 'say<ba><i>bange.']","['NEC.MOD', '<RED>', '<I>', 'judge']","['一定.情態', '<重疊>', '<I>', '審判']"
Rukai,20200528-FW-Ludwig,17,"['tara', 'sai<ba><i>bange']","['NEC.MOD', '<RED>', '<I>', 'judge']","['一定.情態', '<重疊>', '<I>', '審判']"
Rukai,20200530-FW-Ryan,3,"['a', 'ngi', 'ka', 'kilibakane.']","['become', 'REFL', 'RED', 'protect', 'NMLZ']","['變成', '反身', '重疊', '保護', '名物化']"
Rukai,20200530-FW-Ryan,32,"['ngu', 'balriv']","['NGU', 'home', 'PFV']","['NGU', '家', '完成貌']"
Rukai,20200531-FW-Ingrid,4,['kai=li'],['NEG=1SG.GEN'],"['否定', '第一人稱單數.屬格']"
Rukai,20200531-FW-Ingrid,4,"['kai', 'li']","['NEG', '1SG.GEN']",['否定']
Rukai,20200531-FW-Ingrid,21,"['taw', 'thingale=aku']","['TAW', 'know=1S.BN']","['TAW', '確定', '知道', '第一人稱單數.主格']"
Rukai,20200531-FW-Ingrid,21,"['thingale', 'aku']","['know', '1S.BN']",['確定']
Rukai,20200531-FW-Ingrid,25,"['ngi', 'a', 'pa', 'pelaela', 'aku']","['REFL', 'RLS', 'CAUS', 'talk', '1S.BN']","['反身', '實現', '告訴', '第一人稱單數.附著主格']"
Rukai,20200513-CL-8,3,['lrikupa'],"['FUT', 'steal']","['未來式', '偷']"
Rukai,20200513-CL-8,3,['kusiluane'],"['embroider', 'NMLZ']","['刺繡', '名物化']"
Rukai,20200513-CL-8,15,"['w', 'a', 'kaungu', 'ungu=aku']","['ACT', 'RLS', 'farm', 'RED', '=1S.BN']","['主動', '實現', '務農', '重疊第一人稱單數.附著主格']"
Rukai,20200513-CL-8,15,"['ungu', 'aku']",['RED'],['重疊第一人稱單數.附著主格']
Rukai,20200513-CL-8,15,[''],"['', '1S.BN']",['']
Rukai,20200513-CL-8,17,"['w', 'a', 'malra']","['ACT', 'RLS', 'take']","['主動實現', '拿']"
Rukai,20200513-CL-8,17,['palra.'],['companion'],"['夥伴', '第三人稱.附著屬格']"
Rukai,20200528-FW-Yongfu,5,"['ki', '<a>', '<ra>ragay']","['<RLS>', '<RED>be.happy']","['<實現>', '<重疊>快樂']"
Rukai,20200528-FW-Yongfu,6,"['ki', '<a>', '<ra>ragay']","['<RLS>', '<RED>be.happy']","['<實現>', '<重疊>快樂']"
Rukai,20200528-FW-Yongfu,7,"['ma', 'lrigi/ma', 'elre', 'elrenge/ma', 'adraw']","['STAT.RLS', 'be.smart/STAT.RLS', 'RED', 'be.tall/STAT.RLS', 'be.big']","['狀態.實現.聰明/狀態.實現', '重疊', '高/狀態.實現', '大']"
Rukai,20200528-FW-Yongfu,8,"['aru', 'a', 'ka', 'elrenge']","['be.getting', 'STAT.IRR', 'be.tall']","['越來越', '狀態.非實現', '高']"
Rukai,20200528-FW-Yongfu,15,"['lri', 'mu', 'Taihuku', 'aku']","['FUT', 'go', 'Taipei', '1S.BN']","['未來式', '去', '台北']"
Rukai,20200528-FW-Yongfu,16,"['lri', 'ka', 'tuase=aku.']","['FUT', 'STAT.IRR', 'leave=1S.BN']","['未來', '離開=第一人稱單數.附著主格']"
Rukai,20200528-FW-Yongfu,16,['ka'],['STAT.IRR'],"['離開', '第一人稱單數.附著主格']"
Rukai,20200528-FW-Yongfu,16,"['tuase', 'aku.']","['leave', '1S.BN']",['']
Rukai,20200528-FW-Yongfu,17,['alau'],"['a', 'POSS.MOD']","['a', '可能.情態']"
Rukai,20200528-FW-Yongfu,19,['<w><a>upa.'],"['<ACT><RLS>', 'steal']","['<主動>', '<實現>', '偷']"
Rukai,20200528-FW-Yongfu,20,"['i', 'sadalran', 'aku']",['often'],['常常']
Rukai,20200528-FW-Yongfu,20,['muTaihuku.'],"['go', 'Taipei']","['去', '台北']"
Rukai,20200528-FW-Yongfu,22,"['ki', 'a', 'rimu=aku']","['get', 'sudden=1S.BG']","['變得', '突然=第一人稱單數.附著主格']"
Rukai,20200528-FW-Yongfu,22,['a'],"['sudden', '1S.BG']","['突然', '第一人稱單數.附著主格']"
Rukai,20200528-FW-Yongfu,22,"['rimu', 'aku']",[''],['']
Rukai,20200528-FW-Yongfu,23,"['ki', 'a', 'rimu=aku']","['get', 'sudden=1S.BG']","['變得', '突然=第一人稱單數.附著主格']"
Rukai,20200528-FW-Yongfu,23,['a'],"['sudden', '1S.BG']","['突然', '第一人稱單數.附著主格']"
Rukai,20200528-FW-Yongfu,23,"['rimu', 'aku']",[''],['']
Rukai,20200528-FW-Yongfu,24,['i<a>sadra'],"['<RLS>', 'rest']","['<實現>', '休息']"
Rukai,20200528-FW-Yongfu,26,"['ta', 'ka', 'dula', 'ane']","['LOC', 'STAT.IRR', 'be.hurt', 'NMLZ']","['處所', '狀態', '非實現', '受傷', '名物化']"
Rukai,20200529-FW-Andrea-1,3,"['ma', 'thai', 'thariri']","['STAT.RLS', 'RED', 'I', 'be.good']","['狀態.實現', '重疊', '好']"
Rukai,20200529-FW-Andrea-1,11,['ki<a>saalru'],"['<RLS>', 'borrow']","['<實現>', '借']"
Rukai,20200529-FW-Andrea-1,12,"['pa', 'ki<a>saalru']","['CAUS', '<RLS>', 'borrow']","['使役', '<實現>', '借']"
Rukai,20200529-FW-Andrea-1,13,"['pa', 'ki<a>saalru']","['CAUS', '<RLS>', 'borrow']","['使役', '<實現>', '借']"
Rukai,20200529-FW-Andrea-1,14,"['pa', 'ki<a>saalru']","['CAUS', '<RLS>', 'borrow']","['使役', '<實現>', '借']"
Rukai,20200529-FW-Andrea-1,15,"['ma', 'ki<a>saalru']","['RECP', '<RLS>', 'borrow']","['互相', '<實現>', '借']"
Rukai,20200529-FW-Andrea-1,17,"['ki', 'kamadha']","['get', 'RLS', 'mango']","['拿', '實現', '芒果']"
Rukai,20200531-FW-Jimmy,1,"['si<a>kelre', 'lre,']","['<RLS>', 'shower', 'RED']","['<實現>', '洗澡', '重疊']"
Rukai,20200531-FW-Jimmy,2,"['si<a>kelre', 'lre,']","['<RLS>', 'shower', 'RED']","['<實現>', '洗澡', '重疊']"
Rukai,20200531-FW-Jimmy,9,"['w', 'a', 'tinunu']","['ACT', 'RLS', 'weave']","['主動.完成', '織']"
Rukai,20200530-FW-Lixing-1,13,['sikelre.'],"['<RLS>', 'shower']","['<實現>', '洗澡']"
Rukai,20200530-FW-Lixing-1,14,"['si<a>kelre', 'aku']","['<RLS>', 'shower', '1S.BN']","['<實現>', '洗澡', '第一人稱單數.附著主格']"
Rukai,20200529-FW-Jimmy-2,3,['si<a>ludu'],"['<RLS>', 'pick.up']","['<實現>', '撿']"
Rukai,20200529-FW-Jimmy-2,6,"['wa', 'malra=aku']","['ACT', 'RLS', 'take=1S.BN']","['主動', '實現', '拿=第一人稱單數.附著主格']"
Rukai,20200529-FW-Jimmy-2,6,"['malra', 'aku']",['RLS'],['實現']
Rukai,20200529-FW-Jimmy-2,6,[''],"['take', '1S.BN']","['拿', '第一人稱單數.附著主格']"
Rukai,20200529-FW-Jimmy-2,8,"['naw=api', 'a', 'mu', 'gaku']","['1S.BN=want', 'RLS', 'go', 'school']","['第一人稱單數.附著主格=想要', '去', '學校']"
Rukai,20200529-FW-Jimmy-2,10,"['ngi', 'ka', 'cae', 'caeme', 'ane=aku']","['REFL', 'STAT.IRR', 'RED', 'be.sick', 'NMLZ=1S.BN']","['反身', '狀態', '未實現', '重疊', '生病', '名物化=第一人稱單數.附著主格']"
Rukai,20200529-FW-Jimmy-2,10,"['ane', 'aku']","['NMLZ', '1S.BN']",['生病']
Rukai,20200529-FW-Jimmy-2,10,[''],[''],"['名物化', '第一人稱單數.附著主格']"
Rukai,20200530-FW-Ingrid,3,"['lri', 'udale=ini']","['FUT', 'rain', '=3S.BG']","['未來', '下雨=第三人稱單數.附著屬格']"
Rukai,20200530-FW-Ingrid,3,"['udale', 'ini']",['rain'],"['下雨', '第三人稱單數.附著屬格']"
Rukai,20200530-FW-Ingrid,3,[''],"['', '3S.BG']",['']
Rukai,20200530-FW-Ingrid,5,"['ki', '<a>', '<ra><ra>ragay.']","['<RLS>', '<RED><RED>be.happy']","['<實現>', '<重疊><重疊>快樂']"
Rukai,20200530-FW-Ingrid,8,"['ara', 'kay']","['use', 'this']",['使用']
Rukai,20200530-FW-Ingrid,11,['alau=li'],['maybe=1S.BG'],"['可能', '第一人稱單數.附著屬格']"
Rukai,20200530-FW-Ingrid,11,"['alau', 'li']","['maybe', '1S.BG']",['可能']
Rukai,20200530-FW-Ingrid,15,"['y', 'a', 'kay']","['LOC', 'RLS', 'here']","['在', '實現.這']"
Rukai,20200422-CL-5,2,"['w', 'a', 'kela']","['ACT.RLS', 'come']","['主動', '實現', '來']"
Rukai,20200422-CL-5,15,['pe<a>laela'],"['<RLS>', 'tell']","['<實現>', '告訴']"
Rukai,20200529-FW-Ludwig,1,"['sa', 'lre<dre>dreke']","['SA', '<RED>', 'plant']","['SA', '<重疊>', '種植']"
Rukai,20200529-FW-Ludwig,2,"['sa', 'lre<dre>dreke.']","['SA', '<RED>', 'plant']","['SA', '<重疊>', '種植']"
Rukai,20200529-FW-Ludwig,3,"['sa', 'lre<dre>dreke']","['SA', '<RED>', 'plant']","['SA', '<重疊>', '種植']"
Rukai,20200529-FW-Ludwig,7,['mathariri'],"['STAT.RLS', 'be.good']","['狀態.實現', '好']"
Rukai,20200529-FW-Ludwig,8,['mua<dringa>dringay'],"['<RED>', 'be.healthy']","['<重疊>', '健康']"
