id,source_guids,status,note
Rukai_59758cfb-8d33-f011-8fad-000d3a8250a0,59758cfb-8d33-f011-8fad-000d3a8250a0,active,
Rukai_5979059c-df0a-f011-bd65-00155db40116,5979059c-df0a-f011-bd65-00155db40116,active,
Rukai_597f059c-df0a-f011-bd65-00155db40116,597f059c-df0a-f011-bd65-00155db40116,active,
Rukai_5980059c-df0a-f011-bd65-00155db40116,5980059c-df0a-f011-bd65-00155db40116,active,
Rukai_5981e6b3-df0a-f011-bd65-00155db40116,5981e6b3-df0a-f011-bd65-00155db40116 5a81e6b3-df0a-f011-bd65-00155db40116 5b81e6b3-df0a-f011-bd65-00155db40116 5c81e6b3-df0a-f011-bd65-00155db40116,active,
Rukai_5983059c-df0a-f011-bd65-00155db40116,5983059c-df0a-f011-bd65-00155db40116,active,
Rukai_5986059c-df0a-f011-bd65-00155db40116,5986059c-df0a-f011-bd65-00155db40116,active,
Rukai_59a14a66-df0a-f011-bd65-00155db40116,59a14a66-df0a-f011-bd65-00155db40116,active,
Rukai_59a24a66-df0a-f011-bd65-00155db40116,59a24a66-df0a-f011-bd65-00155db40116,active,
Rukai_59a44a66-df0a-f011-bd65-00155db40116,59a44a66-df0a-f011-bd65-00155db40116,active,
Rukai_59a64a66-df0a-f011-bd65-00155db40116,59a64a66-df0a-f011-bd65-00155db40116,active,
Rukai_59aa4a66-df0a-f011-bd65-00155db40116,59aa4a66-df0a-f011-bd65-00155db40116,active,
Rukai_59ab4a66-df0a-f011-bd65-00155db40116,59ab4a66-df0a-f011-bd65-00155db40116,active,
Rukai_59bffda1-df0a-f011-bd65-00155db40116,59bffda1-df0a-f011-bd65-00155db40116,active,
Rukai_59c2fda1-df0a-f011-bd65-00155db40116,59c2fda1-df0a-f011-bd65-00155db40116,active,
Rukai_59c4fda1-df0a-f011-bd65-00155db40116,59c4fda1-df0a-f011-bd65-00155db40116 5ac4fda1-df0a-f011-bd65-00155db40116 5e87e6b3-df0a-f011-bd65-00155db40116 5f87e6b3-df0a-f011-bd65-00155db40116 de87e6b3-df0a-f011-bd65-00155db40116 df87e6b3-df0a-f011-bd65-00155db40116 e087e6b3-df0a-f011-bd65-00155db40116,active,
Rukai_59cc6154-df0a-f011-bd65-00155db40116,59cc6154-df0a-f011-bd65-00155db40116,active,
Rukai_59ccdeb9-df0a-f011-bd65-00155db40116,59ccdeb9-df0a-f011-bd65-00155db40116 7204f6a7-df0a-f011-bd65-00155db40116 9941eead-df0a-f011-bd65-00155db40116 b5ccdeb9-df0a-f011-bd65-00155db40116 b6ccdeb9-df0a-f011-bd65-00155db40116,active,
Rukai_59cd6154-df0a-f011-bd65-00155db40116,59cd6154-df0a-f011-bd65-00155db40116,active,
Rukai_59ce6154-df0a-f011-bd65-00155db40116,59ce6154-df0a-f011-bd65-00155db40116,active,
Rukai_59cedeb9-df0a-f011-bd65-00155db40116,59cedeb9-df0a-f011-bd65-00155db40116 5acedeb9-df0a-f011-bd65-00155db40116 5bcedeb9-df0a-f011-bd65-00155db40116 5ccedeb9-df0a-f011-bd65-00155db40116 de05f6a7-df0a-f011-bd65-00155db40116,active,
Rukai_59cf6154-df0a-f011-bd65-00155db40116,59cf6154-df0a-f011-bd65-00155db40116,active,
Rukai_59d06154-df0a-f011-bd65-00155db40116,59d06154-df0a-f011-bd65-00155db40116,active,
Rukai_59d16154-df0a-f011-bd65-00155db40116,59d16154-df0a-f011-bd65-00155db40116,active,
Rukai_59d1a7e5-fb5b-d3e1-63e9-3a19b19789f5,59d1a7e5-fb5b-d3e1-63e9-3a19b19789f5,active,
Rukai_59d26154-df0a-f011-bd65-00155db40116,59d26154-df0a-f011-bd65-00155db40116,active,
Rukai_59d36154-df0a-f011-bd65-00155db40116,59d36154-df0a-f011-bd65-00155db40116,active,
Rukai_59d46154-df0a-f011-bd65-00155db40116,59d46154-df0a-f011-bd65-00155db40116,active,
Rukai_59d56154-df0a-f011-bd65-00155db40116,59d56154-df0a-f011-bd65-00155db40116,active,
Rukai_59d66154-df0a-f011-bd65-00155db40116,59d66154-df0a-f011-bd65-00155db40116,active,
Rukai_59e7426c-df0a-f011-bd65-00155db40116,59e7426c-df0a-f011-bd65-00155db40116,active,
Rukai_59ea426c-df0a-f011-bd65-00155db40116,59ea426c-df0a-f011-bd65-00155db40116,active,
Rukai_59ed5e78-a130-f011-8fad-000d3a8250a0,59ed5e78-a130-f011-8fad-000d3a8250a0,active,
Rukai_59ef426c-df0a-f011-bd65-00155db40116,59ef426c-df0a-f011-bd65-00155db40116,active,
Rukai_59f3426c-df0a-f011-bd65-00155db40116,59f3426c-df0a-f011-bd65-00155db40116,active,
Rukai_5a046872-a130-f011-8fad-000d3a8250a0,5a046872-a130-f011-8fad-000d3a8250a0 dce70861-8c33-f011-8fad-000d3a8250a0,active,
Rukai_5a056872-a130-f011-8fad-000d3a8250a0,5a056872-a130-f011-8fad-000d3a8250a0 e260a02a-8c33-f011-8fad-000d3a8250a0,active,
Rukai_5a09b1db-67c8-7694-34c3-3a1d3e9cdb74,5a09b1db-67c8-7694-34c3-3a1d3e9cdb74,active,
Rukai_5a10e14b-8b33-f011-8fad-000d3a8250a0,5a10e14b-8b33-f011-8fad-000d3a8250a0,active,
Rukai_5a135a5a-df0a-f011-bd65-00155db40116,5a135a5a-df0a-f011-bd65-00155db40116,active,
Rukai_5a145a5a-df0a-f011-bd65-00155db40116,5a145a5a-df0a-f011-bd65-00155db40116,active,
Rukai_5a155a5a-df0a-f011-bd65-00155db40116,5a155a5a-df0a-f011-bd65-00155db40116 d7cf6154-df0a-f011-bd65-00155db40116,active,
Rukai_5a165a5a-df0a-f011-bd65-00155db40116,5a165a5a-df0a-f011-bd65-00155db40116,active,
Rukai_5a175a5a-df0a-f011-bd65-00155db40116,5a175a5a-df0a-f011-bd65-00155db40116,active,
Rukai_5a18ad36-8c33-f011-8fad-000d3a8250a0,5a18ad36-8c33-f011-8fad-000d3a8250a0 8db5b93c-8c33-f011-8fad-000d3a8250a0,active,
Rukai_5a195a5a-df0a-f011-bd65-00155db40116,5a195a5a-df0a-f011-bd65-00155db40116,active,
Rukai_5a1b5a5a-df0a-f011-bd65-00155db40116,5a1b5a5a-df0a-f011-bd65-00155db40116,active,
Rukai_5a1c5a5a-df0a-f011-bd65-00155db40116,5a1c5a5a-df0a-f011-bd65-00155db40116,active,
Rukai_5a205a5a-df0a-f011-bd65-00155db40116,5a205a5a-df0a-f011-bd65-00155db40116 67145a5a-df0a-f011-bd65-00155db40116,active,
Rukai_5a215a5a-df0a-f011-bd65-00155db40116,5a215a5a-df0a-f011-bd65-00155db40116,active,
Rukai_5a343b72-df0a-f011-bd65-00155db40116,5a343b72-df0a-f011-bd65-00155db40116,active,
Rukai_5a363b72-df0a-f011-bd65-00155db40116,5a363b72-df0a-f011-bd65-00155db40116,active,
Rukai_5a373b72-df0a-f011-bd65-00155db40116,5a373b72-df0a-f011-bd65-00155db40116,active,
Rukai_5a4244dc-8b33-f011-8fad-000d3a8250a0,5a4244dc-8b33-f011-8fad-000d3a8250a0,active,
Rukai_5a47eead-df0a-f011-bd65-00155db40116,5a47eead-df0a-f011-bd65-00155db40116 9740eead-df0a-f011-bd65-00155db40116,active,
Rukai_5a5a5260-df0a-f011-bd65-00155db40116,5a5a5260-df0a-f011-bd65-00155db40116 7cef426c-df0a-f011-bd65-00155db40116 f5185a5a-df0a-f011-bd65-00155db40116,active,
Rukai_5a5b5260-df0a-f011-bd65-00155db40116,5a5b5260-df0a-f011-bd65-00155db40116,active,
Rukai_5a5d5260-df0a-f011-bd65-00155db40116,5a5d5260-df0a-f011-bd65-00155db40116,active,
Rukai_5a79059c-df0a-f011-bd65-00155db40116,5a79059c-df0a-f011-bd65-00155db40116 e044eead-df0a-f011-bd65-00155db40116,active,
Rukai_5a7f059c-df0a-f011-bd65-00155db40116,5a7f059c-df0a-f011-bd65-00155db40116,active,
Rukai_5a80059c-df0a-f011-bd65-00155db40116,5a80059c-df0a-f011-bd65-00155db40116,active,
Rukai_5a83059c-df0a-f011-bd65-00155db40116,5a83059c-df0a-f011-bd65-00155db40116,active,
Rukai_5a86059c-df0a-f011-bd65-00155db40116,5a86059c-df0a-f011-bd65-00155db40116,active,
Rukai_5aa14a66-df0a-f011-bd65-00155db40116,5aa14a66-df0a-f011-bd65-00155db40116,active,
Rukai_5aa24a66-df0a-f011-bd65-00155db40116,5aa24a66-df0a-f011-bd65-00155db40116,active,
Rukai_5aa44a66-df0a-f011-bd65-00155db40116,5aa44a66-df0a-f011-bd65-00155db40116,active,
Rukai_5aa64a66-df0a-f011-bd65-00155db40116,5aa64a66-df0a-f011-bd65-00155db40116,active,
Rukai_5aaa4a66-df0a-f011-bd65-00155db40116,5aaa4a66-df0a-f011-bd65-00155db40116,active,
Rukai_5aab4a66-df0a-f011-bd65-00155db40116,5aab4a66-df0a-f011-bd65-00155db40116,active,
Rukai_5aaeea6f-8b33-f011-8fad-000d3a8250a0,5aaeea6f-8b33-f011-8fad-000d3a8250a0,active,
Rukai_5abffda1-df0a-f011-bd65-00155db40116,5abffda1-df0a-f011-bd65-00155db40116,active,
Rukai_5ac2fda1-df0a-f011-bd65-00155db40116,5ac2fda1-df0a-f011-bd65-00155db40116,active,
Rukai_5acc6154-df0a-f011-bd65-00155db40116,5acc6154-df0a-f011-bd65-00155db40116,active,
Rukai_5acd6154-df0a-f011-bd65-00155db40116,5acd6154-df0a-f011-bd65-00155db40116,active,
Rukai_5ace6154-df0a-f011-bd65-00155db40116,5ace6154-df0a-f011-bd65-00155db40116,active,
Rukai_5acf6154-df0a-f011-bd65-00155db40116,5acf6154-df0a-f011-bd65-00155db40116,active,
Rukai_5ad06154-df0a-f011-bd65-00155db40116,5ad06154-df0a-f011-bd65-00155db40116,active,
Rukai_5ad16154-df0a-f011-bd65-00155db40116,5ad16154-df0a-f011-bd65-00155db40116,active,
Rukai_5ad26154-df0a-f011-bd65-00155db40116,5ad26154-df0a-f011-bd65-00155db40116,active,
Rukai_5ad36154-df0a-f011-bd65-00155db40116,5ad36154-df0a-f011-bd65-00155db40116,active,
Rukai_5ad46154-df0a-f011-bd65-00155db40116,5ad46154-df0a-f011-bd65-00155db40116,active,
Rukai_5ad56154-df0a-f011-bd65-00155db40116,5ad56154-df0a-f011-bd65-00155db40116,active,
Rukai_5ad66154-df0a-f011-bd65-00155db40116,5ad66154-df0a-f011-bd65-00155db40116,active,
Rukai_5ad9f303-8b33-f011-8fad-000d3a8250a0,5ad9f303-8b33-f011-8fad-000d3a8250a0,active,
Rukai_5ae29b56-e335-5054-bc45-3a19b1a8d6e0,5ae29b56-e335-5054-bc45-3a19b1a8d6e0,active,
Rukai_5ae7426c-df0a-f011-bd65-00155db40116,5ae7426c-df0a-f011-bd65-00155db40116 725c5260-df0a-f011-bd65-00155db40116,active,
Rukai_5aea426c-df0a-f011-bd65-00155db40116,5aea426c-df0a-f011-bd65-00155db40116,active,
Rukai_5aee5e78-a130-f011-8fad-000d3a8250a0,5aee5e78-a130-f011-8fad-000d3a8250a0,active,
Rukai_5aef426c-df0a-f011-bd65-00155db40116,5aef426c-df0a-f011-bd65-00155db40116 c5155a5a-df0a-f011-bd65-00155db40116,active,
Rukai_5af202b8-8b33-f011-8fad-000d3a8250a0,5af202b8-8b33-f011-8fad-000d3a8250a0,active,
Rukai_5af3426c-df0a-f011-bd65-00155db40116,5af3426c-df0a-f011-bd65-00155db40116,active,
Rukai_5b046872-a130-f011-8fad-000d3a8250a0,5b046872-a130-f011-8fad-000d3a8250a0,active,
Rukai_5b066872-a130-f011-8fad-000d3a8250a0,5b066872-a130-f011-8fad-000d3a8250a0 c3056872-a130-f011-8fad-000d3a8250a0,active,
Rukai_5b135a5a-df0a-f011-bd65-00155db40116,5b135a5a-df0a-f011-bd65-00155db40116,active,
Rukai_5b145a5a-df0a-f011-bd65-00155db40116,5b145a5a-df0a-f011-bd65-00155db40116,active,
Rukai_5b165a5a-df0a-f011-bd65-00155db40116,5b165a5a-df0a-f011-bd65-00155db40116,active,
Rukai_5b175a5a-df0a-f011-bd65-00155db40116,5b175a5a-df0a-f011-bd65-00155db40116,active,
Rukai_5b18ad36-8c33-f011-8fad-000d3a8250a0,5b18ad36-8c33-f011-8fad-000d3a8250a0,active,
Rukai_5b195a5a-df0a-f011-bd65-00155db40116,5b195a5a-df0a-f011-bd65-00155db40116,active,
Rukai_5b1a5a5a-df0a-f011-bd65-00155db40116,5b1a5a5a-df0a-f011-bd65-00155db40116,active,
Rukai_5b1b5a5a-df0a-f011-bd65-00155db40116,5b1b5a5a-df0a-f011-bd65-00155db40116,active,
Rukai_5b1c5a5a-df0a-f011-bd65-00155db40116,5b1c5a5a-df0a-f011-bd65-00155db40116,active,
Rukai_5b205a5a-df0a-f011-bd65-00155db40116,5b205a5a-df0a-f011-bd65-00155db40116,active,
Rukai_5b343b72-df0a-f011-bd65-00155db40116,5b343b72-df0a-f011-bd65-00155db40116,active,
Rukai_5b363b72-df0a-f011-bd65-00155db40116,5b363b72-df0a-f011-bd65-00155db40116,active,
Rukai_5b373b72-df0a-f011-bd65-00155db40116,5b373b72-df0a-f011-bd65-00155db40116,active,
Rukai_5b3ad548-8c33-f011-8fad-000d3a8250a0,5b3ad548-8c33-f011-8fad-000d3a8250a0,active,
Rukai_5b4244dc-8b33-f011-8fad-000d3a8250a0,5b4244dc-8b33-f011-8fad-000d3a8250a0,active,
Rukai_5b450fe0-8a33-f011-8fad-000d3a8250a0,5b450fe0-8a33-f011-8fad-000d3a8250a0,active,
Rukai_5b47eead-df0a-f011-bd65-00155db40116,5b47eead-df0a-f011-bd65-00155db40116 5c47eead-df0a-f011-bd65-00155db40116 5e47eead-df0a-f011-bd65-00155db40116,active,
Rukai_5b47f803-b2d7-77b4-c21f-3a19b1924815,5b47f803-b2d7-77b4-c21f-3a19b1924815,active,
Rukai_5b49eead-df0a-f011-bd65-00155db40116,5b49eead-df0a-f011-bd65-00155db40116,active,
Rukai_5b5a5260-df0a-f011-bd65-00155db40116,5b5a5260-df0a-f011-bd65-00155db40116 f12f3b72-df0a-f011-bd65-00155db40116,active,
Rukai_5b5b5260-df0a-f011-bd65-00155db40116,5b5b5260-df0a-f011-bd65-00155db40116,active,
Rukai_5b5c5260-df0a-f011-bd65-00155db40116,5b5c5260-df0a-f011-bd65-00155db40116 99d56154-df0a-f011-bd65-00155db40116,active,
Rukai_5b5d5260-df0a-f011-bd65-00155db40116,5b5d5260-df0a-f011-bd65-00155db40116,active,
Rukai_5b5e019a-8b33-f011-8fad-000d3a8250a0,5b5e019a-8b33-f011-8fad-000d3a8250a0,active,
Rukai_5b686aee-8b33-f011-8fad-000d3a8250a0,5b686aee-8b33-f011-8fad-000d3a8250a0,active,
Rukai_5b6e7a00-8c33-f011-8fad-000d3a8250a0,5b6e7a00-8c33-f011-8fad-000d3a8250a0,active,
Rukai_5b79059c-df0a-f011-bd65-00155db40116,5b79059c-df0a-f011-bd65-00155db40116,active,
Rukai_5b7f059c-df0a-f011-bd65-00155db40116,5b7f059c-df0a-f011-bd65-00155db40116,active,
Rukai_5b80059c-df0a-f011-bd65-00155db40116,5b80059c-df0a-f011-bd65-00155db40116 a0ee5e78-a130-f011-8fad-000d3a8250a0,active,
Rukai_5b83059c-df0a-f011-bd65-00155db40116,5b83059c-df0a-f011-bd65-00155db40116,active,
Rukai_5b86059c-df0a-f011-bd65-00155db40116,5b86059c-df0a-f011-bd65-00155db40116,active,
Rukai_5b87e6b3-df0a-f011-bd65-00155db40116,5b87e6b3-df0a-f011-bd65-00155db40116 b745eead-df0a-f011-bd65-00155db40116,active,
Rukai_5ba14a66-df0a-f011-bd65-00155db40116,5ba14a66-df0a-f011-bd65-00155db40116,active,
Rukai_5ba24a66-df0a-f011-bd65-00155db40116,5ba24a66-df0a-f011-bd65-00155db40116,active,
Rukai_5ba44a66-df0a-f011-bd65-00155db40116,5ba44a66-df0a-f011-bd65-00155db40116,active,
Rukai_5ba64a66-df0a-f011-bd65-00155db40116,5ba64a66-df0a-f011-bd65-00155db40116,active,
Rukai_5baa4a66-df0a-f011-bd65-00155db40116,5baa4a66-df0a-f011-bd65-00155db40116,active,
Rukai_5bab4a66-df0a-f011-bd65-00155db40116,5bab4a66-df0a-f011-bd65-00155db40116,active,
Rukai_5bbffda1-df0a-f011-bd65-00155db40116,5bbffda1-df0a-f011-bd65-00155db40116,active,
Rukai_5bc2fda1-df0a-f011-bd65-00155db40116,5bc2fda1-df0a-f011-bd65-00155db40116,active,
Rukai_5bcc6154-df0a-f011-bd65-00155db40116,5bcc6154-df0a-f011-bd65-00155db40116,active,
Rukai_5bcd6154-df0a-f011-bd65-00155db40116,5bcd6154-df0a-f011-bd65-00155db40116,active,
Rukai_5bce6154-df0a-f011-bd65-00155db40116,5bce6154-df0a-f011-bd65-00155db40116,active,
Rukai_5bcf6154-df0a-f011-bd65-00155db40116,5bcf6154-df0a-f011-bd65-00155db40116,active,
Rukai_5bd06154-df0a-f011-bd65-00155db40116,5bd06154-df0a-f011-bd65-00155db40116,active,
Rukai_5bd16154-df0a-f011-bd65-00155db40116,5bd16154-df0a-f011-bd65-00155db40116,active,
Rukai_5bd26154-df0a-f011-bd65-00155db40116,5bd26154-df0a-f011-bd65-00155db40116 fb185a5a-df0a-f011-bd65-00155db40116,active,
Rukai_5bd36154-df0a-f011-bd65-00155db40116,5bd36154-df0a-f011-bd65-00155db40116,active,
Rukai_5bd46154-df0a-f011-bd65-00155db40116,5bd46154-df0a-f011-bd65-00155db40116,active,
Rukai_5bd56154-df0a-f011-bd65-00155db40116,5bd56154-df0a-f011-bd65-00155db40116,active,
Rukai_5bd66154-df0a-f011-bd65-00155db40116,5bd66154-df0a-f011-bd65-00155db40116,active,
Rukai_5bd9f303-8b33-f011-8fad-000d3a8250a0,5bd9f303-8b33-f011-8fad-000d3a8250a0 8d046872-a130-f011-8fad-000d3a8250a0,active,
Rukai_5be7426c-df0a-f011-bd65-00155db40116,5be7426c-df0a-f011-bd65-00155db40116,active,
Rukai_5bea426c-df0a-f011-bd65-00155db40116,5bea426c-df0a-f011-bd65-00155db40116,active,
Rukai_5bee5e78-a130-f011-8fad-000d3a8250a0,5bee5e78-a130-f011-8fad-000d3a8250a0 cdf202b8-8b33-f011-8fad-000d3a8250a0,active,
Rukai_5bef426c-df0a-f011-bd65-00155db40116,5bef426c-df0a-f011-bd65-00155db40116,active,
Rukai_5bf202b8-8b33-f011-8fad-000d3a8250a0,5bf202b8-8b33-f011-8fad-000d3a8250a0,active,
Rukai_5bf3426c-df0a-f011-bd65-00155db40116,5bf3426c-df0a-f011-bd65-00155db40116,active,
Rukai_5c056872-a130-f011-8fad-000d3a8250a0,5c056872-a130-f011-8fad-000d3a8250a0,active,
Rukai_5c10e14b-8b33-f011-8fad-000d3a8250a0,5c10e14b-8b33-f011-8fad-000d3a8250a0,active,
Rukai_5c135a5a-df0a-f011-bd65-00155db40116,5c135a5a-df0a-f011-bd65-00155db40116,active,
Rukai_5c145a5a-df0a-f011-bd65-00155db40116,5c145a5a-df0a-f011-bd65-00155db40116,active,
Rukai_5c155a5a-df0a-f011-bd65-00155db40116,5c155a5a-df0a-f011-bd65-00155db40116 e6eee469-8b33-f011-8fad-000d3a8250a0,active,
Rukai_5c165a5a-df0a-f011-bd65-00155db40116,5c165a5a-df0a-f011-bd65-00155db40116,active,
Rukai_5c175a5a-df0a-f011-bd65-00155db40116,5c175a5a-df0a-f011-bd65-00155db40116,active,
Rukai_5c195a5a-df0a-f011-bd65-00155db40116,5c195a5a-df0a-f011-bd65-00155db40116,active,
Rukai_5c1a5a5a-df0a-f011-bd65-00155db40116,5c1a5a5a-df0a-f011-bd65-00155db40116,active,
Rukai_5c1b5a5a-df0a-f011-bd65-00155db40116,5c1b5a5a-df0a-f011-bd65-00155db40116,active,
Rukai_5c205a5a-df0a-f011-bd65-00155db40116,5c205a5a-df0a-f011-bd65-00155db40116 86a44a66-df0a-f011-bd65-00155db40116,active,
Rukai_5c215a5a-df0a-f011-bd65-00155db40116,5c215a5a-df0a-f011-bd65-00155db40116,active,
Rukai_5c24f011-af66-27e4-ca44-3a19b193a01a,5c24f011-af66-27e4-ca44-3a19b193a01a,active,
Rukai_5c343b72-df0a-f011-bd65-00155db40116,5c343b72-df0a-f011-bd65-00155db40116,active,
Rukai_5c450fe0-8a33-f011-8fad-000d3a8250a0,5c450fe0-8a33-f011-8fad-000d3a8250a0,active,
Rukai_5c49eead-df0a-f011-bd65-00155db40116,5c49eead-df0a-f011-bd65-00155db40116,active,
Rukai_5c5b5260-df0a-f011-bd65-00155db40116,5c5b5260-df0a-f011-bd65-00155db40116,active,
Rukai_5c5c5260-df0a-f011-bd65-00155db40116,5c5c5260-df0a-f011-bd65-00155db40116,active,
Rukai_5c5d5260-df0a-f011-bd65-00155db40116,5c5d5260-df0a-f011-bd65-00155db40116,active,
Rukai_5c5e019a-8b33-f011-8fad-000d3a8250a0,5c5e019a-8b33-f011-8fad-000d3a8250a0,active,
Rukai_5c79059c-df0a-f011-bd65-00155db40116,5c79059c-df0a-f011-bd65-00155db40116,active,
Rukai_5c7f059c-df0a-f011-bd65-00155db40116,5c7f059c-df0a-f011-bd65-00155db40116,active,
Rukai_5c80059c-df0a-f011-bd65-00155db40116,5c80059c-df0a-f011-bd65-00155db40116,active,
Rukai_5c83059c-df0a-f011-bd65-00155db40116,5c83059c-df0a-f011-bd65-00155db40116,active,
Rukai_5c85e6b3-df0a-f011-bd65-00155db40116,5c85e6b3-df0a-f011-bd65-00155db40116 5d85e6b3-df0a-f011-bd65-00155db40116,active,
Rukai_5c86059c-df0a-f011-bd65-00155db40116,5c86059c-df0a-f011-bd65-00155db40116,active,
Rukai_5c8fc43f-26d5-0fb9-f36c-3a1cc514776b,5c8fc43f-26d5-0fb9-f36c-3a1cc514776b,active,
Rukai_5ca14a66-df0a-f011-bd65-00155db40116,5ca14a66-df0a-f011-bd65-00155db40116,active,
Rukai_5ca24a66-df0a-f011-bd65-00155db40116,5ca24a66-df0a-f011-bd65-00155db40116,active,
Rukai_5ca44a66-df0a-f011-bd65-00155db40116,5ca44a66-df0a-f011-bd65-00155db40116,active,
Rukai_5ca64a66-df0a-f011-bd65-00155db40116,5ca64a66-df0a-f011-bd65-00155db40116,active,
Rukai_5caa4a66-df0a-f011-bd65-00155db40116,5caa4a66-df0a-f011-bd65-00155db40116,active,
Rukai_5cab4a66-df0a-f011-bd65-00155db40116,5cab4a66-df0a-f011-bd65-00155db40116,active,
Rukai_5caf4a66-df0a-f011-bd65-00155db40116,5caf4a66-df0a-f011-bd65-00155db40116,active,
Rukai_5cbffda1-df0a-f011-bd65-00155db40116,5cbffda1-df0a-f011-bd65-00155db40116,active,
Rukai_5cc2fda1-df0a-f011-bd65-00155db40116,5cc2fda1-df0a-f011-bd65-00155db40116,active,
Rukai_5ccc6154-df0a-f011-bd65-00155db40116,5ccc6154-df0a-f011-bd65-00155db40116,active,
Rukai_5ccd6154-df0a-f011-bd65-00155db40116,5ccd6154-df0a-f011-bd65-00155db40116,active,
Rukai_5cce6154-df0a-f011-bd65-00155db40116,5cce6154-df0a-f011-bd65-00155db40116,active,
Rukai_5ccf6154-df0a-f011-bd65-00155db40116,5ccf6154-df0a-f011-bd65-00155db40116,active,
Rukai_5cd06154-df0a-f011-bd65-00155db40116,5cd06154-df0a-f011-bd65-00155db40116,active,
Rukai_5cd16154-df0a-f011-bd65-00155db40116,5cd16154-df0a-f011-bd65-00155db40116,active,
Rukai_5cd26154-df0a-f011-bd65-00155db40116,5cd26154-df0a-f011-bd65-00155db40116,active,
Rukai_5cd36154-df0a-f011-bd65-00155db40116,5cd36154-df0a-f011-bd65-00155db40116,active,
Rukai_5cd46154-df0a-f011-bd65-00155db40116,5cd46154-df0a-f011-bd65-00155db40116,active,
Rukai_5cd56154-df0a-f011-bd65-00155db40116,5cd56154-df0a-f011-bd65-00155db40116,active,
Rukai_5cd66154-df0a-f011-bd65-00155db40116,5cd66154-df0a-f011-bd65-00155db40116,active,
Rukai_5ce7426c-df0a-f011-bd65-00155db40116,5ce7426c-df0a-f011-bd65-00155db40116,active,
Rukai_5cea426c-df0a-f011-bd65-00155db40116,5cea426c-df0a-f011-bd65-00155db40116,active,
Rukai_5ced5e78-a130-f011-8fad-000d3a8250a0,5ced5e78-a130-f011-8fad-000d3a8250a0,active,
Rukai_5cef426c-df0a-f011-bd65-00155db40116,5cef426c-df0a-f011-bd65-00155db40116,active,
Rukai_5cf3426c-df0a-f011-bd65-00155db40116,5cf3426c-df0a-f011-bd65-00155db40116,active,
Rukai_5d046872-a130-f011-8fad-000d3a8250a0,5d046872-a130-f011-8fad-000d3a8250a0,active,
Rukai_5d056872-a130-f011-8fad-000d3a8250a0,5d056872-a130-f011-8fad-000d3a8250a0 dc60a02a-8c33-f011-8fad-000d3a8250a0,active,
Rukai_5d10e14b-8b33-f011-8fad-000d3a8250a0,5d10e14b-8b33-f011-8fad-000d3a8250a0,active,
Rukai_5d135a5a-df0a-f011-bd65-00155db40116,5d135a5a-df0a-f011-bd65-00155db40116,active,
Rukai_5d145a5a-df0a-f011-bd65-00155db40116,5d145a5a-df0a-f011-bd65-00155db40116,active,
Rukai_5d155a5a-df0a-f011-bd65-00155db40116,5d155a5a-df0a-f011-bd65-00155db40116,active,
Rukai_5d165a5a-df0a-f011-bd65-00155db40116,5d165a5a-df0a-f011-bd65-00155db40116,active,
Rukai_5d175a5a-df0a-f011-bd65-00155db40116,5d175a5a-df0a-f011-bd65-00155db40116,active,
Rukai_5d195a5a-df0a-f011-bd65-00155db40116,5d195a5a-df0a-f011-bd65-00155db40116 c5165a5a-df0a-f011-bd65-00155db40116,active,
Rukai_5d1a5a5a-df0a-f011-bd65-00155db40116,5d1a5a5a-df0a-f011-bd65-00155db40116,active,
Rukai_5d1b5a5a-df0a-f011-bd65-00155db40116,5d1b5a5a-df0a-f011-bd65-00155db40116 bbcc6154-df0a-f011-bd65-00155db40116,active,
Rukai_5d205a5a-df0a-f011-bd65-00155db40116,5d205a5a-df0a-f011-bd65-00155db40116 7b675260-df0a-f011-bd65-00155db40116,active,
Rukai_5d215a5a-df0a-f011-bd65-00155db40116,5d215a5a-df0a-f011-bd65-00155db40116,active,
Rukai_5d343b72-df0a-f011-bd65-00155db40116,5d343b72-df0a-f011-bd65-00155db40116,active,
Rukai_5d373b72-df0a-f011-bd65-00155db40116,5d373b72-df0a-f011-bd65-00155db40116,active,
Rukai_5d3ad548-8c33-f011-8fad-000d3a8250a0,5d3ad548-8c33-f011-8fad-000d3a8250a0 91046872-a130-f011-8fad-000d3a8250a0,active,
Rukai_5d4244dc-8b33-f011-8fad-000d3a8250a0,5d4244dc-8b33-f011-8fad-000d3a8250a0,active,
Rukai_5d47eead-df0a-f011-bd65-00155db40116,5d47eead-df0a-f011-bd65-00155db40116 80c3fda1-df0a-f011-bd65-00155db40116 b045eead-df0a-f011-bd65-00155db40116,active,
Rukai_5d48eead-df0a-f011-bd65-00155db40116,5d48eead-df0a-f011-bd65-00155db40116 c047eead-df0a-f011-bd65-00155db40116 c147eead-df0a-f011-bd65-00155db40116,active,
Rukai_5d49eead-df0a-f011-bd65-00155db40116,5d49eead-df0a-f011-bd65-00155db40116 5e49eead-df0a-f011-bd65-00155db40116 5f49eead-df0a-f011-bd65-00155db40116 6049eead-df0a-f011-bd65-00155db40116 6149eead-df0a-f011-bd65-00155db40116 8dc3fda1-df0a-f011-bd65-00155db40116,active,
Rukai_5d518b83-052c-0be4-4ca4-3a1d0f02d1ae,5d518b83-052c-0be4-4ca4-3a1d0f02d1ae,active,
