level	page_num	par_num	block_num	line_num	word_num	left	top	width	height	conf	text
5	62	73	0	0	0	674.04	55.00	20.31	10.25	100	Other
5	62	73	0	0	1	696.21	55.00	26.55	10.25	100	sources
1	63	0	0	0	0	696.210921	55.003489	841.920040	595.320010	-1	###PAGE###
3	63	0	0	0	0	379.799996	23.683490	81.602725	10.247634	-1	###FLOW###
4	63	0	0	0	0	379.799996	23.683490	81.602725	10.247634	-1	###LINE###
5	63	0	0	0	0	379.80	23.68	12.68	10.25	100	The
5	63	0	0	0	1	394.38	23.68	26.14	10.25	100	Utrecht
5	63	0	0	0	2	422.38	23.68	39.02	10.25	100	Manuscript
3	63	0	1	0	0	53.159998	54.883486	75.516895	10.367637	-1	###FLOW###
4	63	0	1	0	0	53.159998	54.883486	75.516895	10.367637	-1	###LINE###
5	63	0	1	0	0	53.16	54.88	12.89	10.25	100	UM
5	63	0	1	0	1	67.89	54.88	19.87	10.25	100	p.UM
5	63	0	1	0	2	89.61	55.00	39.06	10.25	100	Formosana
3	63	1	0	0	0	147.215031	55.003489	39.320538	10.247634	-1	###FLOW###
4	63	1	0	0	0	147.215031	55.003489	39.320538	10.247634	-1	###LINE###
5	63	1	0	0	0	147.22	55.00	12.89	10.25	100	UM
5	63	1	0	0	1	162.00	55.00	24.54	10.25	100	Belgica
3	63	2	0	0	0	222.461085	55.003489	37.000547	10.247634	-1	###FLOW###
4	63	2	0	0	0	222.461085	55.003489	37.000547	10.247634	-1	###LINE###
5	63	2	0	0	0	222.46	55.00	14.44	10.25	100	VdV
5	63	2	0	0	1	238.80	55.00	20.66	10.25	100	Dutch
3	63	3	0	0	0	288.558194	55.003489	37.715244	10.247634	-1	###FLOW###
4	63	3	0	0	0	288.558194	55.003489	37.715244	10.247634	-1	###LINE###
5	63	3	0	0	0	288.56	55.00	14.44	10.25	100	VdV
5	63	3	0	0	1	304.90	55.00	21.38	10.25	100	Siraya
3	63	4	0	0	0	370.559990	55.003489	38.164857	21.407632	-1	###FLOW###
4	63	4	0	0	0	370.598654	55.003489	37.688929	10.247634	-1	###LINE###
5	63	4	0	0	0	370.60	55.00	11.31	10.25	100	My
5	63	4	0	0	1	383.70	55.00	24.58	10.25	100	English
4	63	4	0	1	0	370.559990	66.163486	38.164857	10.247634	-1	###LINE###
5	63	4	0	1	0	370.56	66.16	38.16	10.25	100	translation
3	63	5	0	0	0	453.599991	55.003489	36.295891	10.247634	-1	###FLOW###
4	63	5	0	0	0	453.599991	55.003489	36.295891	10.247634	-1	###LINE###
5	63	5	0	0	0	453.60	55.00	36.30	10.25	100	Murakami
3	63	6	0	0	0	514.800018	54.883486	131.116845	21.527635	-1	###FLOW###
4	63	6	0	0	0	514.800993	54.883486	131.115870	10.367637	-1	###LINE###
5	63	6	0	0	0	514.80	55.00	63.70	10.25	100	Gospel/Formulary
5	63	6	0	0	1	585.24	55.00	32.30	10.25	100	Variation
5	63	6	0	0	2	623.88	54.88	22.04	10.25	100	etyma
4	63	6	0	1	0	514.800018	66.163486	37.204142	10.247634	-1	###LINE###
5	63	6	0	1	0	514.80	66.16	37.20	10.25	100	equivalent
3	63	7	0	0	0	453.480011	77.168928	51.945251	39.609240	-1	###FLOW###
4	63	7	0	0	0	453.480011	77.168928	51.945251	9.369234	-1	###LINE###
5	63	7	0	0	0	453.48	77.17	39.45	9.37	100	y=Murakami
5	63	7	0	0	1	494.62	77.17	10.80	9.37	100	has
4	63	7	0	1	0	453.480011	87.248930	43.867496	9.369234	-1	###LINE###
5	63	7	0	1	0	453.48	87.25	16.63	9.37	100	same
5	63	7	0	1	1	471.81	87.25	18.61	9.37	100	Dutch
5	63	7	0	1	2	492.11	87.25	5.24	9.37	100	&
4	63	7	0	2	0	453.480011	97.328932	47.128489	9.369234	-1	###LINE###
5	63	7	0	2	0	453.48	97.33	18.83	9.37	100	Siraya
5	63	7	0	2	1	474.00	97.33	18.24	9.37	100	forms
5	63	7	0	2	2	493.93	97.33	6.68	9.37	100	as
4	63	7	0	3	0	453.480011	107.408934	11.485771	9.369234	-1	###LINE###
5	63	7	0	3	0	453.48	107.41	11.49	9.37	100	UM
3	63	8	0	0	0	514.679993	77.168928	64.054248	39.609240	-1	###FLOW###
4	63	8	0	0	0	514.679993	77.168928	52.094855	9.369234	-1	###LINE###
5	63	8	0	0	0	514.68	77.17	35.06	9.37	100	normalized
5	63	8	0	0	1	551.54	77.17	15.23	9.37	100	form
4	63	8	0	1	0	514.679993	87.248930	64.054248	9.369234	-1	###LINE###
5	63	8	0	1	0	514.68	87.25	26.53	9.37	100	(Adelaar
5	63	8	0	1	1	542.91	87.25	17.69	9.37	100	2011)
5	63	8	0	1	2	563.87	87.25	14.86	9.37	100	SMG
4	63	8	0	2	0	514.679993	97.328932	46.663207	9.369234	-1	###LINE###
5	63	8	0	2	0	514.68	97.33	3.82	9.37	100	=
5	63	8	0	2	1	520.19	97.33	6.02	9.37	100	St
5	63	8	0	2	2	527.91	97.33	33.43	9.37	100	Matthew's
4	63	8	0	3	0	514.679993	107.408934	21.512880	9.369234	-1	###LINE###
5	63	8	0	3	0	514.68	107.41	21.51	9.37	100	Gospel
3	63	9	0	0	0	623.759995	77.168928	108.211456	39.609240	-1	###FLOW###
4	63	9	0	0	0	623.759995	77.168928	37.626960	9.369234	-1	###LINE###
5	63	9	0	0	0	623.76	77.17	12.44	9.37	100	PAn
5	63	9	0	0	1	637.90	77.17	23.49	9.37	100	=Proto-
4	63	9	0	1	0	673.919999	77.168928	53.616396	9.369234	-1	###LINE###
5	63	9	0	1	0	673.92	77.17	4.99	9.37	100	Li
5	63	9	0	1	1	680.60	77.17	3.82	9.37	100	=
5	63	9	0	1	2	686.17	77.17	4.99	9.37	100	Li
5	63	9	0	1	3	692.85	77.17	17.41	9.37	100	2010;
5	63	9	0	1	4	711.95	77.17	10.01	9.37	100	SM
5	63	9	0	1	5	723.71	77.17	3.82	9.37	100	=
4	63	9	0	2	0	623.759995	87.248930	108.211456	9.369234	-1	###LINE###
5	63	9	0	2	0	623.76	87.25	43.16	9.37	100	Austronesian,
5	63	9	0	2	1	673.92	87.25	20.58	9.37	100	Sinkan
5	63	9	0	2	2	696.24	87.25	35.74	9.37	100	Manuscript
4	63	9	0	3	0	623.759995	97.328932	31.857316	9.369234	-1	###LINE###
5	63	9	0	3	0	623.76	97.33	7.49	9.37	100	PF
5	63	9	0	3	1	632.87	97.33	3.82	9.37	100	=
5	63	9	0	3	2	638.39	97.33	17.23	9.37	100	Proto
4	63	9	0	4	0	623.759995	107.408934	31.166233	9.369234	-1	###LINE###
5	63	9	0	4	0	623.76	107.41	31.17	9.37	100	Formosan
3	63	10	0	0	0	74.760000	120.008925	206.561131	9.369234	-1	###FLOW###
4	63	10	0	0	0	74.760000	120.008925	206.561131	9.369234	-1	###LINE###
5	63	10	0	0	0	74.76	120.01	13.34	9.37	100	Key:
5	63	10	0	0	1	89.73	120.01	12.62	9.37	100	rdpl
5	63	10	0	0	2	104.04	120.01	3.82	9.37	100	=
5	63	10	0	0	3	109.56	120.01	43.84	9.37	100	reduplication;
5	63	10	0	0	4	155.04	120.01	12.41	9.37	100	LOC
5	63	10	0	0	5	169.06	120.01	3.82	9.37	100	=
5	63	10	0	0	6	174.57	120.01	26.56	9.37	100	locative;
5	63	10	0	0	7	202.83	120.01	9.46	9.37	100	AO
5	63	10	0	0	8	213.98	120.01	3.82	9.37	100	=
5	63	10	0	0	9	219.49	120.01	46.14	9.37	100	Actor-oriented
5	63	10	0	0	10	267.32	120.01	14.00	9.37	100	verb
3	63	11	0	0	0	53.159998	432.163492	8.450098	10.247634	-1	###FLOW###
4	63	11	0	0	0	53.159998	432.163492	8.450098	10.247634	-1	###LINE###
5	63	11	0	0	0	53.16	432.16	8.45	10.25	100	42
3	63	12	0	0	0	623.759995	120.008925	37.959257	29.529237	-1	###FLOW###
4	63	12	0	0	0	623.759995	120.008925	37.959257	9.369234	-1	###LINE###
5	63	12	0	0	0	623.76	120.01	6.49	9.37	100	A:
5	63	12	0	0	1	631.95	120.01	3.82	9.37	100	=
5	63	12	0	0	2	637.46	120.01	24.26	9.37	100	Adelaar
4	63	12	0	1	0	623.759995	130.088926	36.224905	9.369234	-1	###LINE###
5	63	12	0	1	0	623.76	130.09	17.27	9.37	100	2011,
5	63	12	0	1	1	642.73	130.09	4.99	9.37	100	Li
5	63	12	0	1	2	649.41	130.09	3.82	9.37	100	=
5	63	12	0	1	3	654.92	130.09	5.06	9.37	100	Li
4	63	12	0	2	0	623.759995	140.168928	34.370587	9.369234	-1	###LINE###
5	63	12	0	2	0	623.76	140.17	17.27	9.37	100	2009,
5	63	12	0	2	1	642.73	140.17	15.41	9.37	100	2010
3	63	13	0	0	0	74.879997	164.443487	33.858436	10.247634	-1	###FLOW###
4	63	13	0	0	0	74.879997	164.443487	33.858436	10.247634	-1	###LINE###
5	63	13	0	0	0	74.88	164.44	33.86	10.25	100	mackraim
3	63	14	0	0	0	147.225858	164.443487	64.312992	10.247634	-1	###FLOW###
4	63	14	0	0	0	147.225858	164.443487	64.312992	10.247634	-1	###LINE###
5	63	14	0	0	0	147.23	164.44	8.84	10.25	100	op
5	63	14	0	0	1	157.97	164.44	8.71	10.25	100	de
5	63	14	0	0	2	168.58	164.44	21.38	10.25	100	lippen
5	63	14	0	0	3	191.86	164.44	19.68	10.25	100	byten
3	63	15	0	0	0	222.480011	164.443487	42.628746	21.407638	-1	###FLOW###
4	63	15	0	0	0	222.500459	164.443487	42.608299	10.247634	-1	###LINE###
5	63	15	0	0	0	222.50	164.44	8.84	10.25	100	op
5	63	15	0	0	1	233.24	164.44	8.59	10.25	100	de
5	63	15	0	0	2	243.84	164.44	21.27	10.25	100	lippen
4	63	15	0	1	0	222.480011	175.603491	19.616253	10.247634	-1	###LINE###
5	63	15	0	1	0	222.48	175.60	19.62	10.25	100	byten
3	63	16	0	0	0	288.599991	164.443487	33.858436	10.247634	-1	###FLOW###
4	63	16	0	0	0	288.599991	164.443487	33.858436	10.247634	-1	###LINE###
5	63	16	0	0	0	288.60	164.44	33.86	10.25	100	mackraim
3	63	17	0	0	0	370.521510	164.443487	55.951058	10.247634	-1	###FLOW###
4	63	17	0	0	0	370.521510	164.443487	55.951058	10.247634	-1	###LINE###
5	63	17	0	0	0	370.52	164.44	7.24	10.25	100	to
5	63	17	0	0	1	379.66	164.44	13.33	10.25	100	bite
5	63	17	0	0	2	394.90	164.44	18.17	10.25	100	one's
5	63	17	0	0	3	414.92	164.44	11.55	10.25	100	lips
3	63	18	0	0	0	453.595200	164.443487	3.796664	10.247634	-1	###FLOW###
4	63	18	0	0	0	453.595200	164.443487	3.796664	10.247634	-1	###LINE###
5	63	18	0	0	0	453.60	164.44	3.80	10.25	100	y
3	63	19	0	0	0	74.879997	197.923487	28.544707	10.247634	-1	###FLOW###
4	63	19	0	0	0	74.879997	197.923487	28.544707	10.247634	-1	###LINE###
5	63	19	0	0	0	74.88	197.92	28.54	10.25	100	mackdig
3	63	20	0	0	0	147.271138	197.923487	120.920080	21.407637	-1	###FLOW###
4	63	20	0	0	0	147.271138	197.923487	120.920080	10.247634	-1	###LINE###
5	63	20	0	0	0	147.27	197.92	8.78	10.25	100	op
5	63	20	0	0	1	158.07	197.92	8.59	10.25	100	de
5	63	20	0	0	2	168.56	197.92	24.38	10.25	100	tanden
5	63	20	0	0	3	194.84	197.92	19.64	10.25	100	byten
5	63	20	0	0	4	222.50	197.92	8.84	10.25	100	op
5	63	20	0	0	5	233.24	197.92	8.59	10.25	100	de
5	63	20	0	0	6	243.83	197.92	24.36	10.25	100	tanden
4	63	20	0	1	0	222.480011	209.083490	19.616253	10.247634	-1	###LINE###
5	63	20	0	1	0	222.48	209.08	19.62	10.25	100	byten
3	63	21	0	0	0	288.599991	197.923487	28.544707	10.247634	-1	###FLOW###
4	63	21	0	0	0	288.599991	197.923487	28.544707	10.247634	-1	###LINE###
5	63	21	0	0	0	288.60	197.92	28.54	10.25	100	mackdig
3	63	22	0	0	0	370.566790	197.923487	71.640746	10.247634	-1	###FLOW###
4	63	22	0	0	0	370.566790	197.923487	71.640746	10.247634	-1	###LINE###
5	63	22	0	0	0	370.57	197.92	7.24	10.25	100	to
5	63	22	0	0	1	379.65	197.92	22.24	10.25	100	clench
5	63	22	0	0	2	403.74	197.92	18.22	10.25	100	one's
5	63	22	0	0	3	423.81	197.92	18.40	10.25	100	teeth
3	63	23	0	0	0	453.589130	197.923487	3.796664	10.247634	-1	###FLOW###
4	63	23	0	0	0	453.589130	197.923487	3.796664	10.247634	-1	###LINE###
5	63	23	0	0	0	453.59	197.92	3.80	10.25	100	y
3	63	24	0	0	0	74.879997	231.403498	58.376996	10.247634	-1	###FLOW###
4	63	24	0	0	0	74.879997	231.403498	58.376996	10.247634	-1	###LINE###
5	63	24	0	0	0	74.88	231.40	30.71	10.25	100	mackiap,
5	63	24	0	0	1	107.50	231.40	25.76	10.25	100	mamoy
3	63	25	0	0	0	147.240005	231.403498	28.248749	10.247634	-1	###FLOW###
4	63	25	0	0	0	147.240005	231.403498	28.248749	10.247634	-1	###LINE###
5	63	25	0	0	0	147.24	231.40	28.25	10.25	100	begeren
3	63	26	0	0	0	222.480011	231.403498	28.248749	10.247634	-1	###FLOW###
4	63	26	0	0	0	222.480011	231.403498	28.248749	10.247634	-1	###LINE###
5	63	26	0	0	0	222.48	231.40	28.25	10.25	100	begeren
3	63	27	0	0	0	288.599991	231.403498	58.376996	10.247634	-1	###FLOW###
4	63	27	0	0	0	288.599991	231.403498	58.376996	10.247634	-1	###LINE###
5	63	27	0	0	0	288.60	231.40	30.71	10.25	100	mackiap,
5	63	27	0	0	1	321.22	231.40	25.76	10.25	100	mamoy
3	63	28	0	0	0	370.559990	231.403498	29.999955	10.247634	-1	###FLOW###
4	63	28	0	0	0	370.559990	231.403498	29.999955	10.247634	-1	###LINE###
5	63	28	0	0	0	370.56	231.40	7.24	10.25	100	to
5	63	28	0	0	1	379.64	231.40	20.92	10.25	100	desire
3	63	29	0	0	0	453.599991	231.403498	3.796664	10.247634	-1	###FLOW###
4	63	29	0	0	0	453.599991	231.403498	3.796664	10.247634	-1	###LINE###
5	63	29	0	0	0	453.60	231.40	3.80	10.25	100	y
3	63	30	0	0	0	74.879997	253.723482	42.763168	10.247634	-1	###FLOW###
4	63	30	0	0	0	74.879997	253.723482	42.763168	10.247634	-1	###LINE###
5	63	30	0	0	0	74.88	253.72	42.76	10.25	100	maccacating
3	63	31	0	0	0	147.210109	253.723482	62.599486	21.407638	-1	###FLOW###
4	63	31	0	0	0	147.210109	253.723482	62.599486	10.247634	-1	###LINE###
5	63	31	0	0	0	147.21	253.72	8.59	10.25	100	de
5	63	31	0	0	1	157.81	253.72	17.35	10.25	100	hand
5	63	31	0	0	2	177.06	253.72	14.97	10.25	100	inde
5	63	31	0	0	3	194.04	253.72	15.77	10.25	100	zyde
4	63	31	0	1	0	147.240005	264.883486	21.553926	10.247634	-1	###LINE###
5	63	31	0	1	0	147.24	264.88	21.55	10.25	100	setten
3	63	32	0	0	0	222.480011	253.723482	44.776209	21.407638	-1	###FLOW###
4	63	32	0	0	0	222.480011	253.723482	44.776209	10.247634	-1	###LINE###
5	63	32	0	0	0	222.48	253.72	8.59	10.25	100	de
5	63	32	0	0	1	232.97	253.72	17.38	10.25	100	hand
5	63	32	0	0	2	252.33	253.72	14.93	10.25	100	inde
4	63	32	0	1	0	222.480011	264.883486	39.282050	10.247634	-1	###LINE###
5	63	32	0	1	0	222.48	264.88	15.77	10.25	100	zyde
5	63	32	0	1	1	240.21	264.88	21.56	10.25	100	setten
3	63	33	0	0	0	288.599991	253.723482	42.763168	10.247634	-1	###FLOW###
4	63	33	0	0	0	288.599991	253.723482	42.763168	10.247634	-1	###LINE###
5	63	33	0	0	0	288.60	253.72	42.76	10.25	100	maccacating
3	63	34	0	0	0	370.559990	253.723482	74.088381	21.407638	-1	###FLOW###
4	63	34	0	0	0	370.589758	253.723482	74.058613	10.247634	-1	###LINE###
5	63	34	0	0	0	370.59	253.72	7.11	10.25	100	to
5	63	34	0	0	1	379.61	253.72	11.75	10.25	100	put
5	63	34	0	0	2	393.22	253.72	18.17	10.25	100	one's
5	63	34	0	0	3	413.24	253.72	20.76	10.25	100	hands
5	63	34	0	0	4	435.81	253.72	8.84	10.25	100	on
4	63	34	0	1	0	370.559990	264.883486	33.809678	10.247634	-1	###LINE###
5	63	34	0	1	0	370.56	264.88	18.16	10.25	100	one's
5	63	34	0	1	1	390.57	264.88	13.80	10.25	100	side
3	63	35	0	0	0	453.599991	253.723482	3.796664	10.247634	-1	###FLOW###
4	63	35	0	0	0	453.599991	253.723482	3.796664	10.247634	-1	###LINE###
5	63	35	0	0	0	453.60	253.72	3.80	10.25	100	y
3	63	36	0	0	0	74.879997	287.203493	38.211220	10.247634	-1	###FLOW###
4	63	36	0	0	0	74.879997	287.203493	38.211220	10.247634	-1	###LINE###
5	63	36	0	0	0	74.88	287.20	38.21	10.25	100	makougatij
3	63	37	0	0	0	147.202398	287.203493	50.245299	21.407638	-1	###FLOW###
4	63	37	0	0	0	147.202398	287.203493	50.245299	10.247634	-1	###LINE###
5	63	37	0	0	0	147.20	287.20	24.35	10.25	100	gnoren
5	63	37	0	0	1	173.45	287.20	9.33	10.25	100	als
5	63	37	0	0	2	184.68	287.20	12.77	10.25	100	een
4	63	37	0	1	0	147.240005	298.363497	26.964021	10.247634	-1	###LINE###
5	63	37	0	1	0	147.24	298.36	26.96	10.25	100	vercken
3	63	38	0	0	0	222.480011	287.203493	50.212488	21.407638	-1	###FLOW###
4	63	38	0	0	0	222.480011	287.203493	50.212488	10.247634	-1	###LINE###
5	63	38	0	0	0	222.48	287.20	24.31	10.25	100	gnoren
5	63	38	0	0	1	248.70	287.20	9.33	10.25	100	als
5	63	38	0	0	2	259.92	287.20	12.77	10.25	100	een
4	63	38	0	1	0	222.480011	298.363497	26.964021	10.247634	-1	###LINE###
5	63	38	0	1	0	222.48	298.36	26.96	10.25	100	vercken
3	63	39	0	0	0	288.599991	287.203493	38.211220	10.247634	-1	###FLOW###
4	63	39	0	0	0	288.599991	287.203493	38.211220	10.247634	-1	###LINE###
5	63	39	0	0	0	288.60	287.20	38.21	10.25	100	makougatij
3	63	40	0	0	0	370.582047	287.203493	59.645089	10.247634	-1	###FLOW###
4	63	40	0	0	0	370.582047	287.203493	59.645089	10.247634	-1	###LINE###
5	63	40	0	0	0	370.58	287.20	7.24	10.25	100	to
5	63	40	0	0	1	379.66	287.20	18.51	10.25	100	grunt
5	63	40	0	0	2	400.08	287.20	11.85	10.25	100	like
5	63	40	0	0	3	413.84	287.20	4.02	10.25	100	a
5	63	40	0	0	4	419.85	287.20	10.38	10.25	100	pig
3	63	41	0	0	0	453.578302	287.203493	3.796664	10.247634	-1	###FLOW###
4	63	41	0	0	0	453.578302	287.203493	3.796664	10.247634	-1	###LINE###
5	63	41	0	0	0	453.58	287.20	3.80	10.25	100	y
3	63	42	0	0	0	74.879997	320.683481	44.503973	10.247634	-1	###FLOW###
4	63	42	0	0	0	74.879997	320.683481	44.503973	10.247634	-1	###LINE###
5	63	42	0	0	0	74.88	320.68	44.50	10.25	100	mackdacking
3	63	43	0	0	0	147.270974	320.683481	57.141420	10.247634	-1	###FLOW###
4	63	43	0	0	0	147.270974	320.683481	57.141420	10.247634	-1	###LINE###
5	63	43	0	0	0	147.27	320.68	31.99	10.25	100	opwaarts
5	63	43	0	0	1	181.07	320.68	23.34	10.25	100	comen
3	63	44	0	0	0	222.513748	320.683481	57.141420	10.247634	-1	###FLOW###
4	63	44	0	0	0	222.513748	320.683481	57.141420	10.247634	-1	###LINE###
5	63	44	0	0	0	222.51	320.68	31.99	10.25	100	opwaarts
5	63	44	0	0	1	256.31	320.68	23.34	10.25	100	comen
3	63	45	0	0	0	288.600848	320.683481	44.503973	10.247634	-1	###FLOW###
4	63	45	0	0	0	288.600848	320.683481	44.503973	10.247634	-1	###LINE###
5	63	45	0	0	0	288.60	320.68	44.50	10.25	100	mackdacking
3	63	46	0	0	0	370.567483	320.683481	59.524868	10.247634	-1	###FLOW###
4	63	46	0	0	0	370.567483	320.683481	59.524868	10.247634	-1	###LINE###
5	63	46	0	0	0	370.57	320.68	7.24	10.25	100	to
5	63	46	0	0	1	379.65	320.68	18.93	10.25	100	come
5	63	46	0	0	2	400.59	320.68	29.50	10.25	100	upwards
3	63	47	0	0	0	453.603111	320.683481	3.796664	10.247634	-1	###FLOW###
4	63	47	0	0	0	453.603111	320.683481	3.796664	10.247634	-1	###LINE###
5	63	47	0	0	0	453.60	320.68	3.80	10.25	100	y
3	63	48	0	0	0	514.836924	320.683481	43.101453	10.247634	-1	###FLOW###
4	63	48	0	0	0	514.836924	320.683481	43.101453	10.247634	-1	###LINE###
5	63	48	0	0	0	514.84	320.68	43.10	10.25	100	m-ä[x]dăkŭn
3	63	49	0	0	0	74.879997	354.163492	34.955023	10.247634	-1	###FLOW###
4	63	49	0	0	0	74.879997	354.163492	34.955023	10.247634	-1	###LINE###
5	63	49	0	0	0	74.88	354.16	34.96	10.25	100	maccaqua
3	63	50	0	0	0	147.222085	354.163492	62.519033	10.247634	-1	###FLOW###
4	63	50	0	0	0	147.222085	354.163492	62.519033	10.247634	-1	###LINE###
5	63	50	0	0	0	147.22	354.16	22.94	10.25	100	ergens
5	63	50	0	0	1	172.06	354.16	12.39	10.25	100	van
5	63	50	0	0	2	186.31	354.16	23.43	10.25	100	comen
3	63	51	0	0	0	222.466663	354.163492	37.135369	21.407638	-1	###FLOW###
4	63	51	0	0	0	222.466663	354.163492	37.135369	10.247634	-1	###LINE###
5	63	51	0	0	0	222.47	354.16	22.94	10.25	100	ergens
5	63	51	0	0	1	247.30	354.16	12.30	10.25	100	van
4	63	51	0	1	0	222.480011	365.323496	23.340502	10.247634	-1	###LINE###
5	63	51	0	1	0	222.48	365.32	23.34	10.25	100	comen
3	63	52	0	0	0	288.599991	354.163492	34.955023	10.247634	-1	###FLOW###
4	63	52	0	0	0	288.599991	354.163492	34.955023	10.247634	-1	###LINE###
5	63	52	0	0	0	288.60	354.16	34.96	10.25	100	maccaqua
3	63	53	0	0	0	370.517737	354.163492	46.595958	21.407638	-1	###FLOW###
4	63	53	0	0	0	370.517737	354.163492	46.595958	10.247634	-1	###LINE###
5	63	53	0	0	0	370.52	354.16	7.24	10.25	100	to
5	63	53	0	0	1	379.66	354.16	18.93	10.25	100	come
5	63	53	0	0	2	400.49	354.16	16.62	10.25	100	from
4	63	53	0	1	0	370.559990	365.323496	40.285650	10.247634	-1	###LINE###
5	63	53	0	1	0	370.56	365.32	40.29	10.25	100	somewhere
3	63	54	0	0	0	453.599991	354.163492	3.796664	10.247634	-1	###FLOW###
4	63	54	0	0	0	453.599991	354.163492	3.796664	10.247634	-1	###LINE###
5	63	54	0	0	0	453.60	354.16	3.80	10.25	100	y
3	63	55	0	0	0	514.833804	354.163492	41.047759	10.247634	-1	###FLOW###
4	63	55	0	0	0	514.833804	354.163492	41.047759	10.247634	-1	###LINE###
5	63	55	0	0	0	514.83	354.16	41.05	10.25	100	[ma-ka]-kua
3	63	56	0	0	0	74.879997	387.643504	31.091161	10.247634	-1	###FLOW###
4	63	56	0	0	0	74.879997	387.643504	31.091161	10.247634	-1	###LINE###
5	63	56	0	0	0	74.88	387.64	31.09	10.25	100	makakitil
3	63	57	0	0	0	147.240005	387.643504	28.743052	10.247634	-1	###FLOW###
4	63	57	0	0	0	147.240005	387.643504	28.743052	10.247634	-1	###LINE###
5	63	57	0	0	0	147.24	387.64	28.74	10.25	100	trauwen
3	63	58	0	0	0	222.480011	387.643504	28.743052	10.247634	-1	###FLOW###
4	63	58	0	0	0	222.480011	387.643504	28.743052	10.247634	-1	###LINE###
5	63	58	0	0	0	222.48	387.64	28.74	10.25	100	trauwen
3	63	59	0	0	0	288.599991	387.643504	31.091161	10.247634	-1	###FLOW###
4	63	59	0	0	0	288.599991	387.643504	31.091161	10.247634	-1	###LINE###
5	63	59	0	0	0	288.60	387.64	31.09	10.25	100	makakitil
3	63	60	0	0	0	370.559990	387.643504	29.487114	10.247634	-1	###FLOW###
4	63	60	0	0	0	370.559990	387.643504	29.487114	10.247634	-1	###LINE###
5	63	60	0	0	0	370.56	387.64	7.24	10.25	100	to
5	63	60	0	0	1	379.64	387.64	20.41	10.25	100	marry
3	63	61	0	0	0	453.599991	387.643504	3.796664	10.247634	-1	###FLOW###
4	63	61	0	0	0	453.599991	387.643504	3.796664	10.247634	-1	###LINE###
5	63	61	0	0	0	453.60	387.64	3.80	10.25	100	y
3	63	62	0	0	0	514.800018	387.643504	37.542131	21.407637	-1	###FLOW###
4	63	62	0	0	0	514.800018	387.643504	33.592704	10.247634	-1	###LINE###
5	63	62	0	0	0	514.80	387.64	33.59	10.25	100	ma-kakǐtil
4	63	62	0	1	0	514.800018	398.803507	37.542131	10.247634	-1	###LINE###
5	63	62	0	1	0	514.80	398.80	37.54	10.25	100	AO4-marry
3	63	63	0	0	0	74.879997	409.963510	34.034961	10.247634	-1	###FLOW###
4	63	63	0	0	0	74.879997	409.963510	34.034961	10.247634	-1	###LINE###
5	63	63	0	0	0	74.88	409.96	34.03	10.25	100	madagam
3	63	64	0	0	0	147.240005	409.963510	31.362544	10.247634	-1	###FLOW###
4	63	64	0	0	0	147.240005	409.963510	31.362544	10.247634	-1	###LINE###
5	63	64	0	0	0	147.24	409.96	31.36	10.25	100	gewenen
3	63	65	0	0	0	222.480011	409.963510	31.362544	10.247634	-1	###FLOW###
4	63	65	0	0	0	222.480011	409.963510	31.362544	10.247634	-1	###LINE###
5	63	65	0	0	0	222.48	409.96	31.36	10.25	100	gewenen
3	63	66	0	0	0	288.599991	409.963510	34.034961	10.247634	-1	###FLOW###
4	63	66	0	0	0	288.599991	409.963510	34.034961	10.247634	-1	###LINE###
5	63	66	0	0	0	288.60	409.96	34.03	10.25	100	madagam
3	63	67	0	0	0	370.559990	409.963510	27.896683	10.247634	-1	###FLOW###
4	63	67	0	0	0	370.559990	409.963510	27.896683	10.247634	-1	###LINE###
5	63	67	0	0	0	370.56	409.96	7.24	10.25	100	to
5	63	67	0	0	1	379.64	409.96	18.82	10.25	100	weep
3	63	68	0	0	0	453.599991	409.963510	3.796664	10.247634	-1	###FLOW###
4	63	68	0	0	0	453.599991	409.963510	3.796664	10.247634	-1	###LINE###
5	63	68	0	0	0	453.60	409.96	3.80	10.25	100	y
3	63	69	0	0	0	74.879997	432.283472	31.506881	10.247634	-1	###FLOW###
4	63	69	0	0	0	74.879997	432.283472	31.506881	10.247634	-1	###LINE###
5	63	69	0	0	0	74.88	432.28	31.51	10.25	100	madouck
3	63	70	0	0	0	147.240005	432.283472	34.245183	10.247634	-1	###FLOW###
4	63	70	0	0	0	147.240005	432.283472	34.245183	10.247634	-1	###LINE###
5	63	70	0	0	0	147.24	432.28	34.25	10.25	100	aanwysen
3	63	71	0	0	0	222.480011	432.283472	34.245183	10.247634	-1	###FLOW###
4	63	71	0	0	0	222.480011	432.283472	34.245183	10.247634	-1	###LINE###
5	63	71	0	0	0	222.48	432.28	34.25	10.25	100	aanwysen
3	63	72	0	0	0	288.599991	432.283472	31.506881	10.247634	-1	###FLOW###
4	63	72	0	0	0	288.599991	432.283472	31.506881	10.247634	-1	###LINE###
5	63	72	0	0	0	288.60	432.28	31.51	10.25	100	madouck
3	63	73	0	0	0	370.559990	432.283472	27.205644	10.247634	-1	###FLOW###
4	63	73	0	0	0	370.559990	432.283472	27.205644	10.247634	-1	###LINE###
5	63	73	0	0	0	370.56	432.28	7.24	10.25	100	to
5	63	73	0	0	1	379.64	432.28	18.13	10.25	100	show
