action,file,parent_id,element_id,translations,start,end
remove_empty_morpheme,XML/Stories/Bunun/Bunun_bnNr-pear_Hanaivaz.xml,bnNr-pear_Hanaivaz_S_10_W4,bnNr-pear_Hanaivaz_S_10_W4M3,eng:again; zho:再,,
remove_empty_morpheme,XML/Stories/Bunun/Bunun_bnNr-pear_Hanaivaz.xml,bnNr-pear_Hanaivaz_S_10_W4,bnNr-pear_Hanaivaz_S_10_W4M4,eng:still; zho:還,,
remove_empty_morpheme,XML/Stories/Bunun/Bunun_bnNr-pear_Hanaivaz.xml,bnNr-pear_Hanaivaz_S_14_W23,bnNr-pear_Hanaivaz_S_14_W23M2,eng:DIST.NOM; zho:遠距.主格,,
remove_empty_morpheme,XML/Stories/Bunun/Bunun_bnNr-pear_Hanaivaz.xml,bnNr-pear_Hanaivaz_S_17_W10,bnNr-pear_Hanaivaz_S_17_W10M2,eng:old; zho:老,,
remove_empty_morpheme,XML/Stories/Bunun/Bunun_bnNr-pear_Hanaivaz.xml,bnNr-pear_Hanaivaz_S_17_W10,bnNr-pear_Hanaivaz_S_17_W10M3,eng:DIST.NOM; zho:遠距.主格,,
remove_empty_morpheme,XML/Stories/Bunun/Bunun_bnNr-pear_Hanaivaz.xml,bnNr-pear_Hanaivaz_S_22_W13,bnNr-pear_Hanaivaz_S_22_W13M2,eng:DIST.OBL; zho:遠距.斜格,,
remove_empty_morpheme,XML/Stories/Bunun/Bunun_bnNr-pear_Hanaivaz.xml,bnNr-pear_Hanaivaz_S_23_W5,bnNr-pear_Hanaivaz_S_23_W5M2,eng:DIST.NOM; zho:遠距.主格,,
remove_empty_morpheme,XML/Stories/Bunun/Bunun_bnNr-pear_Hanaivaz.xml,bnNr-pear_Hanaivaz_S_28_W10,bnNr-pear_Hanaivaz_S_28_W10M2,eng:to.trip; zho:絆倒,,
remove_empty_morpheme,XML/Stories/Bunun/Bunun_bnNr-pear_Hanaivaz.xml,bnNr-pear_Hanaivaz_S_36_W11,bnNr-pear_Hanaivaz_S_36_W11M2,eng:to.drive; zho:駕駛,,
remove_empty_morpheme,XML/Stories/Bunun/Bunun_bnNr-pear_Hanaivaz.xml,bnNr-pear_Hanaivaz_S_37_W12,bnNr-pear_Hanaivaz_S_37_W12M2,eng:LF; zho:處焦,,
remove_empty_morpheme,XML/Stories/Bunun/Bunun_bnNr-pear_Hanaivaz.xml,bnNr-pear_Hanaivaz_S_48_W11,bnNr-pear_Hanaivaz_S_48_W11M2,eng:DIST.NOM; zho:遠距.主格,,
remove_empty_morpheme,XML/Stories/Bunun/Bunun_bnNr-pear_Hanaivaz.xml,bnNr-pear_Hanaivaz_S_49_W9,bnNr-pear_Hanaivaz_S_49_W9M3,zho:主格,,
remove_empty_morpheme,XML/Stories/Bunun/Bunun_bnNr-pear_Laniahu.xml,bnNr-pear_Laniahu_S_4_W5,bnNr-pear_Laniahu_S_4_W5M2,eng:DIST.OBL; zho:遠距.斜格,,
remove_empty_morpheme,XML/Stories/Bunun/Bunun_bnNr-pear_Laniahu.xml,bnNr-pear_Laniahu_S_32_W1,bnNr-pear_Laniahu_S_32_W1M3,eng:PF; zho:受格,,
remove_empty_morpheme,XML/Stories/Bunun/Bunun_bnNr-pear_Laniahu.xml,bnNr-pear_Laniahu_S_37_W6,bnNr-pear_Laniahu_S_37_W6M4,eng:PFV; zho:受格,,
remove_empty_morpheme,XML/Stories/Bunun/Bunun_bnNr-pear_Laniahu.xml,bnNr-pear_Laniahu_S_37_W6,bnNr-pear_Laniahu_S_37_W6M5,zho:完成貌,,
remove_empty_morpheme,XML/Stories/Bunun/Bunun_bnNr-pear_Laniahu.xml,bnNr-pear_Laniahu_S_37_W7,bnNr-pear_Laniahu_S_37_W7M2,eng:LOC.MED; zho:處格.中距,,
remove_empty_morpheme,XML/Stories/Bunun/Bunun_bnNr-pear_Laniahu.xml,bnNr-pear_Laniahu_S_40_W3,bnNr-pear_Laniahu_S_40_W3M5,zho:完成貌,,
remove_empty_morpheme,XML/Stories/Bunun/Bunun_bnNr-pear_Laniahu.xml,bnNr-pear_Laniahu_S_50_W16,bnNr-pear_Laniahu_S_50_W16M4,eng:1IP,,
remove_empty_morpheme,XML/Stories/Bunun/Bunun_bnNr-pear_Laniahu.xml,bnNr-pear_Laniahu_S_51_W12,bnNr-pear_Laniahu_S_51_W12M2,eng:MED.NOM; zho:中距.主格,,
remove_empty_morpheme,XML/Stories/Bunun/Bunun_bnNr-pear_Laniahu.xml,bnNr-pear_Laniahu_S_63_W0,bnNr-pear_Laniahu_S_63_W0M2,eng:DIST.NOM; zho:遠距.主格,,
remove_empty_morpheme,XML/Stories/Bunun/Bunun_bnNr-pear_Laniahu.xml,bnNr-pear_Laniahu_S_63_W1,bnNr-pear_Laniahu_S_63_W1M2,eng:DIST.NOM; zho:遠距.主格,,
remove_empty_morpheme,XML/Stories/Bunun/Bunun_bnNr-pear_Laniahu.xml,bnNr-pear_Laniahu_S_63_W2,bnNr-pear_Laniahu_S_63_W2M2,eng:DIST.NOM; zho:遠距.主格,,
remove_empty_morpheme,XML/Stories/Bunun/Bunun_bnNr-pear_Laniahu.xml,bnNr-pear_Laniahu_S_64_W16,bnNr-pear_Laniahu_S_64_W16M2,eng:LF; zho:處焦,,
remove_empty_morpheme,XML/Stories/Bunun/Bunun_bnNr-pear_Laniahu.xml,bnNr-pear_Laniahu_S_77_W23,bnNr-pear_Laniahu_S_77_W23M2,eng:full; zho:滿,,
remove_empty_morpheme,XML/Stories/Bunun/Bunun_bnNr-pear_Laniahu.xml,bnNr-pear_Laniahu_S_78_W8,bnNr-pear_Laniahu_S_78_W8M3,eng:full; zho:滿,,
remove_empty_morpheme,XML/Stories/Bunun/Bunun_bnNr-pear_Laniahu.xml,bnNr-pear_Laniahu_S_78_W8,bnNr-pear_Laniahu_S_78_W8M4,eng:DIST.NOM; zho:遠距.主格,,
remove_empty_morpheme,XML/Stories/Bunun/Bunun_bnNr-pear_Laniahu.xml,bnNr-pear_Laniahu_S_79_W9,bnNr-pear_Laniahu_S_79_W9M2,eng:MED.OBL; zho:中距.斜格,,
remove_empty_morpheme,XML/Stories/Bunun/Bunun_bnNr-pear_Laniahu.xml,bnNr-pear_Laniahu_S_81_W0,bnNr-pear_Laniahu_S_81_W0M2,eng:?; zho:?,,
remove_empty_morpheme,XML/Stories/Bunun/Bunun_bnNr-pear_Laniahu.xml,bnNr-pear_Laniahu_S_81_W0,bnNr-pear_Laniahu_S_81_W0M3,eng:<RED>taking; zho:<重疊>拿,,
remove_empty_morpheme,XML/Stories/Bunun/Bunun_bnNr-pear_Samingaz.xml,bnNr-pear_Samingaz_S_8_W13,bnNr-pear_Samingaz_S_8_W13M4,eng:OBL,,
remove_empty_morpheme,XML/Stories/Bunun/Bunun_bnNr-pear_Talum.xml,bnNr-pear_Talum_S_28_W3,bnNr-pear_Talum_S_28_W3M2,zho:知識詞,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-fishing_Muu.xml,kkvNr-fishing_Muu_S_5_W3,kkvNr-fishing_Muu_S_5_W3M2,eng:PV; zho:受焦,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-fishing_Muu.xml,kkvNr-fishing_Muu_S_20_W2,kkvNr-fishing_Muu_S_20_W2M2,eng:dig; zho:挖,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-fishing_Muu.xml,kkvNr-fishing_Muu_S_25_W5,kkvNr-fishing_Muu_S_25_W5M2,eng:PV; zho:受焦,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-fishing_Muu.xml,kkvNr-fishing_Muu_S_32_W0,kkvNr-fishing_Muu_S_32_W0M3,eng:PTC; zho:助詞,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-fishing_Muu.xml,kkvNr-fishing_Muu_S_32_W0,kkvNr-fishing_Muu_S_32_W0M4,eng:1SG.NOM; zho:1SG.主格,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-fishing_Muu.xml,kkvNr-fishing_Muu_S_39_W2,kkvNr-fishing_Muu_S_39_W2M2,eng:that; zho:那個,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-fishing_Muu.xml,kkvNr-fishing_Muu_S_58_W1,kkvNr-fishing_Muu_S_58_W1M3,eng:again; zho:再,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-fishing_Muu.xml,kkvNr-fishing_Muu_S_58_W1,kkvNr-fishing_Muu_S_58_W1M4,eng:PTC; zho:助詞,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-fishing_Muu.xml,kkvNr-fishing_Muu_S_58_W3,kkvNr-fishing_Muu_S_58_W3M4,eng:again; zho:再,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-fishing_Muu.xml,kkvNr-fishing_Muu_S_58_W3,kkvNr-fishing_Muu_S_58_W3M5,eng:COS; zho:狀態改變,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-fishing_Muu.xml,kkvNr-fishing_Muu_S_58_W3,kkvNr-fishing_Muu_S_58_W3M6,eng:1SG.NOM; zho:1SG.主格,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-fishing_Muu.xml,kkvNr-fishing_Muu_S_101_W0,kkvNr-fishing_Muu_S_101_W0M2,eng:3SG.GEN; zho:3SG.屬格,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-fishing_Muu.xml,kkvNr-fishing_Muu_S_109_W4,kkvNr-fishing_Muu_S_109_W4M2,eng:PV; zho:受焦,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-fishing_Muu.xml,kkvNr-fishing_Muu_S_110_W7,kkvNr-fishing_Muu_S_110_W7M3,eng:1SG.NOM; zho:1SG.主格,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-fishing_Muu.xml,kkvNr-fishing_Muu_S_122_W1,kkvNr-fishing_Muu_S_122_W1M2,eng:3SG.GEN; zho:3SG.屬格,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-fishing_Muu.xml,kkvNr-fishing_Muu_S_122_W2,kkvNr-fishing_Muu_S_122_W2M2,eng:AV.go; zho:主焦.去,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-fishing_Muu.xml,kkvNr-fishing_Muu_S_139_W7,kkvNr-fishing_Muu_S_139_W7M3,eng:PV; zho:受焦,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-fishing_Muu.xml,kkvNr-fishing_Muu_S_139_W7,kkvNr-fishing_Muu_S_139_W7M4,eng:1EPL.GEN; zho:1EPL.屬格,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-fishing_Muu.xml,kkvNr-fishing_Muu_S_146_W7,kkvNr-fishing_Muu_S_146_W7M2,eng:3SG.GEN; zho:3SG.屬格,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-fishing_Muu.xml,kkvNr-fishing_Muu_S_155_W1,kkvNr-fishing_Muu_S_155_W1M3,eng:child; zho:小孩,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-fishing_Muu.xml,kkvNr-fishing_Muu_S_155_W1,kkvNr-fishing_Muu_S_155_W1M4,eng:1SG.GEN; zho:1SG.屬格,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-frogstory_angai.xml,kkvNr-frogstory_angai_S_4_W3,kkvNr-frogstory_angai_S_4_W3M2,eng:COS; zho:COS,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-frogstory_angai.xml,kkvNr-frogstory_angai_S_22_W7,kkvNr-frogstory_angai_S_22_W7M2,eng:3SG.GEN; zho:3SG.屬格,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-frogstory_angai.xml,kkvNr-frogstory_angai_S_40_W1,kkvNr-frogstory_angai_S_40_W1M2,eng:outside.AF; zho:外面.主焦,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-frogstory_angai.xml,kkvNr-frogstory_angai_S_45_W16,kkvNr-frogstory_angai_S_45_W16M2,eng:RED; zho:重疊,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-frogstory_angai.xml,kkvNr-frogstory_angai_S_45_W16,kkvNr-frogstory_angai_S_45_W16M3,eng:CAU; zho:使役,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-frogstory_angai.xml,kkvNr-frogstory_angai_S_45_W16,kkvNr-frogstory_angai_S_45_W16M4,eng:grow.REL; zho:生長.關係詞,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-frogstory_angai.xml,kkvNr-frogstory_angai_S_50_W10,kkvNr-frogstory_angai_S_50_W10M2,eng:climb.up; zho:爬上,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-frogstory_angai.xml,kkvNr-frogstory_angai_S_58_W8,kkvNr-frogstory_angai_S_58_W8M2,zho:3SG.屬格,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-frogstory_angai.xml,kkvNr-frogstory_angai_S_58_W8,kkvNr-frogstory_angai_S_58_W8M3,eng:PF,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-frogstory_angai.xml,kkvNr-frogstory_angai_S_58_W8,kkvNr-frogstory_angai_S_58_W8M4,eng:3SG.GEN,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-frogstory_angai.xml,kkvNr-frogstory_angai_S_62_W1,kkvNr-frogstory_angai_S_62_W1M2,eng:COS; zho:COS,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-frogstory_angai.xml,kkvNr-frogstory_angai_S_62_W16,kkvNr-frogstory_angai_S_62_W16M6,eng:REL; zho:關係詞,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-frogstory_angai.xml,kkvNr-frogstory_angai_S_62_W16,kkvNr-frogstory_angai_S_62_W16M7,eng:3SG.GEN; zho:3SG.屬格,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-frogstory_angai.xml,kkvNr-frogstory_angai_S_67_W17,kkvNr-frogstory_angai_S_67_W17M2,eng:go.inside.AF; zho:到裡面.主焦,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-frogstory_angai.xml,kkvNr-frogstory_angai_S_73_W1,kkvNr-frogstory_angai_S_73_W1M2,eng:COS; zho:COS,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-frogstory_angai.xml,kkvNr-frogstory_angai_S_73_W12,kkvNr-frogstory_angai_S_73_W12M2,eng:that,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-puratu_Muu.xml,kkvNr-puratu_Muu_S_3_W5,kkvNr-puratu_Muu_S_3_W5M2,eng:go.AF; zho:去.主焦,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-puratu_Muu.xml,kkvNr-puratu_Muu_S_8_W5,kkvNr-puratu_Muu_S_8_W5M5,eng:bad; zho:不好,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-puratu_Muu.xml,kkvNr-puratu_Muu_S_8_W5,kkvNr-puratu_Muu_S_8_W5M6,eng:1PL.EXCL.OBL; zho:1PL.排除.斜格,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-puratu_Muu.xml,kkvNr-puratu_Muu_S_13_W1,kkvNr-puratu_Muu_S_13_W1M5,eng:REL; zho:關係詞,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-puratu_Muu.xml,kkvNr-puratu_Muu_S_19_W5,kkvNr-puratu_Muu_S_19_W5M5,eng:RA; zho:RA,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-puratu_Muu.xml,kkvNr-puratu_Muu_S_20_W6,kkvNr-puratu_Muu_S_20_W6M4,eng:RED; zho:重疊,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-puratu_Muu.xml,kkvNr-puratu_Muu_S_20_W6,kkvNr-puratu_Muu_S_20_W6M5,eng:RA; zho:RA,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-puratu_Muu.xml,kkvNr-puratu_Muu_S_24_W16,kkvNr-puratu_Muu_S_24_W16M2,eng:looking,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-puratu_Muu.xml,kkvNr-puratu_Muu_S_49_W0,kkvNr-puratu_Muu_S_49_W0M2,zho:COS,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-puratu_Muu.xml,kkvNr-puratu_Muu_S_53_W10,kkvNr-puratu_Muu_S_53_W10M3,eng:PF.IMP; zho:受焦.祈使,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-puratu_Muu.xml,kkvNr-puratu_Muu_S_53_W10,kkvNr-puratu_Muu_S_53_W10M4,eng:COS; zho:COS,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-puratu_Muu.xml,kkvNr-puratu_Muu_S_82_W11,kkvNr-puratu_Muu_S_82_W11M2,eng:3SG.GEN; zho:3SG.屬格,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-puratu_Muu.xml,kkvNr-puratu_Muu_S_85_W1,kkvNr-puratu_Muu_S_85_W1M2,eng:COS; zho:COS,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-puratu_Muu.xml,kkvNr-puratu_Muu_S_85_W3,kkvNr-puratu_Muu_S_85_W3M2,eng:RED; zho:重疊,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-puratu_Muu.xml,kkvNr-puratu_Muu_S_85_W3,kkvNr-puratu_Muu_S_85_W3M3,eng:know; zho:知道,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-puratu_Muu.xml,kkvNr-puratu_Muu_S_123_W4,kkvNr-puratu_Muu_S_123_W4M2,eng:lin,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-puratu_Muu.xml,kkvNr-puratu_Muu_S_127_W6,kkvNr-puratu_Muu_S_127_W6M2,eng:PF; zho:受焦,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-story_pani.xml,kkvNr-story_pani_S_5_W11,kkvNr-story_pani_S_5_W11M2,eng:QUOT; zho:引述,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-story_pani.xml,kkvNr-story_pani_S_24_W0,kkvNr-story_pani_S_24_W0M3,eng:see; zho:看,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-story_pani.xml,kkvNr-story_pani_S_31_W2,kkvNr-story_pani_S_31_W2M3,eng:1SG.GEN; zho:1SG.屬格,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-story_pani.xml,kkvNr-story_pani_S_53_W13,kkvNr-story_pani_S_53_W13M2,eng:NEG.EXIST; zho:否定.存在,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-story_pani.xml,kkvNr-story_pani_S_66_W3,kkvNr-story_pani_S_66_W3M2,eng:1PL.NOM; zho:1PL.主格,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr-story_pani.xml,kkvNr-story_pani_S_66_W5,kkvNr-story_pani_S_66_W5M2,eng:tell; zho:告訴,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_farming_Muu.xml,kkvNr_farming_Muu_S_3_W2,kkvNr_farming_Muu_S_3_W2M2,eng:COS,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_farming_Muu.xml,kkvNr_farming_Muu_S_4_W1,kkvNr_farming_Muu_S_4_W1M4,eng:COS; zho:COS,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_farming_Muu.xml,kkvNr_farming_Muu_S_8_W5,kkvNr_farming_Muu_S_8_W5M2,eng:COS; zho:COS,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_farming_Muu.xml,kkvNr_farming_Muu_S_16_W10,kkvNr_farming_Muu_S_16_W10M3,eng:kid; zho:小孩,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_farming_Muu.xml,kkvNr_farming_Muu_S_16_W10,kkvNr_farming_Muu_S_16_W10M4,eng:3SG.GEN; zho:3SG.屬格,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_farming_Muu.xml,kkvNr_farming_Muu_S_25_W7,kkvNr_farming_Muu_S_25_W7M2,eng:COS; zho:COS,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_farming_Muu.xml,kkvNr_farming_Muu_S_35_W1,kkvNr_farming_Muu_S_35_W1M2,zho:COS,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_farming_Muu.xml,kkvNr_farming_Muu_S_35_W1,kkvNr_farming_Muu_S_35_W1M3,eng:cooked,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_farming_Muu.xml,kkvNr_farming_Muu_S_35_W1,kkvNr_farming_Muu_S_35_W1M4,eng:COS,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_fishing_Pani.xml,kkvNr_fishing_Pani_S_3_W4,kkvNr_fishing_Pani_S_3_W4M2,zho:要,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_fishing_Pani.xml,kkvNr_fishing_Pani_S_3_W4,kkvNr_fishing_Pani_S_3_W4M3,zho:我們,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_fishing_Pani.xml,kkvNr_fishing_Pani_S_12_W4,kkvNr_fishing_Pani_S_12_W4M2,eng:3SG.POSS; zho:3SG.所有格,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_fishing_Pani.xml,kkvNr_fishing_Pani_S_35_W4,kkvNr_fishing_Pani_S_35_W4M2,eng:Imp.; zho:祈使.,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_fishing_Pani.xml,kkvNr_fishing_Pani_S_41_W10,kkvNr_fishing_Pani_S_41_W10M3,zho:1PL.所有格.排除,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_frog_Uva.xml,kkvNr_frog_Uva_S_45_W2,kkvNr_frog_Uva_S_45_W2M2,eng:RED; zho:重疊,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_frog_Uva.xml,kkvNr_frog_Uva_S_45_W2,kkvNr_frog_Uva_S_45_W2M3,eng:outdoor; zho:戶外,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_frog_Uva.xml,kkvNr_frog_Uva_S_50_W5,kkvNr_frog_Uva_S_50_W5M2,eng:earth; zho:土地,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_frog_Uva.xml,kkvNr_frog_Uva_S_51_W1,kkvNr_frog_Uva_S_51_W1M3,eng:3SG.GEN; zho:3SG.屬格,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_frog_Uva.xml,kkvNr_frog_Uva_S_55_W2,kkvNr_frog_Uva_S_55_W2M2,eng:earth; zho:土地,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_frog_Uva.xml,kkvNr_frog_Uva_S_58_W10,kkvNr_frog_Uva_S_58_W10M2,eng:from; zho:來自,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_frog_Uva.xml,kkvNr_frog_Uva_S_69_W1,kkvNr_frog_Uva_S_69_W1M3,eng:3SG.GEN; zho:3SG.屬格,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_frog_Uva.xml,kkvNr_frog_Uva_S_70_W12,kkvNr_frog_Uva_S_70_W12M3,zho:改變狀態,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_frog_Uva.xml,kkvNr_frog_Uva_S_75_W2,kkvNr_frog_Uva_S_75_W2M3,zho:原來,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_frog_Uva.xml,kkvNr_frog_Uva_S_75_W2,kkvNr_frog_Uva_S_75_W2M4,eng:originally,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_frog_Uva.xml,kkvNr_frog_Uva_S_77_W0,kkvNr_frog_Uva_S_77_W0M2,eng:RED,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_frog_Uva.xml,kkvNr_frog_Uva_S_77_W10,kkvNr_frog_Uva_S_77_W10M2,eng:AF; zho:主焦,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_frog_Uva.xml,kkvNr_frog_Uva_S_77_W10,kkvNr_frog_Uva_S_77_W10M3,eng:find; zho:找,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_frog_Uva.xml,kkvNr_frog_Uva_S_79_W1,kkvNr_frog_Uva_S_79_W1M4,eng:walk; zho:走,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_frog_Uva.xml,kkvNr_frog_Uva_S_79_W1,kkvNr_frog_Uva_S_79_W1M5,eng:COS; zho:改變狀態,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_frog_Uva.xml,kkvNr_frog_Uva_S_79_W1,kkvNr_frog_Uva_S_79_W1M6,eng:1PL.NOM.EXCL; zho:1PL.主格.排除,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_frog_Uva.xml,kkvNr_frog_Uva_S_80_W0,kkvNr_frog_Uva_S_80_W0M2,eng:COS; zho:改變狀態,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_frog_Uva.xml,kkvNr_frog_Uva_S_80_W3,kkvNr_frog_Uva_S_80_W3M2,eng:REL; zho:關係詞,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_hunting1_Muu.xml,kkvNr_hunting1_Muu_S_1_W7,kkvNr_hunting1_Muu_S_1_W7M2,eng:'angai; zho:'angai,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_hunting1_Muu.xml,kkvNr_hunting1_Muu_S_1_W7,kkvNr_hunting1_Muu_S_1_W7M3,eng:NA; zho:NA,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_hunting1_Muu.xml,kkvNr_hunting1_Muu_S_9_W0,kkvNr_hunting1_Muu_S_9_W0M2,eng:1SG.NOM; zho:1SG.主格,,
