file,level,id,form_original,eng_gloss,zho_gloss,category
Grammar/Seediq/Seediq.xml,M,ap2_S_21_W0M1,kn,,kn,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,W,ap2_S_22_W4,naq,,naq,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,M,ap2_S_22_W4M1,naq,,naq,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,W,ap2_S_25_W1,naq,,naq,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,M,ap2_S_25_W1M1,naq,,naq,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,M,ap2_S_37_W1M1,tn,,tn,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,M,ap2_S_40_W8M1,kn,,kn,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,M,ap2_S_41_W0M1,kn,,kn,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,W,ap2_S_47_W9,naq,,naq,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,M,ap2_S_47_W9M1,naq,,naq,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,W,10_S_5_W1,naq,,naq,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,M,10_S_5_W1M1,naq,,naq,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,M,10_S_6_W1M1,ps,,ps,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,W,10_S_12_W1,naq,,naq,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,M,10_S_12_W1M1,naq,,naq,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,W,10_S_14_W1,naq,,naq,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,M,10_S_14_W1M1,naq,,naq,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,W,10_S_16_W8,naq,,naq,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,M,10_S_16_W8M1,naq,,naq,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,M,06_S_16_W1M1,ta,,ta,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,W,04_S_5_W3,Sipo,,Sipo,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,M,04_S_5_W3M1,Sipo,,Sipo,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,W,13_S_13_W2,naq,,naq,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,M,13_S_13_W2M1,naq,,naq,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,M,13_S_22_W3M1,tg,,tg,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,W,13_S_23_W2,"Awi,",,Awi,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,M,13_S_23_W2M1,"Awi,",,Awi,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,W,13_S_23_W8,"Pawan.""",,Pawan,english-only glossing in source (no zh available)
Grammar/Seediq/Seediq.xml,M,13_S_23_W8M1,"Pawan.""",,Pawan,english-only glossing in source (no zh available)
Grammar/Seediq/Seediq.xml,W,13_S_24_W3,"Paran,""",,Paran,english-only glossing in source (no zh available)
Grammar/Seediq/Seediq.xml,M,13_S_24_W3M1,"Paran,""",,Paran,english-only glossing in source (no zh available)
Grammar/Seediq/Seediq.xml,W,13_S_24_W7,Dakis,,Dakis,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,M,13_S_24_W7M1,Dakis,,Dakis,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,W,13_S_26_W5,Tongan,,Tongan,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,M,13_S_26_W5M1,Tongan,,Tongan,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,W,13_S_27_W8,Dakis,,Dakis,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,M,13_S_27_W8M1,Dakis,,Dakis,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,W,13_S_27_W11,Takun,,Takun,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,M,13_S_27_W11M1,Takun,,Takun,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,W,13_S_29_W6,Dakis,,Dakis,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,M,13_S_29_W6M1,Dakis,,Dakis,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,M,13_S_31_W8M1,ta,,ta,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,M,13_S_34_W7M1,Dakis,,Dakis,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,W,13_S_35_W4,Buha,,Buha,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,M,13_S_35_W4M1,Buha,,Buha,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,W,13_S_41_W6,Kumu,,Kumu,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,M,13_S_41_W6M1,Kumu,,Kumu,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,W,13_S_42_W7,Awe,,Awe,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,M,13_S_42_W7M1,Awe,,Awe,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,M,13_S_43_W1M1,sn,,sn,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,W,05_S_21_W1,naq,,naq,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,M,05_S_21_W1M1,naq,,naq,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,M,ap1_S_6_W1M1,kn,,kn,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,M,ap1_S_8_W3M1,kn,,kn,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,W,ap1_S_9_W3,Rqeda,,Rqeda,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,M,ap1_S_9_W3M1,Rqeda,,Rqeda,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,W,ap1_S_13_W1,naq,,naq,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,M,ap1_S_13_W1M1,naq,,naq,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,W,ap1_S_14_W3,naq,,naq,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,M,ap1_S_14_W3M1,naq,,naq,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,W,ap1_S_15_W5,Rqeda,,Rqeda,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,M,ap1_S_15_W5M1,Rqeda,,Rqeda,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,W,ap1_S_16_W4,Rqeda,,Rqeda,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,M,ap1_S_16_W4M1,Rqeda,,Rqeda,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,W,ap1_S_16_W9,anu,,anu,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,M,ap1_S_16_W9M1,anu,,anu,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,W,ap1_S_16_W10,ka,,ka,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,M,ap1_S_16_W10M1,ka,,ka,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,W,ap1_S_27_W1,naq,,naq,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,M,ap1_S_27_W1M1,naq,,naq,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,M,ap1_S_38_W5M1,pn,,pn,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,M,ap1_S_43_W1M1,kn,,kn,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,W,ap1_S_47_W1,naq,,naq,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,M,ap1_S_47_W1M1,naq,,naq,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,M,ap1_S_47_W3M1,tg,,tg,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,M,ap1_S_49_W17M2,t-a,,ta,english-only glossing in source (no zh available)
Grammar/Seediq/Seediq.xml,W,15_S_3_W3,Dakis,,Dakis,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,M,15_S_3_W3M1,Dakis,,Dakis,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,W,15_S_10_W0,"Ubus,",,"Ubus,",echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,M,15_S_10_W0M1,"Ubus,",,"Ubus,",echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,W,15_S_10_W1,Watan,,Watan,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,M,15_S_10_W1M1,Watan,,Watan,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,W,15_S_10_W3,Dakis,,Dakis,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,M,15_S_10_W3M1,Dakis,,Dakis,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,W,15_S_12_W4,naq,,naq,echo gloss (source echo row; name/untranslated)
Grammar/Seediq/Seediq.xml,M,15_S_12_W4M1,naq,,naq,echo gloss (source echo row; name/untranslated)
Grammar/Kanakanavu/Kanakanavu.xml,M,06_S_45_W0M3,cu,,cu,echo gloss (source echo row; name/untranslated)
Grammar/Kanakanavu/Kanakanavu.xml,W,04_S_5_W4,Saupu,,Saupu,echo gloss (source echo row; name/untranslated)
Grammar/Kanakanavu/Kanakanavu.xml,M,04_S_5_W4M1,Saupu,,Saupu,echo gloss (source echo row; name/untranslated)
Grammar/Kanakanavu/Kanakanavu.xml,W,04_S_32_W3,Saupu,,Saupu,echo gloss (source echo row; name/untranslated)
Grammar/Kanakanavu/Kanakanavu.xml,M,04_S_32_W3M1,Saupu,,Saupu,echo gloss (source echo row; name/untranslated)
Grammar/Kanakanavu/Kanakanavu.xml,W,05_S_5_W0,Paicʉ,,Paicʉ,echo gloss (source echo row; name/untranslated)
Grammar/Kanakanavu/Kanakanavu.xml,M,05_S_5_W0M1,Paicʉ,,Paicʉ,echo gloss (source echo row; name/untranslated)
Grammar/Kanakanavu/Kanakanavu.xml,M,05_S_23_W2M2,Pani,,Pani,echo gloss (source echo row; name/untranslated)
Stories/Seediq/Seediq_sdqNr-pear-dakis 2020s.xml,W,sdqNr-pear-dakis 2020s_S_15_W12,RED-osa-un=na,RED-go-PF=3SG.GEN,重疊-去-受焦=3SG.屬格,gloss code embedded in wordform
Stories/Seediq/Seediq_sdqNr-pear-dakis 2020s.xml,M,sdqNr-pear-dakis 2020s_S_15_W12M1,RED,RED,重疊,wordform is a bare gloss code
Stories/Seediq/Seediq_sdqNr-pear-dakis 2020s.xml,W,sdqNr-pear-dakis 2020s_S_15_W17,RED-osa-un=na,RED-go-PF=3SG.GEN,重疊-去-受焦=3SG.屬格,gloss code embedded in wordform
Stories/Seediq/Seediq_sdqNr-pear-dakis 2020s.xml,M,sdqNr-pear-dakis 2020s_S_15_W17M1,RED,RED,重疊,wordform is a bare gloss code
Stories/Seediq/Seediq_sdqNr-childhood_micang 2020s.xml,W,sdqNr-childhood_micang 2020s_S_76_W12,ka,KA,ka,echo gloss (source echo row; name/untranslated)
Stories/Seediq/Seediq_sdqNr-childhood_micang 2020s.xml,M,sdqNr-childhood_micang 2020s_S_76_W12M1,ka,KA,ka,echo gloss (source echo row; name/untranslated)
Stories/Seediq/Seediq_sdqNr-childhood_micang 2020s.xml,W,sdqNr-childhood_micang 2020s_S_77_W8,t<m>ukuy=ku,<AF>耕作=1SG.NOM,<主格>plow=1SG.主格,eng gloss contains CJK (Mandarin-dominant glossers; ignore per maintainer)
Stories/Seediq/Seediq_sdqCon-dialog2_ciwas_tiwas 2021s.xml,W,sdqCon-dialog2_ciwas_tiwas 2021s_S_84_W5,t<m>ulus,tmulus,t<m>ulus,echo gloss (source echo row; name/untranslated)
Stories/Seediq/Seediq_sdqCon-dialog2_ciwas_tiwas 2021s.xml,M,sdqCon-dialog2_ciwas_tiwas 2021s_S_84_W5M2,t-ulus,tmulus,tulus,english-only glossing in source (no zh available)
Stories/Seediq/Seediq_sdqCon-dialog2_ciwas_tiwas 2021s.xml,W,sdqCon-dialog2_ciwas_tiwas 2021s_S_84_W9,n-eyah,neyah,n-eyah,echo gloss (source echo row; name/untranslated)
Stories/Seediq/Seediq_sdqCon-dialog2_ciwas_tiwas 2021s.xml,M,sdqCon-dialog2_ciwas_tiwas 2021s_S_84_W9M2,eyah,,eyah,echo gloss (source echo row; name/untranslated)
Stories/Seediq/Seediq_sdqNr-frog_aking 2020s.xml,W,sdqNr-frog_aking 2020s_S_24_W13,<n>rgeruy-an=na,<PFV>搖晃-LF=3SG.GEN,<完成>shake-處焦=3SG.屬格,eng gloss contains CJK (Mandarin-dominant glossers; ignore per maintainer)
Stories/Seediq/Seediq_sdqNr-pear_lubi 2020s.xml,W,sdqNr-pear_lubi 2020s_S_3_W8,t<m>ediq,<AF>踏,<主焦>step,eng gloss contains CJK (Mandarin-dominant glossers; ignore per maintainer)
Stories/Seediq/Seediq_sdqNr-seediq_dakis 2020s.xml,W,sdqNr-seediq_dakis 2020s_S_11_W24,hari,一點,一點,eng gloss contains CJK (Mandarin-dominant glossers; ignore per maintainer)
Stories/Seediq/Seediq_sdqNr-seediq_dakis 2020s.xml,M,sdqNr-seediq_dakis 2020s_S_11_W24M1,hari,一點,一點,eng gloss contains CJK (Mandarin-dominant glossers; ignore per maintainer)
Stories/Seediq/Seediq_sdqNr-sisin_dakis 2020s.xml,W,sdqNr-sisin_dakis 2020s_S_23_W35,RED-osa-un=daha,RED-go-PF=3PL.GEN,重疊-去-受焦=3PL.屬格,gloss code embedded in wordform
Stories/Seediq/Seediq_sdqNr-sisin_dakis 2020s.xml,M,sdqNr-sisin_dakis 2020s_S_23_W35M1,RED,RED,重疊,wordform is a bare gloss code
Stories/Seediq/Seediq_sdqCon-dialog5_dakis_takun 2020s.xml,W,sdqCon-dialog5_dakis_takun 2020s_S_13_W4,RED-osa-un,RED-go-LF,重疊-去-處焦,gloss code embedded in wordform
Stories/Seediq/Seediq_sdqCon-dialog5_dakis_takun 2020s.xml,M,sdqCon-dialog5_dakis_takun 2020s_S_13_W4M1,RED,RED,重疊,wordform is a bare gloss code
Stories/Seediq/Seediq_sdqNr-mother_iwan 2020s.xml,M,sdqNr-mother_iwan 2020s_S_32_W24M2,s-ais,sew,tailor,english-only glossing in source (no zh available)
Stories/Seediq/Seediq_sdqNr-pear_aking 2020s.xml,W,sdqNr-pear_aking 2020s_S_21_W26,asuw-un=na,give-PF=3SG.屬格,分送-受焦=3SG.GEN,eng gloss contains CJK (Mandarin-dominant glossers; ignore per maintainer)
Stories/Tsou/Tsou_TsouNr-pear-An.xml,M,TsouNr-pear-An_S_11_W18M1,<pe>,<RED>,<pe>,echo gloss (source echo row; name/untranslated)
Stories/Tsou/Tsou_TsouNr-pear-An.xml,W,TsouNr-pear-An_S_15_W3,ceopngu-si,hat-3SG.屬格,帽子-3SG.屬格,eng gloss contains CJK (Mandarin-dominant glossers; ignore per maintainer)
Stories/Tsou/Tsou_TsouNr-pear-An.xml,M,TsouNr-pear-An_S_15_W3M2,si,3SG.屬格,3SG.屬格,eng gloss contains CJK (Mandarin-dominant glossers; ignore per maintainer)
Stories/Tsou/Tsou_TsouNr-frog-story-shi.xml,W,TsouNr-frog-story-shi_S_81_W17,i-si,AUX.NAF-3SG.屬格,助動詞.非主焦-3SG.屬格,eng gloss contains CJK (Mandarin-dominant glossers; ignore per maintainer)
Stories/Tsou/Tsou_TsouNr-frog-story-shi.xml,M,TsouNr-frog-story-shi_S_81_W17M2,si,3SG.屬格,3SG.屬格,eng gloss contains CJK (Mandarin-dominant glossers; ignore per maintainer)
Stories/Tsou/Tsou_TsouNr-frog-story-shi.xml,W,TsouNr-frog-story-shi_S_83_W19,ʉm-ʉmnʉ-a,RED-喜歡-PF,重疊-喜歡,eng gloss contains CJK (Mandarin-dominant glossers; ignore per maintainer)
Stories/Tsou/Tsou_TsouNr-frog-story-shi.xml,M,TsouNr-frog-story-shi_S_83_W19M2,ʉmnʉ,喜歡,喜歡,eng gloss contains CJK (Mandarin-dominant glossers; ignore per maintainer)
Stories/Tsou/Tsou_None-1.xml,W,None-1_S_47_W1,'o-'okosi,RED-small.主焦,重疊-小.主焦,eng gloss contains CJK (Mandarin-dominant glossers; ignore per maintainer)
Stories/Tsou/Tsou_None-1.xml,M,None-1_S_47_W1M2,'okosi,small.主焦,小.主焦,eng gloss contains CJK (Mandarin-dominant glossers; ignore per maintainer)
Stories/Tsou/Tsou_None-1.xml,W,None-1_S_62_W5,mi-ko,AUX.AF-2SG.屬格,助動詞.主焦-2SG.屬格,eng gloss contains CJK (Mandarin-dominant glossers; ignore per maintainer)
Stories/Tsou/Tsou_None-1.xml,M,None-1_S_62_W5M2,ko,2SG.屬格,2SG.屬格,eng gloss contains CJK (Mandarin-dominant glossers; ignore per maintainer)
Stories/Tsou/Tsou_None-1.xml,W,None-1_S_68_W5,mahafo,帶.AF,帶.主焦,eng gloss contains CJK (Mandarin-dominant glossers; ignore per maintainer)
Stories/Tsou/Tsou_None-1.xml,M,None-1_S_68_W5M1,mahafo,帶.AF,帶.主焦,eng gloss contains CJK (Mandarin-dominant glossers; ignore per maintainer)
Stories/Tsou/Tsou_None-1.xml,W,None-1_S_78_W0,mi-mza,AUX.AF-1PL.主格,助動詞.主焦-1PL.主格,eng gloss contains CJK (Mandarin-dominant glossers; ignore per maintainer)
Stories/Tsou/Tsou_None-1.xml,M,None-1_S_78_W0M2,mza,1PL.主格,1PL.主格,eng gloss contains CJK (Mandarin-dominant glossers; ignore per maintainer)
Stories/Tsou/Tsou_None-1.xml,W,None-1_S_109_W5,nanat'ot'ohaesa,be.sibling.主焦,兄弟姊妹,eng gloss contains CJK (Mandarin-dominant glossers; ignore per maintainer)
Stories/Tsou/Tsou_None-1.xml,M,None-1_S_109_W5M1,nanat'ot'ohaesa,be.sibling.主焦,兄弟姊妹,eng gloss contains CJK (Mandarin-dominant glossers; ignore per maintainer)
Stories/Tsou/Tsou_None-1.xml,W,None-1_S_128_W4,ahʉyʉ,obligatorily.主焦,一定要.主焦,eng gloss contains CJK (Mandarin-dominant glossers; ignore per maintainer)
Stories/Tsou/Tsou_None-1.xml,M,None-1_S_128_W4M1,ahʉyʉ,obligatorily.主焦,一定要.主焦,eng gloss contains CJK (Mandarin-dominant glossers; ignore per maintainer)
Stories/Tsou/Tsou_None-1.xml,W,None-1_S_184_W9,ahtu,ever.主焦,曾經.主焦,eng gloss contains CJK (Mandarin-dominant glossers; ignore per maintainer)
Stories/Tsou/Tsou_None-1.xml,M,None-1_S_184_W9M1,ahtu,ever.主焦,曾經.主焦,eng gloss contains CJK (Mandarin-dominant glossers; ignore per maintainer)
Stories/Tsou/Tsou_None-1.xml,W,None-1_S_184_W10,auyu,before.主焦,先前.主焦,eng gloss contains CJK (Mandarin-dominant glossers; ignore per maintainer)
Stories/Tsou/Tsou_None-1.xml,M,None-1_S_184_W10M1,auyu,before.主焦,先前.主焦,eng gloss contains CJK (Mandarin-dominant glossers; ignore per maintainer)
Stories/Tsou/Tsou_None-1.xml,M,None-1_S_187_W2M1,tuo,RED,Red,english-only glossing in source (no zh available)
Stories/Tsou/Tsou_TsouConv-informants.xml,W,TsouConv-informants_S_16_W10,cono,one.主焦,一.主焦,eng gloss contains CJK (Mandarin-dominant glossers; ignore per maintainer)
Stories/Tsou/Tsou_TsouConv-informants.xml,M,TsouConv-informants_S_16_W10M1,cono,one.主焦,一.主焦,eng gloss contains CJK (Mandarin-dominant glossers; ignore per maintainer)
Stories/Tsou/Tsou_TsouConv-informants.xml,W,TsouConv-informants_S_16_W11,euovei,back.主焦,回去.主焦,eng gloss contains CJK (Mandarin-dominant glossers; ignore per maintainer)
Stories/Tsou/Tsou_TsouConv-informants.xml,M,TsouConv-informants_S_16_W11M1,euovei,back.主焦,回去.主焦,eng gloss contains CJK (Mandarin-dominant glossers; ignore per maintainer)
Stories/Tsou/Tsou_TsouConv-typhoon.xml,W,TsouConv-typhoon_S_151_W3,toa-ocea,pick.主焦-tea.leaf,採茶.AF,eng gloss contains CJK (Mandarin-dominant glossers; ignore per maintainer)
Stories/Tsou/Tsou_TsouConv-typhoon.xml,M,TsouConv-typhoon_S_151_W3M1,toa,pick.主焦,採茶.AF,eng gloss contains CJK (Mandarin-dominant glossers; ignore per maintainer)
Stories/Tsou/Tsou_TsouConv-typhoon.xml,W,TsouConv-typhoon_S_242_W7,kahkʉmnʉ,thick.主焦,粗.主焦,eng gloss contains CJK (Mandarin-dominant glossers; ignore per maintainer)
Stories/Tsou/Tsou_TsouConv-typhoon.xml,M,TsouConv-typhoon_S_242_W7M1,kahkʉmnʉ,thick.主焦,粗.主焦,eng gloss contains CJK (Mandarin-dominant glossers; ignore per maintainer)
Stories/Atayal/Atayal_AtaNr-dailylife3_Tauyu.xml,W,AtaNr-dailylife3_Tauyu_S_43_W14,kal-kanayrin=mian,重複-女人=1EPL.GEN,RED-woman=1EPL.屬格,eng gloss contains CJK (Mandarin-dominant glossers; ignore per maintainer)
Stories/Atayal/Atayal_AtaNr-hunting2_Buyung.xml,W,AtaNr-hunting2_Buyung_S_14_W13,q<um>uvuwang,<主焦>hide.hunt,<主焦>獵,eng gloss contains CJK (Mandarin-dominant glossers; ignore per maintainer)
Stories/Atayal/Atayal_AtaNr-hunting2_Buyung.xml,M,AtaNr-hunting2_Buyung_S_14_W13M1,<um>,<主焦>,<主焦>,eng gloss contains CJK (Mandarin-dominant glossers; ignore per maintainer)
