file,subcorpus,language,S_id,W_id,W_form,nonempty_form_M,gloss_tier_counts,auto_repaired,reason
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200530-FW-Jimmy-2_S_4,20200530-FW-Jimmy-2_S_4_W1,dreele=nay,2,eng=2;zho=2,yes,auto-repaired
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200529-FW-Yongfu-1_S_12,20200529-FW-Yongfu-1_S_12_W0,tara-pulrialrialrivale=aku,3,eng=3;zho=2,no,gloss count != form count (genuine mismatch)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200529-FW-Yongfu-1_S_15,20200529-FW-Yongfu-1_S_15_W2,ki-<a>-<ra>ragay,4,eng=4;zho=4,no,infix (angle-bracket form)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200529-FW-Yongfu-1_S_19,20200529-FW-Yongfu-1_S_19_W2,naw=mua,2,eng=3;zho=3,no,gloss count != form count (genuine mismatch)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200529-FW-Yongfu-1_S_19,20200529-FW-Yongfu-1_S_19_W5,a-iya-mia=aku.,4,eng=4;zho=4,yes,auto-repaired
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200529-FW-Yongfu-1_S_23,20200529-FW-Yongfu-1_S_23_W1,lri-mua-muamua=aku,4,eng=5;zho=5,no,gloss count != form count (genuine mismatch)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200529-FW-Yongfu-1_S_24,20200529-FW-Yongfu-1_S_24_W3,lri-mua=aku,3,eng=3;zho=3,yes,auto-repaired
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200529-FW-Yongfu-1_S_34,20200529-FW-Yongfu-1_S_34_W3,ki<caw>cakwane,2,eng=2;zho=2,no,infix (angle-bracket form)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200529-FW-Yongfu-1_S_34,20200529-FW-Yongfu-1_S_34_W5,vaga,1,eng=1;zho=2,no,gloss count != form count (genuine mismatch)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200529-FW-Yongfu-1_S_35,20200529-FW-Yongfu-1_S_35_W0,w-a-uda<da>le,4,eng=5;zho=5,no,infix (angle-bracket form)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200408-CL-3_S_12,20200408-CL-3_S_12_W0,ma-kiwcu=aku,3,eng=3;zho=3,yes,auto-repaired
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200408-CL-3_S_15,20200408-CL-3_S_15_W4,lri-ka-rudrange=nay.,4,eng=4;zho=4,yes,auto-repaired
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200408-CL-3_S_16,20200408-CL-3_S_16_W4,lri-ka-rudrange=nay.,4,eng=4;zho=4,yes,auto-repaired
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200528-FW-Ingrid_S_5,20200528-FW-Ingrid_S_5_W0,kela-a=nay,3,eng=3;zho=3,yes,auto-repaired
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200528-FW-Ingrid_S_24,20200528-FW-Ingrid_S_24_W0,madha,1,eng=1;zho=2,no,gloss count != form count (genuine mismatch)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200528-FW-Ingrid_S_25,20200528-FW-Ingrid_S_25_W1,kai-su,2,eng=2;zho=2,yes,auto-repaired
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200528-FW-Ingrid_S_35,20200528-FW-Ingrid_S_35_W1,mu-ulrakay<lra>=li!,4,eng=5;zho=5,no,infix (angle-bracket form)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200529-FW-Ryan_S_2,20200529-FW-Ryan_S_2_W1,ma-kalru<alru>male.,3,eng=3;zho=3,no,infix (angle-bracket form)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200529-FW-Ryan_S_22,20200529-FW-Ryan_S_22_W0,ma-da-dilibi=nay,4,eng=4;zho=4,yes,auto-repaired
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200528-FW-Ken_S_12,20200528-FW-Ken_S_12_W3,ki-a-drumulru,3,eng=3;zho=4,no,gloss count != form count (genuine mismatch)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200529-FW-Ingrid_S_1,20200529-FW-Ingrid_S_1_W0,ki<a>lalra=aku,3,eng=3;zho=3,no,infix (angle-bracket form)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200529-FW-Ingrid_S_1,20200529-FW-Ingrid_S_1_W3,ki<a>dringay,2,eng=2;zho=2,no,infix (angle-bracket form)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200529-FW-Ingrid_S_2,20200529-FW-Ingrid_S_2_W0,ki<a>lalra=aku,3,eng=3;zho=3,no,infix (angle-bracket form)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200529-FW-Ingrid_S_6,20200529-FW-Ingrid_S_6_W0,ki<a>lalra=aku,3,eng=3;zho=3,no,infix (angle-bracket form)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200529-FW-Ingrid_S_8,20200529-FW-Ingrid_S_8_W3,Law-ki<a>vavange.,3,eng=3;zho=3,no,infix (angle-bracket form)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200529-FW-Ingrid_S_9,20200529-FW-Ingrid_S_9_W4,ki<va>vavange.,2,eng=2;zho=2,no,infix (angle-bracket form)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200529-FW-Ingrid_S_12,20200529-FW-Ingrid_S_12_W1,naw=ki<a>lalra,3,eng=3;zho=3,no,infix (angle-bracket form)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200528-FW-Jimmy_S_15,20200528-FW-Jimmy_S_15_W2,wa-alupu,2,eng=3;zho=3,no,gloss count != form count (genuine mismatch)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200530-FW-Ludwig_S_5,20200530-FW-Ludwig_S_5_W0,mu<a>kuludra=aku,3,eng=3;zho=3,no,infix (angle-bracket form)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200530-FW-Ludwig_S_7,20200530-FW-Ludwig_S_7_W7,lri-tu-mane=aku,4,eng=4;zho=4,yes,auto-repaired
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200530-FW-Ludwig_S_9,20200530-FW-Ludwig_S_9_W8,madu,1,eng=1;zho=2,no,gloss count != form count (genuine mismatch)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200508-CL-7_S_10,20200508-CL-7_S_10_W5,bibilrili.,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200508-CL-7_S_11,20200508-CL-7_S_11_W0,lri-ma-ka-dalame=numi,5,eng=4;zho=5,no,gloss count != form count (genuine mismatch)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200508-CL-7_S_12,20200508-CL-7_S_12_W0,lri-pa-ka-dalame=aku,5,eng=4;zho=4,no,gloss count != form count (genuine mismatch)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200508-CL-7_S_23,20200508-CL-7_S_23_W6,kiaemenge,1,eng=3;zho=3,no,gloss count != form count (genuine mismatch)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200528-FW-Ryan_S_16,20200528-FW-Ryan_S_16_W0,palrayngi=su,2,eng=1;zho=2,no,gloss count != form count (genuine mismatch)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200415-CL-4_S_13,20200415-CL-4_S_13_W1,ta<lra><i>lragi=li,4,eng=5;zho=5,no,infix (angle-bracket form)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200528-FW-Andrea_S_7,20200528-FW-Andrea_S_7_W0,ki-a-dringay-nga=aku,5,eng=4;zho=4,no,gloss count != form count (genuine mismatch)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200530-FW-Jess_S_1,20200530-FW-Jess_S_1_W0,pa-ki<ra>ragay=su,4,eng=4;zho=4,no,infix (angle-bracket form)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200530-FW-Jess_S_7,20200530-FW-Jess_S_7_W1,a-kiragay-ane=li,4,eng=4;zho=3,no,gloss count != form count (genuine mismatch)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200530-FW-Jess_S_12,20200530-FW-Jess_S_12_W0,ki<a><ra><ra>ragay,4,eng=6;zho=6,no,infix (angle-bracket form)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200531-FW-Yongfu-1_S_4,20200531-FW-Yongfu-1_S_4_W1,ki-pakilringaw-nga,3,eng=3;zho=4,no,gloss count != form count (genuine mismatch)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200531-FW-Yongfu-1_S_9,20200531-FW-Yongfu-1_S_9_W4,ki,1,eng=1;zho=3,no,gloss count != form count (genuine mismatch)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200531-FW-Yongfu-1_S_10,20200531-FW-Yongfu-1_S_10_W3,pa-ka-dula=nga,4,eng=4;zho=4,yes,auto-repaired
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200531-FW-Yongfu-1_S_23,20200531-FW-Yongfu-1_S_23_W5,lasitu,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200531-FW-Yongfu-1_S_24,20200531-FW-Yongfu-1_S_24_W5,lasitu,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200531-FW-Yongfu-1_S_25,20200531-FW-Yongfu-1_S_25_W5,lasitu,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200530-FW-Andrea-1_S_2,20200530-FW-Andrea-1_S_2_W0,ku<a>alri=aku,3,eng=3;zho=3,no,infix (angle-bracket form)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200530-FW-Andrea-1_S_6,20200530-FW-Andrea-1_S_6_W0,wa-pa-kane-aku,4,eng=4;zho=3,no,gloss count != form count (genuine mismatch)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200529-FW-Yongfu-2_S_2,20200529-FW-Yongfu-2_S_2_W2,law-lri-isadra,3,eng=3;zho=4,no,gloss count != form count (genuine mismatch)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200529-FW-Yongfu-2_S_3,20200529-FW-Yongfu-2_S_3_W0,w-a-kau<au>ngu=aku,5,eng=6;zho=6,no,infix (angle-bracket form)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200529-FW-Jimmy-1_S_7,20200529-FW-Jimmy-1_S_7_W2,ki<a><ra>ragay,3,eng=4;zho=4,no,infix (angle-bracket form)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200529-FW-Jimmy-1_S_7,20200529-FW-Jimmy-1_S_7_W5,ki<va>vavange.,2,eng=2;zho=2,no,infix (angle-bracket form)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200529-FW-Jimmy-1_S_8,20200529-FW-Jimmy-1_S_8_W2,ki<a><va>vavange,3,eng=3;zho=4,no,infix (angle-bracket form)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200529-FW-Jimmy-1_S_8,20200529-FW-Jimmy-1_S_8_W4,ki<ra><ra>ragay,3,eng=4;zho=4,no,infix (angle-bracket form)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200530-FW-yuki_S_11,20200530-FW-yuki_S_11_W1,didiusa-su,2,eng=2;zho=2,yes,auto-repaired
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200530-FW-yuki_S_14,20200530-FW-yuki_S_14_W0,ma-ngi-mia~mia-aku,4,eng=5;zho=5,no,gloss count != form count (genuine mismatch)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200530-FW-Jimmy-1_S_11,20200530-FW-Jimmy-1_S_11_W2,"si<a>kelre-lre,",3,eng=3;zho=3,no,infix (angle-bracket form)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200318-CL-1_S_3,20200318-CL-1_S_3_W2,si<a>lu-ludu,3,eng=3;zho=3,no,infix (angle-bracket form)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200530-FW-Ken-1_S_15,20200530-FW-Ken-1_S_15_W2,daane=numi.,2,eng=2;zho=2,yes,auto-repaired
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200528-FW-Jess_S_8,20200528-FW-Jess_S_8_W0,lri-ma-ka-lrase-numi,5,eng=5;zho=5,yes,auto-repaired
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200530-FW-Yongfu-1_S_8,20200530-FW-Yongfu-1_S_8_W3,lri-maka-muTaihuku,3,eng=4;zho=4,no,gloss count != form count (genuine mismatch)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200530-FW-Yongfu-1_S_15,20200530-FW-Yongfu-1_S_15_W0,ki-a<ra>ragay=aku,4,eng=4;zho=4,no,infix (angle-bracket form)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200530-FW-Yongfu-1_S_16,20200530-FW-Yongfu-1_S_16_W0,ki-a<ra>ragay=aku,4,eng=4;zho=4,no,infix (angle-bracket form)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200529-FW-Andrea-2_S_2,20200529-FW-Andrea-2_S_2_W2,pa-ki<a>saalru,3,eng=3;zho=3,no,infix (angle-bracket form)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200529-FW-Andrea-2_S_3,20200529-FW-Andrea-2_S_3_W4,ki<a>saalru,2,eng=2;zho=2,no,infix (angle-bracket form)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200529-FW-Andrea-2_S_4,20200529-FW-Andrea-2_S_4_W1,pa-kane-ai=li,4,eng=4;zho=4,yes,auto-repaired
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200529-FW-Andrea-2_S_35,20200529-FW-Andrea-2_S_35_W3,k<wa>upa,2,eng=2;zho=3,no,infix (angle-bracket form)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200529-FW-yuki-1_S_1,20200529-FW-yuki-1_S_1_W2,sanguaesay.,1,eng=2;zho=1,no,gloss count != form count (genuine mismatch)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200529-FW-yuki-1_S_4,20200529-FW-yuki-1_S_4_W0,w-a-kulru<lru>lrungu,4,eng=4;zho=5,no,infix (angle-bracket form)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200529-FW-Jess_S_19,20200529-FW-Jess_S_19_W0,ma-inu=aku,3,eng=4;zho=4,no,gloss count != form count (genuine mismatch)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200429-CL-6_S_2,20200429-CL-6_S_2_W8,ngi-lra-lredreke-?=ini.,5,eng=5;zho=5,yes,auto-repaired
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200429-CL-6_S_9,20200429-CL-6_S_9_W4,la-pa-palra=ini.,4,eng=4;zho=3,no,gloss count != form count (genuine mismatch)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200429-CL-6_S_12,20200429-CL-6_S_12_W9,la-pa-palra=ini.,4,eng=4;zho=3,no,gloss count != form count (genuine mismatch)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200429-CL-6_S_18,20200429-CL-6_S_18_W2,a-iyakay,2,eng=3;zho=3,no,gloss count != form count (genuine mismatch)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200429-CL-6_S_18,20200429-CL-6_S_18_W6,tara-say<ba><i>bange.,4,eng=5;zho=5,no,infix (angle-bracket form)
Sentences/Rukai/Rukai.xml,Sentences,Rukai,20200429-CL-6_S_19,20200429-CL-6_S_19_W4,ma-dalame=su,3,eng=3;zho=3,yes,auto-repaired
Stories/Amis/Amis_Amis_Conv-farming_marang_furayang.xml,Stories,Amis,Amis_Conv-farming_marang_furayang_S_31,Amis_Conv-farming_marang_furayang_S_31_W4,ka'etip-ay,2,eng=2;zho=2,yes,auto-repaired
Stories/Amis/Amis_Amis_Nr-frog_zuomei.xml,Stories,Amis,Amis_Nr-frog_zuomei_S_4,Amis_Nr-frog_zuomei_S_4_W0,paru'-han,2,eng=2;zho=3,no,gloss count != form count (genuine mismatch)
Stories/Amis/Amis_Amis_Nr-intro_ofad.xml,Stories,Amis,Amis_Nr-intro_ofad_S_27,Amis_Nr-intro_ofad_S_27_W16,duoyuanwenhuajiaoyu,1,eng=2;zho=1,no,gloss count != form count (genuine mismatch)
Stories/Amis/Amis_Amis_Nr-pear_minzhu.xml,Stories,Amis,Amis_Nr-pear_minzhu_S_27,Amis_Nr-pear_minzhu_S_27_W3,sa=tu,2,eng=2;zho=2,yes,auto-repaired
Stories/Atayal/Atayal_AtaNr-dailylife1_Iwan.xml,Stories,Atayal,AtaNr-dailylife1_Iwan_S_12,AtaNr-dailylife1_Iwan_S_12_W1,saqaqasan,1,eng=3;zho=3,no,gloss count != form count (genuine mismatch)
Stories/Atayal/Atayal_AtaNr-dailylife3_Tauyu.xml,Stories,Atayal,AtaNr-dailylife3_Tauyu_S_23,AtaNr-dailylife3_Tauyu_S_23_W2,al-an,2,eng=3;zho=3,no,gloss count != form count (genuine mismatch)
Stories/Atayal/Atayal_AtaNr-dailylife3_Tauyu.xml,Stories,Atayal,AtaNr-dailylife3_Tauyu_S_26,AtaNr-dailylife3_Tauyu_S_26_W2,ku,1,eng=1;zho=3,no,gloss count != form count (genuine mismatch)
Stories/Atayal/Atayal_AtaNr-hunting2_Buyung.xml,Stories,Atayal,AtaNr-hunting2_Buyung_S_0,AtaNr-hunting2_Buyung_S_0_W0,ralu'=mu,2,eng=2;zho=3,no,gloss count != form count (genuine mismatch)
Stories/Atayal/Atayal_AtaNr-hunting2_Buyung.xml,Stories,Atayal,AtaNr-hunting2_Buyung_S_5,AtaNr-hunting2_Buyung_S_5_W8,sipalawa'=niya',2,eng=2;zho=2,yes,auto-repaired
Stories/Atayal/Atayal_AtaNr-hunting2_Buyung.xml,Stories,Atayal,AtaNr-hunting2_Buyung_S_14,AtaNr-hunting2_Buyung_S_14_W8,maha,1,eng=1;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Atayal/Atayal_AtaNr-hunting2_Buyung.xml,Stories,Atayal,AtaNr-hunting2_Buyung_S_19,AtaNr-hunting2_Buyung_S_19_W0,m-usa'=ta',3,eng=3;zho=3,yes,auto-repaired
Stories/Atayal/Atayal_AtaNr-hunting3_Takun.xml,Stories,Atayal,AtaNr-hunting3_Takun_S_4,AtaNr-hunting3_Takun_S_4_W5,ku,1,eng=3;zho=3,no,gloss count != form count (genuine mismatch)
Stories/Atayal/Atayal_AtaNr-hunting3_Takun.xml,Stories,Atayal,AtaNr-hunting3_Takun_S_12,AtaNr-hunting3_Takun_S_12_W8,in-aras=naha,3,eng=3;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Atayal/Atayal_AtaNr-hunting3_Takun.xml,Stories,Atayal,AtaNr-hunting3_Takun_S_13,AtaNr-hunting3_Takun_S_13_W8,in-aras=naha,3,eng=3;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Atayal/Atayal_AtaNr-hunting3_Takun.xml,Stories,Atayal,AtaNr-hunting3_Takun_S_18,AtaNr-hunting3_Takun_S_18_W2,masay,1,eng=2;zho=1,no,gloss count != form count (genuine mismatch)
Stories/Atayal/Atayal_AtaNr-hunting3_Takun.xml,Stories,Atayal,AtaNr-hunting3_Takun_S_31,AtaNr-hunting3_Takun_S_31_W4,qutux,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Atayal/Atayal_AtaNr-hunting3_Takun.xml,Stories,Atayal,AtaNr-hunting3_Takun_S_38,AtaNr-hunting3_Takun_S_38_W10,naniq-un=ta',3,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Atayal/Atayal_AtaNr-moving_Kainu.xml,Stories,Atayal,AtaNr-moving_Kainu_S_6,AtaNr-moving_Kainu_S_6_W0,nukah-an,2,eng=3;zho=3,no,gloss count != form count (genuine mismatch)
Stories/Atayal/Atayal_AtaNr-moving_Kainu.xml,Stories,Atayal,AtaNr-moving_Kainu_S_26,AtaNr-moving_Kainu_S_26_W5,san,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Atayal/Atayal_AtaNr-moving_Kainu.xml,Stories,Atayal,AtaNr-moving_Kainu_S_33,AtaNr-moving_Kainu_S_33_W14,m<in>-ukahul=simu,4,eng=4;zho=3,no,infix (angle-bracket form)
Stories/Atayal/Atayal_AtaNr-moving_Kainu.xml,Stories,Atayal,AtaNr-moving_Kainu_S_39,AtaNr-moving_Kainu_S_39_W19,m<in>-kahul=miyan,4,eng=4;zho=3,no,infix (angle-bracket form)
Stories/Atayal/Atayal_AtaNr-moving_Kainu.xml,Stories,Atayal,AtaNr-moving_Kainu_S_46,AtaNr-moving_Kainu_S_46_W0,m<in>-ukahul,3,eng=4;zho=4,no,infix (angle-bracket form)
Stories/Atayal/Atayal_AtaNr-proposal_Takun.xml,Stories,Atayal,AtaNr-proposal_Takun_S_1,AtaNr-proposal_Takun_S_1_W18,mapatisal,1,eng=1;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Atayal/Atayal_AtaNr-proposal_Takun.xml,Stories,Atayal,AtaNr-proposal_Takun_S_2,AtaNr-proposal_Takun_S_2_W18,su,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Atayal/Atayal_AtaNr-sowing_Kainu.xml,Stories,Atayal,AtaNr-sowing_Kainu_S_28,AtaNr-sowing_Kainu_S_28_W13,gelugelu=nha',2,eng=3;zho=3,no,gloss count != form count (genuine mismatch)
Stories/Atayal/Atayal_AtaNr-sowing_Kainu.xml,Stories,Atayal,AtaNr-sowing_Kainu_S_34,AtaNr-sowing_Kainu_S_34_W11,i,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Atayal/Atayal_AtaNr-sowing_Kainu.xml,Stories,Atayal,AtaNr-sowing_Kainu_S_34,AtaNr-sowing_Kainu_S_34_W14,na-niq-un=nha',4,eng=4;zho=3,no,gloss count != form count (genuine mismatch)
Stories/Atayal/Atayal_AtaNr-sowing_Kainu.xml,Stories,Atayal,AtaNr-sowing_Kainu_S_34,AtaNr-sowing_Kainu_S_34_W28,na-niq-un=nha',4,eng=4;zho=3,no,gloss count != form count (genuine mismatch)
Stories/Atayal/Atayal_AtaNr-weaving_Kagaw.xml,Stories,Atayal,AtaNr-weaving_Kagaw_S_50,AtaNr-weaving_Kagaw_S_50_W7,aring,1,eng=1;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Atayal/Atayal_AtaNr-weaving_Kagaw.xml,Stories,Atayal,AtaNr-weaving_Kagaw_S_58,AtaNr-weaving_Kagaw_S_58_W2,magan,1,eng=1;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Atayal/Atayal_AtaNr-weaving_Kagaw.xml,Stories,Atayal,AtaNr-weaving_Kagaw_S_85,AtaNr-weaving_Kagaw_S_85_W2,mutu=mu,2,eng=2;zho=2,yes,auto-repaired
Stories/Bunun/Bunun_bnNr-frog_Adus.xml,Stories,Bunun,bnNr-frog_Adus_S_6,bnNr-frog_Adus_S_6_W2,na=min-'uni,3,eng=3;zho=3,yes,auto-repaired
Stories/Bunun/Bunun_bnNr-frog_Adus.xml,Stories,Bunun,bnNr-frog_Adus_S_12,bnNr-frog_Adus_S_12_W4,asu,1,eng=3;zho=3,no,gloss count != form count (genuine mismatch)
Stories/Bunun/Bunun_bnNr-frog_Adus.xml,Stories,Bunun,bnNr-frog_Adus_S_25,bnNr-frog_Adus_S_25_W11,min-na=dii,3,eng=3;zho=3,yes,auto-repaired
Stories/Bunun/Bunun_bnNr-frog_Adus.xml,Stories,Bunun,bnNr-frog_Adus_S_28,bnNr-frog_Adus_S_28_W7,adu,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Bunun/Bunun_bnNr-frog_Adus.xml,Stories,Bunun,bnNr-frog_Adus_S_28,bnNr-frog_Adus_S_28_W9,min-na-tasipal=in,4,eng=3;zho=3,no,gloss count != form count (genuine mismatch)
Stories/Bunun/Bunun_bnNr-frog_Adus.xml,Stories,Bunun,bnNr-frog_Adus_S_37,bnNr-frog_Adus_S_37_W11,pahusaz,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Bunun/Bunun_bnNr-frog_Adus.xml,Stories,Bunun,bnNr-frog_Adus_S_48,bnNr-frog_Adus_S_48_W7,a-ska=dii,3,eng=3;zho=3,yes,auto-repaired
Stories/Bunun/Bunun_bnNr-frog_Adus.xml,Stories,Bunun,bnNr-frog_Adus_S_56,bnNr-frog_Adus_S_56_W3,m-un-'apav=in,4,eng=4;zho=4,yes,auto-repaired
Stories/Bunun/Bunun_bnNr-frog_Adus.xml,Stories,Bunun,bnNr-frog_Adus_S_56,bnNr-frog_Adus_S_56_W6,a-da-daza=dii,4,eng=4;zho=4,yes,auto-repaired
Stories/Bunun/Bunun_bnNr-frog_Adus.xml,Stories,Bunun,bnNr-frog_Adus_S_59,bnNr-frog_Adus_S_59_W13,inkaduan=in,2,eng=2;zho=2,yes,auto-repaired
Stories/Bunun/Bunun_bnNr-frog_Adus.xml,Stories,Bunun,bnNr-frog_Adus_S_60,bnNr-frog_Adus_S_60_W7,ka,1,eng=3;zho=3,no,gloss count != form count (genuine mismatch)
Stories/Bunun/Bunun_bnNr-frog_Adus.xml,Stories,Bunun,bnNr-frog_Adus_S_61,bnNr-frog_Adus_S_61_W0,na=maikusna=sian,3,eng=3;zho=3,yes,auto-repaired
Stories/Bunun/Bunun_bnNr-frog_Adus.xml,Stories,Bunun,bnNr-frog_Adus_S_63,bnNr-frog_Adus_S_63_W9,sian,1,eng=1;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Bunun/Bunun_bnNr-frog_Adus.xml,Stories,Bunun,bnNr-frog_Adus_S_64,bnNr-frog_Adus_S_64_W19,m-un-'apav=an,4,eng=4;zho=4,yes,auto-repaired
Stories/Bunun/Bunun_bnNr-frog_Adus.xml,Stories,Bunun,bnNr-frog_Adus_S_67,bnNr-frog_Adus_S_67_W0,m-un-'apav=in,4,eng=4;zho=4,yes,auto-repaired
Stories/Bunun/Bunun_bnNr-frog_Adus.xml,Stories,Bunun,bnNr-frog_Adus_S_69,bnNr-frog_Adus_S_69_W1,m-un-'apav=in,4,eng=4;zho=4,yes,auto-repaired
Stories/Bunun/Bunun_bnNr-frog_Adus.xml,Stories,Bunun,bnNr-frog_Adus_S_75,bnNr-frog_Adus_S_75_W2,m-al<ma>mangdav,3,eng=4;zho=4,no,infix (angle-bracket form)
Stories/Bunun/Bunun_bnNr-frog_Adus.xml,Stories,Bunun,bnNr-frog_Adus_S_80,bnNr-frog_Adus_S_80_W4,saicia,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Bunun/Bunun_bnNr-frog_Adus.xml,Stories,Bunun,bnNr-frog_Adus_S_80,bnNr-frog_Adus_S_80_W6,saicia,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Bunun/Bunun_bnNr-frog_Adus.xml,Stories,Bunun,bnNr-frog_Adus_S_82,bnNr-frog_Adus_S_82_W5,inkaduan=in,2,eng=2;zho=2,yes,auto-repaired
Stories/Bunun/Bunun_bnNr-frog_Adus.xml,Stories,Bunun,bnNr-frog_Adus_S_86,bnNr-frog_Adus_S_86_W7,naia,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Bunun/Bunun_bnNr-frog_Adus.xml,Stories,Bunun,bnNr-frog_Adus_S_86,bnNr-frog_Adus_S_86_W21,sisiuh,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
