rule_id,file,s_id,character,position
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Mi-lan_米蘭.xml,0,ˈ,17
c007,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/ya_nisangaan_nu_tademaway_sipunuay_sakaytinengan_a_bunac.xml,0,ㄧ,3220
c007,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/ya_nisangaan_nu_tademaway_sipunuay_sakaytinengan_a_bunac.xml,0,ㄧ,3353
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/ya_nisangaan_nu_tademaway_sipunuay_sakaytinengan_a_bunac.xml,0,*,843
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/ya_nisangaan_nu_tademaway_sipunuay_sakaytinengan_a_bunac.xml,0,*,853
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/ya_nisangaan_nu_tademaway_sipunuay_sakaytinengan_a_bunac.xml,0,*,2924
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/ya_nisangaan_nu_tademaway_sipunuay_sakaytinengan_a_bunac.xml,0,*,2930
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/ya_nisangaan_nu_tademaway_sipunuay_sakaytinengan_a_bunac.xml,0,*,3470
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/ya_nisangaan_nu_tademaway_sipunuay_sakaytinengan_a_bunac.xml,0,*,3479
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Canada.xml,0,ˈ,1097
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Canada.xml,0,ˈ,1735
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Ma-na-kwa.xml,0,ˈ,57
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Ma-na-kwa.xml,0,ˈ,394
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/sazikuzay_a_nikalabi.xml,0,ˈ,31
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/sazikuzay_a_nikalabi.xml,0,ˈ,58
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/sazikuzay_a_nikalabi.xml,0,ˈ,67
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/sazikuzay_a_nikalabi.xml,0,ˈ,137
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/sazikuzay_a_nikalabi.xml,0,ˈ,164
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/sazikuzay_a_nikalabi.xml,0,ˈ,173
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Al-payse_a_buyu’.xml,0,ˈ,88
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Al-payse_a_buyu’.xml,0,ˈ,120
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Al-payse_a_buyu’.xml,0,ˈ,171
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Al-payse_a_buyu’.xml,0,ˈ,422
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Al-payse_a_buyu’.xml,0,ˈ,443
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Al-payse_a_buyu’.xml,0,ˈ,474
c002b,"/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/nipaluma-alupal,_alopal.xml",0,ˈ,420
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Sa-u-ti-a-la-puo.xml,0,ˈ,4228
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Sa-u-ti-a-la-puo.xml,0,ˈ,4275
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Sa-u-ti-a-la-puo.xml,0,ˈ,4622
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Sa-u-ti-a-la-puo.xml,0,ˈ,4648
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/sapabeli_tu_mahkabalakiay_atu_babalaki_tu.xml,0,*,5926
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/sapabeli_tu_mahkabalakiay_atu_babalaki_tu.xml,0,*,6125
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/sapabeli_tu_mahkabalakiay_atu_babalaki_tu.xml,0,*,6248
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/sapabeli_tu_mahkabalakiay_atu_babalaki_tu.xml,0,*,7135
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/sapabeli_tu_mahkabalakiay_atu_babalaki_tu.xml,0,*,7210
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Wi-ye-na.xml,0,ˈ,125
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Wi-ye-na.xml,0,ˈ,505
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Tipilisi.xml,0,ˈ,839
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Tipilisi.xml,0,ˈ,849
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Tipilisi.xml,0,ˈ,893
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Tipilisi.xml,0,ˈ,1018
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Tipilisi.xml,0,ˈ,1028
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Tipilisi.xml,0,ˈ,1055
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/nu_Taywanay_ya_masabalatay_lumeniay_a_bayu.xml,0,*,2468
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/nu_Taywanay_ya_masabalatay_lumeniay_a_bayu.xml,0,*,2476
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Ow-ma-alPinHa-ta-pu.xml,0,ˈ,62
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Ow-ma-alPinHa-ta-pu.xml,0,ˈ,118
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Ow-ma-alPinHa-ta-pu.xml,0,ˈ,127
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Ow-ma-alPinHa-ta-pu.xml,0,ˈ,144
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Ow-ma-alPinHa-ta-pu.xml,0,ˈ,498
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Ow-ma-alPinHa-ta-pu.xml,0,ˈ,550
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Ow-ma-alPinHa-ta-pu.xml,0,ˈ,559
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Ow-ma-alPinHa-ta-pu.xml,0,ˈ,576
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/An-ka-la.xml,0,ˈ,79
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/An-ka-la.xml,0,ˈ,413
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Tu-ha.xml,0,ˈ,58
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Tu-ha.xml,0,ˈ,369
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Chad.xml,0,ˈ,594
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Chad.xml,0,ˈ,1102
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Cye-te-man-tu.xml,0,ˈ,76
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Ye-low-ni-mi-spow-si.xml,0,ˈ,78
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Ye-low-ni-mi-spow-si.xml,0,ˈ,88
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Ye-low-ni-mi-spow-si.xml,0,ˈ,135
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Ye-low-ni-mi-spow-si.xml,0,ˈ,145
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Ye-low-ni-mi-spow-si.xml,0,ˈ,224
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Ye-low-ni-mi-spow-si.xml,0,ˈ,238
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Ye-low-ni-mi-spow-si.xml,0,ˈ,330
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Ye-low-ni-mi-spow-si.xml,0,ˈ,340
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Ye-low-ni-mi-spow-si.xml,0,ˈ,488
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Ye-low-ni-mi-spow-si.xml,0,ˈ,498
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Ye-low-ni-mi-spow-si.xml,0,ˈ,675
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Ye-low-ni-mi-spow-si.xml,0,ˈ,689
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/sentuminke.xml,0,ˈ,95
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/sentuminke.xml,0,ˈ,104
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/sentuminke.xml,0,ˈ,327
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/sentuminke.xml,0,ˈ,336
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/u_kamu_nu_Alapo.xml,0,ˈ,82
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/u_kamu_nu_Alapo.xml,0,ˈ,112
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/u_kamu_nu_Alapo.xml,0,ˈ,180
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/u_kamu_nu_Alapo.xml,0,ˈ,210
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/TOYOTA_kazizeng_a_kusi.xml,0,*,90
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/TOYOTA_kazizeng_a_kusi.xml,0,*,362
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Li-se-pen.xml,0,ˈ,61
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Wi-al-niw-s.xml,0,ˈ,73
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Ye-se-buS-ta-lin.xml,0,ˈ,128
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Ye-se-buS-ta-lin.xml,0,ˈ,143
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Ye-se-buS-ta-lin.xml,0,ˈ,154
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Ye-se-buS-ta-lin.xml,0,ˈ,549
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Ye-se-buS-ta-lin.xml,0,ˈ,564
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Ye-se-buS-ta-lin.xml,0,ˈ,575
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/kitu.xml,0,ˈ,45
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/kitu.xml,0,ˈ,186
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Sa-ha-la_likelikenan.xml,0,ˈ,848
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Kay-pu-tun.xml,0,ˈ,76
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/A-suo-se-san.xml,0,ˈ,56
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Ya-sun-sen.xml,0,ˈ,86
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Ya-sun-sen.xml,0,ˈ,475
