# Clip names already published on Hugging Face, keyed by the span they
# cover. A per-sentence clip is sliced out of the whole-story recording
# named by AUDIO/@url, so the span -- not the sentence id -- is what
# identifies it. Recording the mapping here pins those names for good:
# a rebuild that renumbers sentences keeps every clip whose audio is
# unchanged, and only genuinely new spans need slicing.
#
# occurrence disambiguates the 15 spans that appear twice within one
# story; it counts from 0 in document order.
#
# Provenance: the AUDIO elements of the corpus as published on main,
# which is what the Hugging Face dataset was sliced from.
story_stem	start	end	occurrence	clip
skzyNr-frog_sinay	142.77	144.93	0	skzyNr-frog_sinay_S24.mp3
skzyNr-frog_sinay	144.93	152.97	0	skzyNr-frog_sinay_S25.mp3
skzyNr-frog_sinay	152.97	160.4	0	skzyNr-frog_sinay_S26.mp3
skzyNr-frog_sinay	160.4	164.2	0	skzyNr-frog_sinay_S27.mp3
skzyNr-frog_sinay	164.2	166.15	0	skzyNr-frog_sinay_S28.mp3
skzyNr-frog_sinay	166.15	178.55	0	skzyNr-frog_sinay_S29.mp3
skzyNr-frog_sinay	178.55	189.39	0	skzyNr-frog_sinay_S30.mp3
skzyNr-frog_sinay	189.39	195.48	0	skzyNr-frog_sinay_S31.mp3
skzyNr-frog_sinay	195.48	197.58	0	skzyNr-frog_sinay_S32.mp3
skzyNr-frog_sinay	197.58	204.38	0	skzyNr-frog_sinay_S33.mp3
skzyNr-frog_sinay	204.38	212.53	0	skzyNr-frog_sinay_S34.mp3
skzyNr-frog_sinay	212.53	217.22	0	skzyNr-frog_sinay_S35.mp3
skzyNr-frog_sinay	217.22	220.84	0	skzyNr-frog_sinay_S36.mp3
skzyNr-frog_sinay	220.84	223.67	0	skzyNr-frog_sinay_S37.mp3
skzyNr-frog_sinay	223.67	227.8	0	skzyNr-frog_sinay_S38.mp3
skzyNr-hunting_kaniw	0.0	8.14	0	skzyNr-hunting_kaniw_S0.mp3
skzyNr-hunting_kaniw	8.14	23.22	0	skzyNr-hunting_kaniw_S1.mp3
skzyNr-hunting_kaniw	23.22	33.39	0	skzyNr-hunting_kaniw_S2.mp3
skzyNr-hunting_kaniw	33.39	40.59	0	skzyNr-hunting_kaniw_S3.mp3
skzyNr-hunting_kaniw	40.59	42.53	0	skzyNr-hunting_kaniw_S4.mp3
skzyNr-hunting_kaniw	42.53	45.52	0	skzyNr-hunting_kaniw_S5.mp3
skzyNr-hunting_kaniw	45.52	49.48	0	skzyNr-hunting_kaniw_S6.mp3
skzyNr-hunting_kaniw	49.48	51.06	0	skzyNr-hunting_kaniw_S7.mp3
skzyNr-hunting_kaniw	51.06	59.46	0	skzyNr-hunting_kaniw_S8.mp3
skzyNr-hunting_kaniw	59.46	73.52	0	skzyNr-hunting_kaniw_S9.mp3
skzyNr-hunting_kaniw	73.52	75.9	0	skzyNr-hunting_kaniw_S10.mp3
skzyNr-hunting_kaniw	75.9	78.41	0	skzyNr-hunting_kaniw_S11.mp3
skzyNr-hunting_kaniw	78.41	83.77	0	skzyNr-hunting_kaniw_S12.mp3
skzyNr-hunting_kaniw	83.77	90.76	0	skzyNr-hunting_kaniw_S13.mp3
skzyNr-hunting_kaniw	90.76	96.57	0	skzyNr-hunting_kaniw_S14.mp3
skzyNr-hunting_kaniw	96.57	98.82	0	skzyNr-hunting_kaniw_S15.mp3
skzyNr-hunting_kaniw	98.82	102.08	0	skzyNr-hunting_kaniw_S16.mp3
skzyNr-hunting_kaniw	102.08	109.67	0	skzyNr-hunting_kaniw_S17.mp3
skzyNr-hunting_kaniw	109.67	113.68	0	skzyNr-hunting_kaniw_S18.mp3
skzyNr-hunting_kaniw	113.68	117.99	0	skzyNr-hunting_kaniw_S19.mp3
skzyNr-hunting_kaniw	117.99	123.87	0	skzyNr-hunting_kaniw_S20.mp3
skzyNr-hunting_kaniw	123.87	130.19	0	skzyNr-hunting_kaniw_S21.mp3
skzyNr-hunting_kaniw	130.19	132.0	0	skzyNr-hunting_kaniw_S22.mp3
skzyNr-hunting_kaniw	132.0	136.26	0	skzyNr-hunting_kaniw_S23.mp3
skzyNr-hunting_kaniw	136.26	142.18	0	skzyNr-hunting_kaniw_S24.mp3
skzyNr-hunting_kaniw	142.18	153.16	0	skzyNr-hunting_kaniw_S25.mp3
skzyNr-hunting_kaniw	153.16	158.1	0	skzyNr-hunting_kaniw_S26.mp3
skzyNr-hunting_kaniw	158.1	162.71	0	skzyNr-hunting_kaniw_S27.mp3
skzyNr-hunting_kaniw	162.71	164.65	0	skzyNr-hunting_kaniw_S28.mp3
skzyNr-hunting_kaniw	164.65	169.23	0	skzyNr-hunting_kaniw_S29.mp3
skzyNr-hunting_kaniw	169.23	179.36	0	skzyNr-hunting_kaniw_S30.mp3
skzyNr-hunting_kaniw	179.36	183.83	0	skzyNr-hunting_kaniw_S31.mp3
skzyNr-hunting_kaniw	183.83	187.53	0	skzyNr-hunting_kaniw_S32.mp3
skzyNr-hunting_kaniw	187.53	188.9	0	skzyNr-hunting_kaniw_S33.mp3
skzyNr-hunting_kaniw	188.9	196.87	0	skzyNr-hunting_kaniw_S34.mp3
skzyNr-hunting_kaniw	196.87	199.24	0	skzyNr-hunting_kaniw_S35.mp3
skzyNr-hunting_kaniw	199.24	207.37	0	skzyNr-hunting_kaniw_S36.mp3
skzyNr-hunting_kaniw	207.37	209.49	0	skzyNr-hunting_kaniw_S37.mp3
skzyNr-hunting_kaniw	209.49	213.5	0	skzyNr-hunting_kaniw_S38.mp3
skzyNr-hunting_kaniw	213.5	216.34	0	skzyNr-hunting_kaniw_S39.mp3
skzyNr-hunting_kaniw	216.34	223.8	0	skzyNr-hunting_kaniw_S40.mp3
skzyNr-hunting_kaniw	223.8	227.21	0	skzyNr-hunting_kaniw_S41.mp3
skzyNr-hunting_kaniw	227.21	233.22	0	skzyNr-hunting_kaniw_S42.mp3
skzyNr-hunting_kaniw	233.22	236.38	0	skzyNr-hunting_kaniw_S43.mp3
skzyNr-hunting_kaniw	236.38	244.86	0	skzyNr-hunting_kaniw_S44.mp3
skzyNr-hunting_kaniw	244.86	252.0	0	skzyNr-hunting_kaniw_S45.mp3
skzyNr-hunting_kaniw	252.0	257.42	0	skzyNr-hunting_kaniw_S46.mp3
skzyNr-hunting_kaniw	257.42	262.91	0	skzyNr-hunting_kaniw_S47.mp3
skzyNr-hunting_kaniw	262.91	266.72	0	skzyNr-hunting_kaniw_S48.mp3
skzyNr-maibol_Panay	0.0	6.56	0	skzyNr-maibol_Panay_S0.mp3
skzyNr-maibol_Panay	6.56	9.7	0	skzyNr-maibol_Panay_S1.mp3
skzyNr-maibol_Panay	9.7	13.45	0	skzyNr-maibol_Panay_S2.mp3
skzyNr-maibol_Panay	13.45	16.67	0	skzyNr-maibol_Panay_S3.mp3
skzyNr-maibol_Panay	16.67	22.65	0	skzyNr-maibol_Panay_S4.mp3
skzyNr-maibol_Panay	22.65	27.31	0	skzyNr-maibol_Panay_S5.mp3
skzyNr-maibol_Panay	27.31	29.48	0	skzyNr-maibol_Panay_S6.mp3
skzyNr-maibol_Panay	29.48	33.16	0	skzyNr-maibol_Panay_S7.mp3
skzyNr-maibol_Panay	33.16	35.78	0	skzyNr-maibol_Panay_S8.mp3
skzyNr-maibol_Panay	35.78	39.49	0	skzyNr-maibol_Panay_S9.mp3
skzyNr-maibol_Panay	39.49	43.07	0	skzyNr-maibol_Panay_S10.mp3
skzyNr-maibol_Panay	43.07	45.64	0	skzyNr-maibol_Panay_S11.mp3
skzyNr-maibol_Panay	45.64	49.62	0	skzyNr-maibol_Panay_S12.mp3
skzyNr-maibol_Panay	49.62	63.97	0	skzyNr-maibol_Panay_S13.mp3
skzyNr-maibol_Panay	63.97	66.77	0	skzyNr-maibol_Panay_S14.mp3
skzyNr-maibol_Panay	66.77	71.78	0	skzyNr-maibol_Panay_S15.mp3
skzyNr-maibol_Panay	71.78	75.87	0	skzyNr-maibol_Panay_S16.mp3
skzyNr-maibol_Panay	75.87	78.59	0	skzyNr-maibol_Panay_S17.mp3
skzyNr-maibol_Panay	78.59	81.56	0	skzyNr-maibol_Panay_S18.mp3
skzyNr-maibol_Panay	81.56	85.0	0	skzyNr-maibol_Panay_S19.mp3
skzyNr-maibol_Panay	85.0	90.31	0	skzyNr-maibol_Panay_S20.mp3
skzyNr-palamal_kaniw	0.0	12.47	0	skzyNr-palamal_kaniw_S0.mp3
skzyNr-palamal_kaniw	12.47	15.11	0	skzyNr-palamal_kaniw_S1.mp3
skzyNr-palamal_kaniw	15.11	24.04	0	skzyNr-palamal_kaniw_S2.mp3
skzyNr-palamal_kaniw	24.04	30.07	0	skzyNr-palamal_kaniw_S3.mp3
skzyNr-palamal_kaniw	30.07	34.18	0	skzyNr-palamal_kaniw_S4.mp3
skzyNr-palamal_kaniw	34.18	40.42	0	skzyNr-palamal_kaniw_S5.mp3
skzyNr-palamal_kaniw	40.42	44.72	0	skzyNr-palamal_kaniw_S6.mp3
skzyNr-palamal_kaniw	44.72	47.59	0	skzyNr-palamal_kaniw_S7.mp3
skzyNr-palamal_kaniw	47.59	55.93	0	skzyNr-palamal_kaniw_S8.mp3
skzyNr-palamal_kaniw	55.93	58.24	0	skzyNr-palamal_kaniw_S9.mp3
skzyNr-palamal_kaniw	58.24	60.11	0	skzyNr-palamal_kaniw_S10.mp3
skzyNr-palamal_kaniw	60.11	67.13	0	skzyNr-palamal_kaniw_S11.mp3
skzyNr-palamal_kaniw	67.13	70.29	0	skzyNr-palamal_kaniw_S12.mp3
skzyNr-palamal_kaniw	70.29	79.27	0	skzyNr-palamal_kaniw_S13.mp3
skzyNr-palamal_kaniw	79.27	83.32	0	skzyNr-palamal_kaniw_S14.mp3
skzyNr-palamal_kaniw	83.32	87.41	0	skzyNr-palamal_kaniw_S15.mp3
skzyNr-palamal_kaniw	87.41	91.59	0	skzyNr-palamal_kaniw_S16.mp3
skzyNr-palamal_kaniw	91.59	94.74	0	skzyNr-palamal_kaniw_S17.mp3
skzyNr-palamal_kaniw	94.74	104.18	0	skzyNr-palamal_kaniw_S18.mp3
skzyNr-palamal_kaniw	104.18	112.16	0	skzyNr-palamal_kaniw_S19.mp3
skzyNr-palamal_kaniw	112.16	115.84	0	skzyNr-palamal_kaniw_S20.mp3
skzyNr-palamal_kaniw	115.84	117.7	0	skzyNr-palamal_kaniw_S21.mp3
skzyNr-palamal_kaniw	117.7	123.98	0	skzyNr-palamal_kaniw_S22.mp3
skzyNr-palamal_kaniw	123.98	126.76	0	skzyNr-palamal_kaniw_S23.mp3
skzyNr-palamal_kaniw	126.76	128.44	0	skzyNr-palamal_kaniw_S24.mp3
skzyNr-palamal_kaniw	128.44	136.65	0	skzyNr-palamal_kaniw_S25.mp3
skzyNr-palamal_kaniw	136.65	139.93	0	skzyNr-palamal_kaniw_S26.mp3
skzyNr-palamal_kaniw	139.93	145.8	0	skzyNr-palamal_kaniw_S27.mp3
skzyNr-palamal_kaniw	145.8	153.04	0	skzyNr-palamal_kaniw_S28.mp3
skzyNr-palamal_kaniw	153.04	166.77	0	skzyNr-palamal_kaniw_S29.mp3
skzyNr-palamal_kaniw	166.77	169.61	0	skzyNr-palamal_kaniw_S30.mp3
skzyNr-palamal_kaniw	169.61	177.83	0	skzyNr-palamal_kaniw_S31.mp3
skzyNr-palamal_kaniw	177.83	183.42	0	skzyNr-palamal_kaniw_S32.mp3
skzyNr-palamal_kaniw	183.42	188.39	0	skzyNr-palamal_kaniw_S33.mp3
skzyNr-palamal_kaniw	188.39	191.91	0	skzyNr-palamal_kaniw_S34.mp3
skzyNr-palamal_kaniw	191.91	195.79	0	skzyNr-palamal_kaniw_S35.mp3
skzyNr-palamal_kaniw	195.79	200.2	0	skzyNr-palamal_kaniw_S36.mp3
skzyNr-palamal_kaniw	200.2	206.93	0	skzyNr-palamal_kaniw_S37.mp3
skzyNr-palamal_kaniw	206.93	209.79	0	skzyNr-palamal_kaniw_S38.mp3
skzyNr-palamal_kaniw	209.79	214.03	0	skzyNr-palamal_kaniw_S39.mp3
skzyNr-palamal_kaniw	214.03	218.5	0	skzyNr-palamal_kaniw_S40.mp3
skzyNr-palamal_kaniw	218.5	221.5	0	skzyNr-palamal_kaniw_S41.mp3
skzyNr-palamal_kaniw	221.5	224.65	0	skzyNr-palamal_kaniw_S42.mp3
skzyNr-palamal_kaniw	224.65	236.17	0	skzyNr-palamal_kaniw_S43.mp3
skzyNr-palamal_kaniw	236.17	238.92	0	skzyNr-palamal_kaniw_S44.mp3
skzyNr-palamal_kaniw	238.92	242.5	0	skzyNr-palamal_kaniw_S45.mp3
skzyNr-palamal_kaniw	242.5	244.63	0	skzyNr-palamal_kaniw_S46.mp3
skzyNr-palamal_kaniw	244.63	247.46	0	skzyNr-palamal_kaniw_S47.mp3
skzyNr-palamal_kaniw	247.46	251.7	0	skzyNr-palamal_kaniw_S48.mp3
skzyNr-palamal_kaniw	251.7	256.3	0	skzyNr-palamal_kaniw_S49.mp3
skzyNr-palamal_kaniw	256.3	262.68	0	skzyNr-palamal_kaniw_S50.mp3
skzyNr-palamal_kaniw	262.68	264.99	0	skzyNr-palamal_kaniw_S51.mp3
skzyNr-palamal_kaniw	264.99	267.08	0	skzyNr-palamal_kaniw_S52.mp3
skzyNr-palamal_kaniw	267.08	270.22	0	skzyNr-palamal_kaniw_S53.mp3
skzyNr-palamal_kaniw	270.22	273.89	0	skzyNr-palamal_kaniw_S54.mp3
skzyNr-palamal_kaniw	273.89	280.86	0	skzyNr-palamal_kaniw_S55.mp3
skzyNr-palamal_kaniw	280.86	282.01	0	skzyNr-palamal_kaniw_S56.mp3
skzyNr-palamal_kaniw	282.01	286.41	0	skzyNr-palamal_kaniw_S57.mp3
skzyNr-palamal_kaniw	286.41	289.73	0	skzyNr-palamal_kaniw_S58.mp3
skzyNr-palamal_kaniw	289.73	296.35	0	skzyNr-palamal_kaniw_S59.mp3
skzyNr-palamal_kaniw	296.35	299.96	0	skzyNr-palamal_kaniw_S60.mp3
skzyNr-palamal_kaniw	299.96	304.59	0	skzyNr-palamal_kaniw_S61.mp3
skzyNr-palamal_kaniw	304.59	310.81	0	skzyNr-palamal_kaniw_S62.mp3
skzyNr-palamal_kaniw	310.81	312.81	0	skzyNr-palamal_kaniw_S63.mp3
skzyNr-palamal_kaniw	312.81	314.18	0	skzyNr-palamal_kaniw_S64.mp3
skzyNr-palamal_kaniw	314.18	315.32	0	skzyNr-palamal_kaniw_S65.mp3
skzyNr-palamal_kaniw	315.32	319.9	0	skzyNr-palamal_kaniw_S66.mp3
skzyNr-palamal_kaniw	319.9	321.99	0	skzyNr-palamal_kaniw_S67.mp3
skzyNr-palamal_kaniw	321.99	325.69	0	skzyNr-palamal_kaniw_S68.mp3
skzyNr-palamal_kaniw	325.69	333.48	0	skzyNr-palamal_kaniw_S69.mp3
skzyNr-palamal_kaniw	333.48	336.48	0	skzyNr-palamal_kaniw_S70.mp3
skzyNr-palamal_kaniw	336.48	340.15	0	skzyNr-palamal_kaniw_S71.mp3
skzyNr-palamal_kaniw	340.15	344.29	0	skzyNr-palamal_kaniw_S72.mp3
skzyNr-palamal_kaniw	344.29	348.6	0	skzyNr-palamal_kaniw_S73.mp3
skzyNr-palamal_kaniw	348.6	353.07	0	skzyNr-palamal_kaniw_S74.mp3
skzyNr-palamal_kaniw	353.07	356.67	0	skzyNr-palamal_kaniw_S75.mp3
skzyNr-palamal_kaniw	356.67	365.76	0	skzyNr-palamal_kaniw_S76.mp3
skzyNr-palamal_kaniw	365.76	377.02	0	skzyNr-palamal_kaniw_S77.mp3
skzyNr-palamal_kaniw	377.02	382.63	0	skzyNr-palamal_kaniw_S78.mp3
skzyNr-palamal_kaniw	382.63	390.8	0	skzyNr-palamal_kaniw_S79.mp3
skzyNr-palamal_kaniw	390.8	394.44	0	skzyNr-palamal_kaniw_S80.mp3
skzyNr-palamal_kaniw	394.44	395.8	0	skzyNr-palamal_kaniw_S81.mp3
skzyNr-palamal_kaniw	395.8	405.8	0	skzyNr-palamal_kaniw_S82.mp3
skzyNr-palamal_kaniw	405.8	408.63	0	skzyNr-palamal_kaniw_S83.mp3
skzyNr-palamal_kaniw	408.63	410.26	0	skzyNr-palamal_kaniw_S84.mp3
skzyNr-palamal_kaniw	410.26	411.93	0	skzyNr-palamal_kaniw_S85.mp3
skzyNr-palamal_kaniw	411.93	413.59	0	skzyNr-palamal_kaniw_S86.mp3
skzyNr-palamal_kaniw	413.59	418.62	0	skzyNr-palamal_kaniw_S87.mp3
skzyNr-palamal_kaniw	418.62	421.06	0	skzyNr-palamal_kaniw_S88.mp3
skzyNr-palamal_kaniw	421.06	425.78	0	skzyNr-palamal_kaniw_S89.mp3
skzyNr-palamal_kaniw	425.78	429.13	0	skzyNr-palamal_kaniw_S90.mp3
skzyNr-palamal_kaniw	429.13	434.43	0	skzyNr-palamal_kaniw_S91.mp3
skzyNr-palamal_kaniw	434.43	436.1	0	skzyNr-palamal_kaniw_S92.mp3
skzyNr-palamal_kaniw	436.1	441.53	0	skzyNr-palamal_kaniw_S93.mp3
skzyNr-palamal_kaniw	441.53	446.44	0	skzyNr-palamal_kaniw_S94.mp3
skzyNr-palamal_kaniw	446.44	448.97	0	skzyNr-palamal_kaniw_S95.mp3
skzyNr-palamal_kaniw	448.97	451.78	0	skzyNr-palamal_kaniw_S96.mp3
skzyNr-palamal_kaniw	451.78	455.53	0	skzyNr-palamal_kaniw_S97.mp3
skzyNr-palamal_kaniw	455.53	457.13	0	skzyNr-palamal_kaniw_S98.mp3
skzyNr-palamal_kaniw	457.13	462.17	0	skzyNr-palamal_kaniw_S99.mp3
skzyNr-palamal_kaniw	462.17	464.64	0	skzyNr-palamal_kaniw_S100.mp3
skzyNr-palamal_kaniw	464.64	466.96	0	skzyNr-palamal_kaniw_S101.mp3
skzyNr-palamal_kaniw	466.96	475.05	0	skzyNr-palamal_kaniw_S102.mp3
skzyNr-palamal_kaniw	475.05	485.24	0	skzyNr-palamal_kaniw_S103.mp3
skzyNr-palamal_kaniw	485.24	487.14	0	skzyNr-palamal_kaniw_S104.mp3
skzyNr-palamal_kaniw	487.14	489.19	0	skzyNr-palamal_kaniw_S105.mp3
skzyNr-palamal_kaniw	489.19	491.17	0	skzyNr-palamal_kaniw_S106.mp3
skzyNr-palamal_kaniw	491.17	494.71	0	skzyNr-palamal_kaniw_S107.mp3
skzyNr-palamal_kaniw	494.71	496.16	0	skzyNr-palamal_kaniw_S108.mp3
skzyNr-palamal_kaniw	496.16	501.9	0	skzyNr-palamal_kaniw_S109.mp3
skzyNr-palamal_kaniw	501.9	503.93	0	skzyNr-palamal_kaniw_S110.mp3
skzyNr-palamal_kaniw	503.93	505.72	0	skzyNr-palamal_kaniw_S111.mp3
skzyNr-palamal_kaniw	505.72	507.13	0	skzyNr-palamal_kaniw_S112.mp3
skzyNr-pear_bunuk	0.0	2.68	0	skzyNr-pear_bunuk_S0.mp3
skzyNr-pear_bunuk	2.68	10.5	0	skzyNr-pear_bunuk_S1.mp3
skzyNr-pear_bunuk	10.5	15.55	0	skzyNr-pear_bunuk_S2.mp3
skzyNr-pear_bunuk	15.55	21.06	0	skzyNr-pear_bunuk_S3.mp3
skzyNr-pear_bunuk	21.06	22.89	0	skzyNr-pear_bunuk_S4.mp3
skzyNr-pear_bunuk	22.89	25.21	0	skzyNr-pear_bunuk_S5.mp3
skzyNr-pear_bunuk	25.21	32.15	0	skzyNr-pear_bunuk_S6.mp3
skzyNr-pear_bunuk	32.15	37.55	0	skzyNr-pear_bunuk_S7.mp3
skzyNr-pear_bunuk	37.55	42.43	0	skzyNr-pear_bunuk_S8.mp3
skzyNr-pear_bunuk	42.43	44.95	0	skzyNr-pear_bunuk_S9.mp3
skzyNr-pear_bunuk	44.95	50.03	0	skzyNr-pear_bunuk_S10.mp3
skzyNr-pear_bunuk	50.03	62.86	0	skzyNr-pear_bunuk_S11.mp3
skzyNr-pear_bunuk	62.86	67.91	0	skzyNr-pear_bunuk_S12.mp3
skzyNr-pear_bunuk	67.91	74.61	0	skzyNr-pear_bunuk_S13.mp3
skzyNr-pear_bunuk	74.61	78.61	0	skzyNr-pear_bunuk_S14.mp3
skzyNr-pear_bunuk	78.61	82.72	0	skzyNr-pear_bunuk_S15.mp3
skzyNr-pear_bunuk	82.72	87.46	0	skzyNr-pear_bunuk_S16.mp3
skzyNr-pear_bunuk	87.46	92.25	0	skzyNr-pear_bunuk_S17.mp3
skzyNr-pear_bunuk	92.25	94.83	0	skzyNr-pear_bunuk_S18.mp3
skzyNr-pear_bunuk	94.83	99.1	0	skzyNr-pear_bunuk_S19.mp3
skzyNr-pear_bunuk	99.1	103.13	0	skzyNr-pear_bunuk_S20.mp3
skzyNr-pear_bunuk	103.13	109.44	0	skzyNr-pear_bunuk_S21.mp3
skzyNr-pear_bunuk	109.44	121.34	0	skzyNr-pear_bunuk_S22.mp3
skzyNr-pear_bunuk	121.34	125.51	0	skzyNr-pear_bunuk_S23.mp3
skzyNr-pear_bunuk	125.51	129.67	0	skzyNr-pear_bunuk_S24.mp3
skzyNr-pear_bunuk	129.67	138.79	0	skzyNr-pear_bunuk_S25.mp3
skzyNr-pear_bunuk	138.79	147.2	0	skzyNr-pear_bunuk_S26.mp3
skzyNr-pear_bunuk	147.2	148.75	0	skzyNr-pear_bunuk_S27.mp3
skzyNr-pear_bunuk	148.75	155.33	0	skzyNr-pear_bunuk_S28.mp3
skzyNr-pear_bunuk	155.33	162.21	0	skzyNr-pear_bunuk_S29.mp3
skzyNr-pear_bunuk	162.21	166.88	0	skzyNr-pear_bunuk_S30.mp3
skzyNr-pear_bunuk	166.88	170.58	0	skzyNr-pear_bunuk_S31.mp3
skzyNr-pear_bunuk	170.58	172.58	0	skzyNr-pear_bunuk_S32.mp3
skzyNr-pear_bunuk	172.58	175.77	0	skzyNr-pear_bunuk_S33.mp3
skzyNr-pear_bunuk	175.77	177.84	0	skzyNr-pear_bunuk_S34.mp3
skzyNr-pear_bunuk	177.84	182.82	0	skzyNr-pear_bunuk_S35.mp3
skzyNr-pear_bunuk	182.82	186.9	0	skzyNr-pear_bunuk_S36.mp3
skzyNr-pear_bunuk	186.9	198.29	0	skzyNr-pear_bunuk_S37.mp3
skzyNr-pear_bunuk	198.29	199.51	0	skzyNr-pear_bunuk_S38.mp3
skzyNr-pear_bunuk	199.51	205.07	0	skzyNr-pear_bunuk_S39.mp3
skzyNr-pear_bunuk	205.07	206.18	0	skzyNr-pear_bunuk_S40.mp3
skzyNr-pear_bunuk	206.18	211.6	0	skzyNr-pear_bunuk_S41.mp3
skzyNr-pear_bunuk	211.6	220.5	0	skzyNr-pear_bunuk_S42.mp3
skzyNr-pear_bunuk	220.5	224.15	0	skzyNr-pear_bunuk_S43.mp3
skzyNr-pear_bunuk	224.15	228.22	0	skzyNr-pear_bunuk_S44.mp3
skzyNr-pear_bunuk	228.22	229.95	0	skzyNr-pear_bunuk_S45.mp3
skzyNr-pear_bunuk	229.95	234.93	0	skzyNr-pear_bunuk_S46.mp3
skzyNr-pear_bunuk	234.93	236.49	0	skzyNr-pear_bunuk_S47.mp3
skzyNr-pear_bunuk	236.49	238.69	0	skzyNr-pear_bunuk_S48.mp3
skzyNr-pear_bunuk	238.69	240.84	0	skzyNr-pear_bunuk_S49.mp3
skzyNr-pear_bunuk	240.84	246.27	0	skzyNr-pear_bunuk_S50.mp3
skzyNr-pear_bunuk	246.27	250.82	0	skzyNr-pear_bunuk_S51.mp3
skzyNr-pear_bunuk	250.82	252.83	0	skzyNr-pear_bunuk_S52.mp3
skzyNr-pear_bunuk	252.83	254.4	0	skzyNr-pear_bunuk_S53.mp3
skzyNr-pear_bunuk	254.4	265.52	0	skzyNr-pear_bunuk_S54.mp3
skzyNr-pear_bunuk	265.52	268.67	0	skzyNr-pear_bunuk_S55.mp3
skzyNr-pear_bunuk	268.67	274.79	0	skzyNr-pear_bunuk_S56.mp3
skzyNr-pear_bunuk	274.79	277.58	0	skzyNr-pear_bunuk_S57.mp3
skzyNr-pear_dungi	0.0	2.83	0	skzyNr-pear_dungi_S0.mp3
skzyNr-pear_dungi	2.83	5.4	0	skzyNr-pear_dungi_S1.mp3
skzyNr-pear_dungi	5.4	10.29	0	skzyNr-pear_dungi_S2.mp3
skzyNr-pear_dungi	10.29	16.41	0	skzyNr-pear_dungi_S3.mp3
skzyNr-pear_dungi	16.41	22.83	0	skzyNr-pear_dungi_S4.mp3
skzyNr-pear_dungi	22.83	25.25	0	skzyNr-pear_dungi_S5.mp3
skzyNr-pear_dungi	25.25	29.7	0	skzyNr-pear_dungi_S6.mp3
skzyNr-pear_dungi	29.7	32.26	0	skzyNr-pear_dungi_S7.mp3
skzyNr-pear_dungi	32.26	36.59	0	skzyNr-pear_dungi_S8.mp3
skzyNr-pear_dungi	36.59	41.4	0	skzyNr-pear_dungi_S9.mp3
skzyNr-pear_dungi	41.4	45.88	0	skzyNr-pear_dungi_S10.mp3
skzyNr-pear_dungi	45.88	49.26	0	skzyNr-pear_dungi_S11.mp3
skzyNr-pear_dungi	49.26	53.0	0	skzyNr-pear_dungi_S12.mp3
skzyNr-pear_dungi	53.0	58.79	0	skzyNr-pear_dungi_S13.mp3
skzyNr-pear_dungi	58.79	63.88	0	skzyNr-pear_dungi_S14.mp3
skzyNr-pear_dungi	63.88	68.99	0	skzyNr-pear_dungi_S15.mp3
skzyNr-pear_dungi	68.99	77.29	0	skzyNr-pear_dungi_S16.mp3
skzyNr-pear_dungi	77.29	80.38	0	skzyNr-pear_dungi_S17.mp3
skzyNr-pear_dungi	80.38	82.95	0	skzyNr-pear_dungi_S18.mp3
skzyNr-pear_dungi	82.95	93.51	0	skzyNr-pear_dungi_S19.mp3
skzyNr-pear_dungi	93.51	97.14	0	skzyNr-pear_dungi_S20.mp3
skzyNr-pear_dungi	97.14	101.7	0	skzyNr-pear_dungi_S21.mp3
skzyNr-pear_dungi	101.7	108.02	0	skzyNr-pear_dungi_S22.mp3
skzyNr-pear_dungi	108.02	109.83	0	skzyNr-pear_dungi_S23.mp3
skzyNr-pear_dungi	109.83	113.93	0	skzyNr-pear_dungi_S24.mp3
skzyNr-pear_dungi	113.93	117.55	0	skzyNr-pear_dungi_S25.mp3
skzyNr-pear_dungi	117.55	120.3	0	skzyNr-pear_dungi_S26.mp3
skzyNr-pear_dungi	120.3	126.05	0	skzyNr-pear_dungi_S27.mp3
skzyNr-pear_dungi	126.05	131.78	0	skzyNr-pear_dungi_S28.mp3
skzyNr-pear_dungi	131.78	135.65	0	skzyNr-pear_dungi_S29.mp3
skzyNr-pear_dungi	135.65	140.33	0	skzyNr-pear_dungi_S30.mp3
skzyNr-pear_dungi	140.33	142.65	0	skzyNr-pear_dungi_S31.mp3
skzyNr-pear_dungi	142.65	144.8	0	skzyNr-pear_dungi_S32.mp3
skzyNr-pear_dungi	144.8	147.35	0	skzyNr-pear_dungi_S33.mp3
skzyNr-pear_dungi	147.35	149.71	0	skzyNr-pear_dungi_S34.mp3
skzyNr-pear_dungi	149.71	153.96	0	skzyNr-pear_dungi_S35.mp3
skzyNr-pear_dungi	153.96	155.57	0	skzyNr-pear_dungi_S36.mp3
skzyNr-pear_dungi	155.57	159.54	0	skzyNr-pear_dungi_S37.mp3
skzyNr-pear_dungi	159.54	165.6	0	skzyNr-pear_dungi_S38.mp3
skzyNr-pear_dungi	165.6	169.04	0	skzyNr-pear_dungi_S39.mp3
skzyNr-pear_dungi	169.04	170.28	0	skzyNr-pear_dungi_S40.mp3
skzyNr-pear_dungi	170.28	172.99	0	skzyNr-pear_dungi_S41.mp3
skzyNr-pear_panay	0.0	6.67	0	skzyNr-pear_panay_S0.mp3
skzyNr-pear_panay	6.67	11.36	0	skzyNr-pear_panay_S1.mp3
skzyNr-pear_panay	11.36	17.28	0	skzyNr-pear_panay_S2.mp3
